SampleIndex,Timestamp,Ax,Ay,Az,Gx,Gy,Gz,RMS,Pitch,Roll,StepCount
129,1768267301,278,-54,7984,96,80,-27,134.13,-0.01,-2.08,1
130,1768267301,286,22,8060,101,78,-28,134.13,0.04,-2.09,1
131,1768267301,290,-12,7960,105,79,-26,134.13,0.04,-2.11,1
132,1768267301,300,-36,8050,98,81,-27,134.13,0.0,-2.13,1
133,1768267301,252,28,8034,108,81,-26,134.13,0.07,-2.08,1
134,1768267301,288,-14,7956,97,76,-27,134.13,0.06,-2.1,1
135,1768267301,284,-18,8040,100,78,-32,134.13,0.04,-2.1,1
136,1768267301,216,28,8070,109,84,-26,134.13,0.1,-2.01,1
137,1768267301,296,-30,7958,99,84,-22,134.13,0.06,-2.05,1
138,1768267301,300,4,8024,100,82,-30,134.13,0.08,-2.09,1
139,1768267301,290,4,7974,101,84,-23,134.13,0.09,-2.11,1
140,1768267301,242,-44,7994,96,79,-26,134.13,0.03,-2.05,1
141,1768267301,258,24,7994,101,81,-28,134.13,0.08,-2.03,1
142,1768267301,272,4,8012,99,83,-26,134.13,0.1,-2.03,1
143,1768267301,288,-44,8050,97,72,-30,134.13,0.04,-2.05,1
144,1768267301,278,-10,8032,98,81,-31,134.13,0.04,-2.06,1
145,1768267301,304,-12,7970,96,81,-30,134.13,0.04,-2.1,1
146,1768267301,282,-4,7998,97,79,-23,134.13,0.05,-2.1,1
147,1768267301,252,-6,8004,99,84,-24,134.13,0.05,-2.06,1
148,1768267301,290,-28,8030,98,81,-31,134.13,0.02,-2.08,1
149,1768267301,276,42,8024,103,82,-32,134.13,0.1,-2.08,1
150,1768267301,250,-8,8020,97,79,-28,134.13,0.09,-2.04,1
151,1768267301,300,-26,8024,97,79,-29,134.13,0.06,-2.08,1
152,1768267301,258,18,7964,102,82,-27,134.13,0.1,-2.05,1
153,1768267301,306,-30,7936,99,79,-26,147.11,0.06,-2.1,1
154,1768267301,262,22,8018,104,71,-28,147.11,0.1,-2.07,1
155,1768267301,260,36,7986,99,86,-28,147.11,0.16,-2.05,1
156,1768267301,322,-56,7982,97,85,-20,147.11,0.07,-2.12,1
157,1768267301,272,4,8024,107,79,-27,147.11,0.09,-2.1,1
158,1768267301,282,-46,7994,101,83,-27,147.11,0.03,-2.11,1
159,1768267301,280,-36,7970,98,78,-26,147.11,0.0,-2.11,1
160,1768267301,288,32,7932,101,82,-29,147.11,0.06,-2.12,1
161,1768267301,278,-28,7984,100,78,-32,147.11,0.03,-2.11,1
162,1768267301,286,16,7940,105,76,-29,147.11,0.07,-2.12,1
163,1768267301,270,30,7994,102,84,-26,147.11,0.13,-2.1,1
164,1768267301,312,-48,8046,102,80,-26,147.11,0.06,-2.14,1
165,1768267301,270,8,7992,102,84,-29,147.11,0.08,-2.12,1
166,1768267301,266,-2,7972,99,81,-27,147.11,0.09,-2.1,1
167,1768267301,282,-4,7976,98,78,-24,147.11,0.09,-2.1,1
168,1768267301,260,-16,8026,100,81,-24,147.11,0.07,-2.07,1
169,1768267301,236,14,8030,97,76,-27,147.11,0.1,-2.01,1
170,1768267301,282,42,8016,104,82,-28,147.11,0.16,-2.03,1
171,1768267302,300,-18,8002,92,77,-25,147.11,0.13,-2.07,1
172,1768267302,284,16,7954,99,75,-28,147.11,0.15,-2.08,1
173,1768267302,240,22,7954,105,83,-32,147.11,0.17,-2.03,1
174,1768267302,242,-62,8022,95,75,-24,147.11,0.07,-1.99,1
175,1768267302,274,14,7980,105,76,-28,147.11,0.1,-2.0,1
176,1768267302,256,-2,8002,102,86,-30,147.11,0.1,-1.99,1
177,1768267302,298,-20,8020,97,76,-30,147.11,0.08,-2.03,1
178,1768267302,280,50,7950,105,84,-22,131.2,0.16,-2.05,1
179,1768267302,256,-30,8066,96,78,-28,131.2,0.11,-2.02,1
180,1768267302,272,-2,7970,98,86,-28,131.2,0.11,-2.03,1
181,1768267302,280,18,7986,100,78,-25,131.2,0.13,-2.04,1
182,1768267302,296,-28,7984,99,77,-32,131.2,0.09,-2.08,1
183,1768267302,268,0,8030,103,82,-23,131.2,0.1,-2.06,1
184,1768267302,278,-16,8018,96,77,-25,131.2,0.08,-2.06,1
185,1768267302,266,16,7968,100,72,-30,131.2,0.11,-2.05,1
186,1768267302,308,-48,8020,98,77,-29,131.2,0.04,-2.1,1
187,1768267302,262,2,8032,102,79,-30,131.2,0.06,-2.07,1
188,1768267302,272,4,7990,102,84,-29,131.2,0.08,-2.07,1
189,1768267302,268,-48,8016,100,78,-29,131.2,0.02,-2.05,1
190,1768267302,252,16,7986,102,78,-28,131.2,0.06,-2.02,1
191,1768267302,288,-6,7968,95,82,-24,131.2,0.06,-2.05,1
192,1768267302,272,12,8014,103,77,-23,131.2,0.09,-2.05,1
193,1768267302,274,14,8004,100,82,-27,131.2,0.12,-2.05,1
194,1768267302,282,-30,7950,102,73,-25,131.2,0.07,-2.06,1
195,1768267302,272,4,7956,104,78,-28,131.2,0.09,-2.06,1
196,1768267302,280,-64,7962,97,75,-24,131.2,0.0,-2.07,1
197,1768267302,292,-24,7984,98,80,-25,131.2,0.0,-2.09,1
198,1768267302,290,12,7942,103,78,-24,131.2,0.03,-2.11,1
199,1768267302,272,-40,7954,99,77,-28,131.2,0.0,-2.1,1
200,1768267302,276,28,8012,101,83,-26,131.2,0.06,-2.09,1
201,1768267302,284,-18,7960,98,78,-27,131.2,0.04,-2.1,1
202,1768267302,278,28,7922,103,83,-30,131.2,0.1,-2.1,1
203,1768267302,300,4,8002,99,78,-28,128.46,0.11,-2.13,1
204,1768267302,272,22,8018,100,82,-23,128.46,0.14,-2.11,1
205,1768267302,272,-12,7984,104,80,-30,128.46,0.12,-2.1,1
206,1768267302,304,-22,8046,100,80,-28,128.46,0.09,-2.13,1
207,1768267302,250,20,8000,104,80,-30,128.46,0.12,-2.08,1
208,1768267302,284,-48,8006,98,81,-25,128.46,0.05,-2.09,1
209,1768267302,260,38,7992,102,82,-26,128.46,0.12,-2.06,1
210,1768267302,246,-14,7984,104,84,-27,128.46,0.1,-2.02,1
211,1768267302,280,4,7970,100,79,-29,128.46,0.11,-2.04,1
212,1768267302,262,-24,7976,104,89,-30,128.46,0.08,-2.03,1
213,1768267302,280,-48,7942,96,78,-23,128.46,0.02,-2.04,1
214,1768267302,272,30,8052,104,78,-26,128.46,0.08,-2.04,1
215,1768267302,274,-22,8018,103,78,-29,128.46,0.06,-2.04,1
216,1768267302,288,14,7970,101,79,-27,128.46,0.09,-2.07,1
217,1768267302,272,-2,8002,104,81,-30,128.46,0.09,-2.06,1
218,1768267302,306,-32,7972,98,74,-31,128.46,0.05,-2.11,1
219,1768267302,268,10,8022,101,83,-31,128.46,0.08,-2.09,1
220,1768267302,266,-16,7968,100,81,-26,128.46,0.06,-2.07,1
221,1768267303,294,-18,7988,100,79,-23,128.46,0.05,-2.1,1
222,1768267303,232,10,7994,103,82,-29,128.46,0.08,-2.03,1
223,1768267303,286,-14,7988,98,75,-26,128.46,0.06,-2.05,1
224,1768267303,228,-32,7958,103,79,-28,128.46,0.03,-1.99,1
225,1768267303,260,-22,8026,98,81,-25,128.46,0.02,-1.98,1
226,1768267303,272,8,7978,102,80,-24,128.46,0.05,-1.99,1
227,1768267303,286,-6,8012,95,83,-26,128.46,0.05,-2.02,1
228,1768267303,258,36,8012,97,79,-27,135.48,0.12,-2.0,1
229,1768267303,236,6,7982,100,85,-28,135.48,0.12,-1.96,1
230,1768267303,298,-40,8004,99,79,-32,135.48,0.07,-2.01,1
231,1768267303,248,40,7960,102,84,-24,135.48,0.13,-1.99,1
232,1768267303,312,-10,7998,103,82,-27,135.48,0.12,-2.06,1
233,1768267303,276,2,7986,102,79,-28,135.48,0.12,-2.06,1
234,1768267303,296,16,7962,103,81,-26,135.48,0.14,-2.09,1
235,1768267303,288,-52,7980,101,79,-28,135.48,0.06,-2.11,1
236,1768267303,296,8,7978,103,76,-28,135.48,0.09,-2.13,1
237,1768267303,286,2,7994,102,85,-29,135.48,0.1,-2.13,1
238,1768267303,318,-20,7946,101,77,-20,135.48,0.07,-2.18,1
239,1768267303,288,12,7978,107,84,-22,135.48,0.1,-2.18,1
240,1768267303,268,-30,7978,96,78,-23,135.48,0.06,-2.15,1
241,1768267303,346,6,7958,101,84,-24,135.48,0.08,-2.23,1
242,1768267303,282,4,8018,97,80,-26,135.48,0.09,-2.21,1
243,1768267303,286,-36,7954,100,74,-31,135.48,0.05,-2.2,1
244,1768267303,248,14,8030,105,82,-25,135.48,0.08,-2.13,1
245,1768267303,304,-18,7962,99,82,-27,135.48,0.06,-2.16,1
246,1768267303,278,-28,7990,102,82,-26,135.48,0.03,-2.15,1
247,1768267303,288,-12,7980,104,80,-26,135.48,0.03,-2.15,1
248,1768267303,326,-42,8014,97,77,-24,135.48,0.0,-2.2,1
249,1768267303,298,18,8010,102,83,-21,135.48,0.04,-2.21,1
250,1768267303,304,-44,7968,94,82,-23,135.48,0.0,-2.22,1
251,1768267303,280,-22,8038,97,85,-30,135.48,-0.01,-2.2,1
252,1768267303,276,12,7964,102,81,-26,135.48,0.03,-2.17,1
253,1768267303,300,-26,8000,95,78,-23,126.29,0.01,-2.19,1
254,1768267303,258,28,8000,103,79,-22,126.29,0.07,-2.14,1
255,1768267303,300,-42,7972,102,76,-22,126.29,0.02,-2.16,1
256,1768267303,296,10,8008,98,77,-28,126.29,0.05,-2.17,1
257,1768267303,306,-2,7948,105,86,-27,126.29,0.06,-2.19,1
258,1768267303,280,-28,8058,98,82,-30,126.29,0.03,-2.17,1
259,1768267303,238,0,8006,102,84,-19,126.29,0.05,-2.1,1
260,1768267303,294,-28,7978,102,84,-25,126.29,0.03,-2.12,1
261,1768267303,296,-14,8016,104,78,-28,126.29,0.02,-2.14,1
262,1768267303,274,12,8012,103,89,-24,126.29,0.06,-2.12,1
263,1768267303,268,-28,8016,97,77,-26,126.29,0.03,-2.1,1
264,1768267303,264,-6,8012,107,80,-29,126.29,0.04,-2.07,1
265,1768267303,244,-46,7988,101,88,-25,126.29,0.0,-2.03,1
266,1768267303,310,-10,7968,97,81,-24,126.29,0.0,-2.09,1
267,1768267303,254,4,8008,106,87,-29,126.29,0.03,-2.05,1
268,1768267303,308,-40,7984,97,79,-25,126.29,0.0,-2.1,1
269,1768267303,284,-6,8000,106,82,-29,126.29,0.01,-2.11,1
270,1768267303,248,-12,7986,104,82,-28,126.29,0.01,-2.06,1
271,1768267304,298,-22,8046,106,76,-31,126.29,0.0,-2.09,1
272,1768267304,266,24,7960,104,82,-25,126.29,0.06,-2.07,1
273,1768267304,288,16,7946,99,75,-25,126.29,0.1,-2.09,1
274,1768267304,300,-44,7958,102,82,-30,126.29,0.04,-2.12,1
275,1768267304,270,26,8002,105,82,-29,126.29,0.09,-2.11,1
276,1768267304,296,-2,8004,99,82,-30,126.29,0.09,-2.13,1
277,1768267304,248,10,7980,102,78,-27,126.29,0.11,-2.08,1
278,1768267304,244,-20,8000,99,83,-28,134.83,0.09,-2.03,1
279,1768267304,304,-48,7960,97,83,-27,134.83,0.02,-2.08,1
280,1768267304,242,4,8030,105,82,-30,134.83,0.05,-2.03,1
281,1768267304,294,18,8058,95,76,-25,134.83,0.09,-2.06,1
282,1768267304,312,-10,8000,100,79,-25,134.83,0.08,-2.11,1
283,1768267304,276,0,8006,103,81,-24,134.83,0.09,-2.1,1
284,1768267304,282,-4,7984,99,76,-21,134.83,0.09,-2.1,1
285,1768267304,290,14,7986,97,87,-25,134.83,0.11,-2.12,1
286,1768267304,296,-24,8042,96,81,-28,134.83,0.08,-2.14,1
287,1768267304,256,-12,8002,99,79,-22,134.83,0.07,-2.09,1
288,1768267304,274,22,8028,99,78,-25,134.83,0.11,-2.08,1
289,1768267304,286,-14,8004,104,81,-25,134.83,0.09,-2.1,1
290,1768267304,288,-8,7996,100,79,-25,134.83,0.09,-2.11,1
291,1768267304,274,26,8026,101,77,-25,134.83,0.13,-2.09,1
292,1768267304,278,14,7988,99,77,-30,134.83,0.15,-2.09,1
293,1768267304,284,-20,8040,99,76,-25,134.83,0.11,-2.1,1
294,1768267304,268,14,8006,103,83,-27,134.83,0.13,-2.08,1
295,1768267304,302,-4,7934,102,79,-28,134.83,0.13,-2.12,1
296,1768267304,310,-30,7984,103,84,-23,134.83,0.08,-2.16,1
297,1768267304,316,0,7962,104,86,-27,134.83,0.09,-2.2,1
298,1768267304,272,-56,8004,96,76,-29,134.83,0.01,-2.17,1
299,1768267304,300,16,8010,105,79,-27,134.83,0.06,-2.18,1
300,1768267304,226,-34,7940,104,83,-30,134.83,0.02,-2.09,1
301,1768267304,316,-28,7982,96,77,-29,134.83,0.0,-2.14,1
302,1768267304,276,16,7990,102,82,-28,134.83,0.05,-2.13,1
303,1768267304,276,12,8054,104,85,-28,141.47,0.08,-2.12,1
304,1768267304,318,-32,8026,100,78,-28,141.47,0.04,-2.16,1
305,1768267304,264,38,8070,109,81,-27,141.47,0.11,-2.13,1
306,1768267304,302,-44,8006,100,83,-26,141.47,0.05,-2.15,1
307,1768267304,258,-34,8076,95,81,-32,141.47,0.01,-2.11,1
308,1768267304,266,-10,7998,105,82,-27,141.47,0.02,-2.08,1
309,1768267304,288,-38,7958,95,79,-25,141.47,-0.01,-2.1,1
310,1768267304,284,8,8006,98,81,-22,141.47,0.02,-2.11,1
311,1768267304,290,-4,7984,105,84,-23,141.47,0.04,-2.12,1
312,1768267304,264,-56,7974,98,75,-27,141.47,-0.02,-2.09,1
313,1768267304,290,12,7990,105,77,-27,141.47,0.02,-2.11,1
314,1768267304,244,4,8036,107,84,-29,141.47,0.05,-2.05,1
315,1768267304,290,-50,8012,100,73,-24,141.47,0.0,-2.07,1
316,1768267304,274,-8,7992,108,80,-24,141.47,0.01,-2.07,1
317,1768267304,282,-18,7992,99,86,-25,141.47,0.0,-2.08,1
318,1768267304,300,-46,7992,100,79,-26,141.47,-0.03,-2.11,1
319,1768267304,294,16,8050,100,82,-23,141.47,0.01,-2.13,1
320,1768267304,282,-38,7960,98,82,-24,141.47,-0.01,-2.13,1
321,1768267305,272,-12,8020,102,78,-24,141.47,0.0,-2.11,1
322,1768267305,244,2,7976,107,83,-29,141.47,0.02,-2.06,1
323,1768267305,310,-44,7946,96,84,-27,141.47,-0.02,-2.11,1
324,1768267305,288,-4,7978,102,81,-28,141.47,0.0,-2.12,1
325,1768267305,258,-10,8042,98,89,-26,141.47,0.01,-2.09,1
326,1768267305,312,-30,8000,96,81,-23,141.47,0.0,-2.13,1
327,1768267305,282,30,8036,105,78,-24,141.47,0.06,-2.13,1
328,1768267305,288,-28,7956,104,80,-23,143.82,0.03,-2.13,1
329,1768267305,286,-44,7970,95,78,-20,143.82,-0.01,-2.14,1
330,1768267305,270,-14,8024,102,86,-22,143.82,0.0,-2.11,1
331,1768267305,244,10,7984,102,79,-27,143.82,0.03,-2.06,1
332,1768267305,294,-36,7948,95,78,-25,143.82,0.0,-2.09,1
333,1768267305,246,8,8072,100,79,-26,143.82,0.03,-2.04,1
334,1768267305,248,22,7996,99,84,-26,143.82,0.08,-2.01,1
335,1768267305,316,-60,8014,105,78,-27,143.82,0.0,-2.07,1
336,1768267305,242,2,7978,97,83,-29,143.82,0.03,-2.03,1
337,1768267305,282,-10,7952,103,82,-23,143.82,0.03,-2.05,1
338,1768267305,274,2,7994,94,81,-24,143.82,0.05,-2.05,1
339,1768267305,298,-32,7986,105,83,-27,143.82,0.02,-2.09,1
340,1768267305,286,16,7950,104,84,-28,143.82,0.06,-2.1,1
341,1768267305,296,-6,7986,97,81,-24,143.82,0.06,-2.12,1
342,1768267305,268,0,8040,102,84,-25,143.82,0.08,-2.1,1
343,1768267305,290,-8,7996,105,83,-27,143.82,0.07,-2.11,1
344,1768267305,326,-22,7926,100,80,-27,143.82,0.05,-2.18,1
345,1768267305,238,-32,8034,101,82,-26,143.82,0.02,-2.1,1
346,1768267305,268,16,7976,103,88,-26,143.82,0.06,-2.09,1
347,1768267305,294,38,7998,99,83,-31,143.82,0.13,-2.11,1
348,1768267305,256,-4,8024,102,78,-26,143.82,0.12,-2.07,1
349,1768267305,252,24,7966,102,79,-30,143.82,0.15,-2.04,1
350,1768267305,260,-18,7966,95,81,-27,143.82,0.12,-2.02,1
351,1768267305,278,-40,8024,96,74,-24,143.82,0.06,-2.03,1
352,1768267305,274,18,7948,101,84,-26,143.82,0.1,-2.04,1
353,1768267305,246,-16,7998,101,80,-23,130.49,0.08,-2.0,1
354,1768267305,298,2,7990,101,80,-27,130.49,0.09,-2.05,1
355,1768267305,236,2,8028,106,84,-20,130.49,0.1,-2.0,1
356,1768267305,266,-10,7992,98,82,-21,130.49,0.09,-2.0,1
357,1768267305,254,-30,8024,97,78,-27,130.49,0.05,-1.98,1
358,1768267305,278,36,8040,107,83,-29,130.49,0.12,-2.0,1
359,1768267305,264,-2,7994,102,87,-23,130.49,0.11,-2.0,1
360,1768267305,290,-34,8000,103,79,-22,130.49,0.07,-2.03,1
361,1768267305,298,-2,8008,106,82,-25,130.49,0.08,-2.07,1
362,1768267305,304,6,7950,99,87,-32,130.49,0.09,-2.11,1
363,1768267305,284,-32,8038,94,82,-31,130.49,0.05,-2.12,1
364,1768267305,302,44,8022,106,80,-25,130.49,0.13,-2.14,1
365,1768267305,276,6,7950,101,82,-27,130.49,0.13,-2.13,1
366,1768267305,260,-34,7986,96,79,-29,130.49,0.08,-2.1,1
367,1768267305,284,16,8006,102,83,-31,130.49,0.11,-2.1,1
368,1768267305,302,12,7944,103,81,-23,130.49,0.13,-2.14,1
369,1768267305,270,-16,7984,96,81,-23,130.49,0.1,-2.11,1
370,1768267305,264,14,8034,101,84,-21,130.49,0.13,-2.09,1
371,1768267306,276,18,7976,103,85,-24,130.49,0.15,-2.09,1
372,1768267306,312,-52,7948,98,82,-24,130.49,0.07,-2.14,1
373,1768267306,278,24,8008,99,80,-26,130.49,0.11,-2.13,1
374,1768267306,294,20,7980,100,82,-22,130.49,0.14,-2.14,1
375,1768267306,286,-8,8022,96,79,-27,130.49,0.13,-2.14,1
376,1768267306,302,-12,8048,101,78,-28,130.49,0.11,-2.16,1
377,1768267306,312,36,7946,106,79,-26,130.49,0.16,-2.2,1
378,1768267306,288,-42,7970,99,79,-25,136.33,0.09,-2.19,1
379,1768267306,318,-12,8030,106,85,-24,136.33,0.08,-2.22,1
