SampleIndex,Timestamp,Ax,Ay,Az,Gx,Gy,Gz,RMS,Pitch,Roll,StepCount
87,1768267290,264,-28,7970,99,42,-17,130.3,0.1,-2.03,1
88,1768267290,284,-112,7954,89,51,-15,130.3,-0.05,-2.04,1
89,1768267290,228,-74,8014,101,62,-21,130.3,-0.12,-1.97,1
90,1768267290,302,0,7944,101,64,-30,130.3,-0.07,-2.03,1
91,1768267290,280,26,8060,102,67,-31,130.3,0.0,-2.04,1
92,1768267290,274,52,7966,95,65,-26,130.3,0.1,-2.04,1
93,1768267290,288,38,8034,96,74,-22,130.3,0.15,-2.06,1
94,1768267290,312,-24,7896,96,67,-21,130.3,0.11,-2.11,1
95,1768267290,308,-48,8092,98,55,-20,130.3,0.04,-2.14,1
96,1768267290,382,-112,8060,93,44,-29,130.3,-0.09,-2.26,1
97,1768267290,298,-66,8072,99,41,-45,130.3,-0.14,-2.24,1
98,1768267290,-456,124,8856,100,55,-31,130.3,0.06,-1.22,1
99,1768267290,118,144,8156,113,81,6,130.3,0.28,-1.16,1
100,1768267290,296,-14,7984,96,81,29,130.3,0.22,-1.37,1
101,1768267290,-378,-46,8520,96,73,20,130.3,0.14,-0.61,1
102,1768267290,138,14,8110,109,85,-21,130.3,0.16,-0.7,1
103,1768267290,114,36,8080,105,86,-44,206.59,0.2,-0.74,1
104,1768267290,176,76,7962,95,73,-40,206.59,0.29,-0.86,1
105,1768267290,190,44,8016,95,79,-20,206.59,0.32,-0.98,1
106,1768267290,282,-86,8040,102,76,-9,206.59,0.16,-1.2,1
107,1768267290,434,-176,7892,97,70,-25,206.59,-0.1,-1.61,1
108,1768267290,324,-12,7944,100,77,-41,206.59,-0.07,-1.77,1
109,1768267290,258,70,7986,100,78,-45,206.59,0.06,-1.81,1
110,1768267290,280,42,7908,95,82,-22,206.59,0.13,-1.87,1
111,1768267290,288,-24,7988,94,84,-13,206.59,0.09,-1.93,1
112,1768267290,292,-34,8052,101,75,-24,206.59,0.05,-1.97,1
113,1768267290,294,2,7990,98,77,-39,206.59,0.07,-2.02,1
114,1768267290,344,42,7988,98,74,-35,206.59,0.14,-2.13,1
115,1768267290,252,-22,8068,100,74,-24,206.59,0.1,-2.08,1
116,1768267290,262,-108,8006,99,79,-10,206.59,-0.04,-2.05,1
117,1768267290,252,-110,8020,100,82,-22,206.59,-0.16,-2.02,1
118,1768267290,226,-22,7992,97,79,-35,206.59,-0.14,-1.96,1
119,1768267290,260,88,8040,98,77,-33,206.59,0.03,-1.96,1
120,1768267290,264,80,7998,96,81,-22,206.59,0.16,-1.96,1
121,1768267291,292,32,7974,97,76,-17,206.59,0.2,-2.01,1
122,1768267291,314,-10,7992,99,74,-26,206.59,0.17,-2.07,1
123,1768267291,254,-68,8024,104,82,-31,206.59,0.06,-2.04,1
124,1768267291,254,-24,8070,101,84,-33,206.59,0.04,-2.01,1
125,1768267291,216,-32,8014,99,81,-21,206.59,0.01,-1.94,1
126,1768267291,256,-40,8006,100,82,-18,206.59,-0.02,-1.93,1
127,1768267291,306,-46,7980,98,82,-27,206.59,-0.06,-2.01,1
128,1768267291,284,44,7976,104,80,-34,137.95,0.04,-2.03,1
129,1768267291,274,68,8012,102,85,-33,137.95,0.15,-2.04,1
130,1768267291,304,26,7972,100,82,-23,137.95,0.18,-2.08,1
131,1768267291,252,-36,8004,101,77,-20,137.95,0.12,-2.05,1
132,1768267291,258,-22,7960,99,80,-29,137.95,0.08,-2.03,1
133,1768267291,254,0,7960,98,89,-30,137.95,0.09,-2.01,1
134,1768267291,234,-40,7970,101,91,-29,137.95,0.04,-1.96,1
135,1768267291,280,-34,8056,109,95,-28,137.95,0.01,-1.99,1
136,1768267291,256,6,8038,102,91,-23,137.95,0.04,-1.98,1
137,1768267291,332,-44,7984,98,93,-28,137.95,0.0,-2.08,1
138,1768267291,278,18,8012,99,89,-28,137.95,0.04,-2.08,1
139,1768267291,296,-26,7968,102,95,-28,137.95,0.02,-2.11,1
140,1768267291,280,10,8020,101,98,-25,137.95,0.05,-2.11,1
141,1768267291,254,-68,7970,94,90,-30,137.95,-0.02,-2.08,1
142,1768267291,244,-74,7984,96,91,-26,137.95,-0.1,-2.03,1
143,1768267291,266,6,7968,104,98,-29,137.95,-0.04,-2.03,1
144,1768267291,206,-14,8024,105,98,-30,137.95,-0.03,-1.94,1
145,1768267291,236,12,7988,101,89,-28,137.95,0.01,-1.91,1
146,1768267291,318,6,7958,104,88,-30,137.95,0.04,-2.01,1
147,1768267291,274,38,8012,104,98,-29,137.95,0.11,-2.02,1
148,1768267291,242,-16,8060,104,99,-34,137.95,0.09,-1.98,1
149,1768267291,220,-36,7960,101,100,-32,137.95,0.04,-1.93,1
150,1768267291,266,-92,8040,106,108,-34,137.95,-0.06,-1.95,1
151,1768267291,250,-80,8014,102,97,-40,137.95,-0.14,-1.94,1
152,1768267291,296,42,7958,106,97,-49,137.95,-0.02,-2.0,1
153,1768267291,272,88,7936,101,102,-40,133.46,0.12,-2.02,1
154,1768267291,292,66,7946,105,98,-29,133.46,0.22,-2.06,1
155,1768267291,284,68,8014,107,95,-29,133.46,0.3,-2.07,1
156,1768267291,280,2,8002,113,91,-33,133.46,0.27,-2.08,1
157,1768267291,290,-32,7996,103,83,-28,133.46,0.19,-2.1,1
158,1768267291,286,-72,8010,99,75,-27,133.46,0.07,-2.11,1
159,1768267291,242,-96,7930,98,70,-21,133.46,-0.05,-2.05,1
160,1768267291,244,-72,8052,100,74,-26,133.46,-0.11,-2.0,1
161,1768267291,220,18,7980,102,67,-25,133.46,-0.04,-1.93,1
162,1768267291,260,68,7982,99,62,-23,133.46,0.08,-1.94,1
163,1768267291,264,72,8014,101,72,-22,133.46,0.19,-1.94,1
164,1768267291,274,48,8030,101,71,-26,133.46,0.25,-1.96,1
165,1768267291,254,20,7962,104,73,-25,133.46,0.25,-1.95,1
166,1768267291,266,-8,7938,104,68,-29,133.46,0.21,-1.96,1
167,1768267291,304,-92,8002,102,69,-28,133.46,0.06,-2.02,1
168,1768267291,312,-68,8066,99,67,-24,133.46,-0.01,-2.07,1
169,1768267291,356,-12,7888,106,61,-21,133.46,0.0,-2.19,1
170,1768267291,162,-52,8054,94,66,-22,133.46,-0.05,-2.0,1
171,1768267292,320,-6,8004,102,62,-19,133.46,-0.02,-2.07,1
172,1768267292,246,86,8056,97,63,-11,133.46,0.12,-2.02,1
173,1768267292,224,28,7966,92,56,-12,133.46,0.16,-1.95,1
174,1768267292,-688,78,8822,101,52,-11,133.46,0.25,-0.68,1
175,1768267292,270,14,8158,97,59,-16,133.46,0.24,-0.94,1
176,1768267292,384,-38,7950,91,60,-21,133.46,0.16,-1.32,1
177,1768267292,294,-94,7962,92,67,-30,133.46,0.01,-1.49,1
178,1768267292,452,-66,7842,94,72,-22,168.96,-0.05,-1.87,1
179,1768267292,476,-24,7964,99,78,-25,168.96,-0.05,-2.2,1
180,1768267292,218,6,7996,97,67,-19,168.96,-0.01,-2.09,1
181,1768267292,286,24,8012,103,74,-16,168.96,0.04,-2.09,1
182,1768267292,296,-22,8002,97,77,-26,168.96,0.03,-2.12,1
183,1768267292,376,-34,7940,93,71,-38,168.96,0.0,-2.25,1
184,1768267292,350,-14,7968,101,75,-36,168.96,0.0,-2.32,1
185,1768267292,274,4,8056,102,78,-25,168.96,0.03,-2.27,1
186,1768267292,388,-104,7816,98,83,-18,168.96,-0.1,-2.4,1
187,1768267292,332,-112,7896,100,81,-22,168.96,-0.21,-2.42,1
188,1768267292,332,-56,8134,108,82,-29,168.96,-0.22,-2.42,1
189,1768267292,404,78,7872,103,83,-25,168.96,-0.04,-2.55,1
190,1768267292,202,42,7934,90,76,-23,168.96,0.04,-2.35,1
191,1768267292,392,0,7950,93,77,-24,168.96,0.06,-2.46,1
192,1768267292,372,-14,8012,98,85,-28,168.96,0.05,-2.52,1
193,1768267292,192,26,8170,107,82,-32,168.96,0.1,-2.3,1
194,1768267292,322,-22,7930,99,79,-28,168.96,0.07,-2.33,1
195,1768267292,308,-22,7932,99,78,-26,168.96,0.05,-2.32,1
196,1768267292,278,-68,8044,98,81,-24,168.96,-0.03,-2.27,1
197,1768267292,270,-6,7976,108,78,-30,168.96,0.0,-2.22,1
198,1768267292,344,-6,7902,101,82,-29,168.96,0.01,-2.3,1
199,1768267292,316,26,8000,103,79,-32,168.96,0.07,-2.31,1
200,1768267292,248,36,8062,102,87,-23,168.96,0.13,-2.22,1
201,1768267292,316,16,7906,101,81,-23,168.96,0.15,-2.25,1
202,1768267292,266,-22,7968,97,80,-28,168.96,0.11,-2.2,1
203,1768267292,280,-28,8002,98,80,-26,120.35,0.07,-2.18,1
204,1768267292,270,12,8048,101,74,-30,120.35,0.1,-2.15,1
205,1768267292,280,-34,8032,97,82,-26,120.35,0.05,-2.14,1
206,1768267292,254,-66,7994,100,83,-23,120.35,-0.02,-2.09,1
207,1768267292,306,-36,7990,97,78,-25,120.35,-0.04,-2.13,1
