SampleIndex,Timestamp,Ax,Ay,Az,Gx,Gy,Gz,RMS,Pitch,Roll,StepCount
90,1768267330,288,-38,7974,105,79,-25,142.9,0.12,-2.02,1
91,1768267330,258,-76,8008,96,78,-26,142.9,0.01,-2.0,1
92,1768267330,274,-2,8010,105,80,-25,142.9,0.03,-2.01,1
93,1768267330,260,24,8020,103,80,-30,142.9,0.08,-2.0,1
94,1768267330,264,8,7958,100,81,-25,142.9,0.1,-2.0,1
95,1768267330,306,-38,8026,100,79,-30,142.9,0.05,-2.05,1
96,1768267330,268,-18,8026,103,74,-25,142.9,0.04,-2.04,1
97,1768267330,306,14,8000,108,81,-23,142.9,0.08,-2.09,1
98,1768267330,234,-18,8018,100,81,-26,142.9,0.06,-2.03,1
99,1768267330,296,-2,7958,97,86,-24,142.9,0.07,-2.07,1
100,1768267330,246,0,8044,100,75,-23,142.9,0.08,-2.02,1
101,1768267330,268,0,8002,104,78,-24,142.9,0.09,-2.02,1
102,1768267330,258,-14,8032,101,82,-31,142.9,0.07,-2.0,1
103,1768267330,246,-6,8004,96,74,-27,141.07,0.07,-1.97,1
104,1768267330,292,4,8028,100,76,-22,141.07,0.09,-2.01,1
105,1768267330,236,-22,8026,100,82,-24,141.07,0.06,-1.96,1
106,1768267330,240,-30,7974,101,84,-26,141.07,0.03,-1.94,1
107,1768267330,318,-56,7964,95,82,-26,141.07,-0.02,-2.02,1
108,1768267330,282,2,8018,102,79,-25,141.07,0.0,-2.04,1
109,1768267330,242,-8,8014,106,86,-27,141.07,0.01,-2.0,1
110,1768267330,248,6,7948,101,84,-29,141.07,0.04,-1.98,1
111,1768267330,282,-18,8006,97,84,-31,141.07,0.03,-2.0,1
112,1768267330,276,-32,8020,97,82,-28,141.07,0.0,-2.02,1
113,1768267330,266,14,8010,104,81,-29,141.07,0.05,-2.01,1
114,1768267330,268,-38,7934,105,82,-24,141.07,0.01,-2.02,1
115,1768267330,272,-8,8036,99,88,-24,141.07,0.02,-2.02,1
116,1768267330,284,-10,8020,99,79,-27,141.07,0.02,-2.04,1
117,1768267330,306,-10,7982,105,79,-30,141.07,0.03,-2.09,1
118,1768267330,268,-20,8030,102,81,-24,141.07,0.02,-2.07,1
119,1768267330,278,-12,7928,103,83,-28,141.07,0.02,-2.08,1
120,1768267330,292,-14,7966,100,79,-31,141.07,0.02,-2.1,1
121,1768267331,286,0,7982,98,74,-24,141.07,0.04,-2.11,1
122,1768267331,244,2,8008,104,83,-23,141.07,0.06,-2.06,1
123,1768267331,262,-20,8000,101,80,-28,141.07,0.04,-2.04,1
124,1768267331,274,-36,7990,98,76,-31,141.07,0.0,-2.04,1
125,1768267331,290,10,8034,104,76,-25,141.07,0.04,-2.06,1
126,1768267331,270,-10,7998,104,80,-23,141.07,0.04,-2.06,1
127,1768267331,244,10,7980,104,83,-23,141.07,0.07,-2.01,1
128,1768267331,280,-36,8004,105,77,-26,136.41,0.03,-2.03,1
129,1768267331,290,-18,8070,102,82,-20,136.41,0.02,-2.05,1
130,1768267331,268,6,7988,104,83,-29,136.41,0.05,-2.05,1
131,1768267331,274,-36,7984,102,84,-28,136.41,0.01,-2.05,1
132,1768267331,252,-34,7946,100,79,-24,136.41,0.0,-2.02,1
133,1768267331,244,-14,7944,100,79,-22,136.41,0.0,-1.99,1
134,1768267331,268,-10,7984,105,82,-25,136.41,0.0,-1.99,1
135,1768267331,288,-30,8028,101,82,-30,136.41,-0.01,-2.02,1
136,1768267331,300,-4,7998,102,80,-25,136.41,0.01,-2.07,1
137,1768267331,270,-10,7998,102,80,-25,136.41,0.01,-2.06,1
138,1768267331,278,12,7984,99,81,-26,136.41,0.05,-2.07,1
139,1768267331,264,-30,8006,101,87,-25,136.41,0.02,-2.05,1
140,1768267331,264,2,7992,95,79,-27,136.41,0.04,-2.04,1
141,1768267331,264,-2,7924,102,81,-25,136.41,0.06,-2.03,1
142,1768267331,252,-48,8040,103,79,-26,136.41,0.0,-2.0,1
143,1768267331,250,6,7992,106,83,-23,136.41,0.03,-1.98,1
144,1768267331,272,-22,7980,96,77,-27,136.41,0.02,-1.99,1
145,1768267331,276,6,7970,97,83,-29,136.41,0.05,-2.01,1
146,1768267331,282,-6,7996,100,80,-20,136.41,0.05,-2.03,1
147,1768267331,250,4,8022,97,82,-25,136.41,0.07,-2.0,1
148,1768267331,296,18,7966,100,79,-24,136.41,0.1,-2.04,1
149,1768267331,254,-6,7992,101,81,-26,136.41,0.1,-2.02,1
150,1768267331,260,4,8022,103,79,-25,136.41,0.11,-2.0,1
151,1768267331,264,30,7976,99,82,-25,136.41,0.15,-2.0,1
152,1768267331,274,-16,7944,99,80,-27,136.41,0.12,-2.01,1
153,1768267331,262,-36,7994,102,84,-23,129.89,0.07,-2.01,1
154,1768267331,296,4,7958,100,77,-27,129.89,0.09,-2.05,1
155,1768267331,298,-18,7990,100,79,-27,129.89,0.07,-2.08,1
156,1768267331,302,-28,7984,102,77,-24,129.89,0.04,-2.12,1
157,1768267331,262,-6,8046,99,80,-27,129.89,0.04,-2.09,1
158,1768267331,298,-44,7960,102,82,-30,129.89,0.0,-2.12,1
159,1768267331,240,-6,7980,105,80,-24,129.89,0.01,-2.06,1
160,1768267331,282,4,8014,100,78,-28,129.89,0.04,-2.07,1
161,1768267331,260,-12,7996,102,84,-27,129.89,0.04,-2.05,1
162,1768267331,300,18,7980,105,88,-27,129.89,0.08,-2.09,1
163,1768267331,296,0,8044,104,76,-27,129.89,0.09,-2.11,1
164,1768267331,270,10,7994,101,78,-28,129.89,0.11,-2.09,1
165,1768267331,240,24,7958,102,75,-30,129.89,0.15,-2.04,1
166,1768267331,266,12,8056,102,81,-27,129.89,0.16,-2.03,1
167,1768267331,266,-10,8020,98,83,-27,129.89,0.13,-2.02,1
168,1768267331,310,2,8020,99,80,-26,129.89,0.13,-2.08,1
169,1768267331,280,-4,7986,99,79,-25,129.89,0.12,-2.08,1
170,1768267331,280,22,7986,104,74,-27,129.89,0.16,-2.08,1
171,1768267332,250,2,7976,108,78,-29,129.89,0.15,-2.04,1
172,1768267332,304,-24,7956,100,81,-27,129.89,0.11,-2.09,1
173,1768267332,262,-32,7992,103,77,-28,129.89,0.07,-2.07,1
174,1768267332,286,30,7958,103,80,-25,129.89,0.12,-2.08,1
175,1768267332,272,-10,7980,97,81,-26,129.89,0.11,-2.08,1
176,1768267332,290,-52,7940,100,80,-30,129.89,0.03,-2.1,1
177,1768267332,288,-2,8008,106,78,-25,129.89,0.05,-2.11,1
178,1768267332,302,-4,8040,104,79,-24,133.57,0.06,-2.14,1
179,1768267332,304,-26,8026,102,83,-24,133.57,0.03,-2.16,1
180,1768267332,306,-28,7964,100,78,-24,133.57,0.01,-2.19,1
181,1768267332,270,34,7988,100,77,-27,133.57,0.08,-2.15,1
182,1768267332,234,8,7938,106,83,-28,133.57,0.1,-2.08,1
183,1768267332,262,-20,7968,100,84,-25,133.57,0.07,-2.06,1
184,1768267332,278,-4,8006,97,78,-27,133.57,0.08,-2.06,1
185,1768267332,250,20,8026,105,77,-24,133.57,0.11,-2.03,1
186,1768267332,260,24,8050,101,79,-22,133.57,0.15,-2.01,1
187,1768267332,262,-22,7996,99,79,-25,133.57,0.11,-2.0,1
188,1768267332,272,0,7984,100,77,-23,133.57,0.11,-2.01,1
189,1768267332,262,4,8024,101,76,-25,133.57,0.12,-2.0,1
190,1768267332,266,2,8018,99,85,-27,133.57,0.12,-2.0,1
191,1768267332,278,8,8018,99,78,-25,133.57,0.13,-2.01,1
192,1768267332,276,6,8058,104,77,-28,133.57,0.14,-2.02,1
193,1768267332,254,28,7998,107,78,-27,133.57,0.18,-2.0,1
194,1768267332,266,8,7954,106,78,-27,133.57,0.18,-2.0,1
195,1768267332,284,-50,8016,95,77,-28,133.57,0.09,-2.02,1
196,1768267332,272,4,8016,96,79,-26,133.57,0.1,-2.03,1
197,1768267332,270,20,8026,103,81,-28,133.57,0.13,-2.03,1
198,1768267332,266,-20,7994,97,78,-30,133.57,0.1,-2.02,1
199,1768267332,298,-14,8010,99,82,-29,133.57,0.08,-2.06,1
200,1768267332,258,32,8060,102,84,-29,133.57,0.14,-2.03,1
201,1768267332,248,14,8024,105,77,-26,133.57,0.15,-2.0,1
202,1768267332,316,-22,8004,98,78,-29,133.57,0.11,-2.07,1
203,1768267332,288,-10,7978,99,76,-28,146.16,0.1,-2.09,1
204,1768267332,270,16,8014,103,83,-24,146.16,0.13,-2.07,1
205,1768267332,274,14,7974,104,82,-29,146.16,0.15,-2.07,1
206,1768267332,290,-28,7938,102,73,-27,146.16,0.1,-2.09,1
207,1768267332,294,-28,8004,107,79,-23,146.16,0.07,-2.11,1
208,1768267332,258,46,7966,108,80,-24,146.16,0.14,-2.08,1
209,1768267332,250,-6,7966,104,79,-28,146.16,0.13,-2.04,1
210,1768267332,282,-28,8036,94,84,-32,146.16,0.09,-2.06,1
211,1768267332,288,0,8000,103,83,-24,146.16,0.09,-2.08,1
212,1768267332,298,6,8010,103,83,-29,146.16,0.11,-2.11,1
213,1768267332,290,-28,7990,102,80,-22,146.16,0.07,-2.12,1
214,1768267332,272,-18,8032,99,78,-29,146.16,0.05,-2.1,1
215,1768267332,280,-22,7998,101,82,-25,146.16,0.03,-2.1,1
216,1768267332,264,28,7986,100,85,-24,146.16,0.09,-2.08,1
217,1768267332,264,14,8036,99,83,-24,146.16,0.12,-2.06,1
218,1768267332,276,26,8058,102,81,-26,146.16,0.15,-2.06,1
219,1768267332,262,2,7922,100,79,-25,146.16,0.15,-2.04,1
220,1768267332,300,0,7972,99,82,-27,146.16,0.14,-2.09,1
221,1768267333,282,-8,8034,96,79,-26,146.16,0.13,-2.09,1
222,1768267333,284,4,7978,101,79,-26,146.16,0.13,-2.1,1
223,1768267333,258,-64,7994,99,79,-30,146.16,0.04,-2.07,1
224,1768267333,266,-26,8074,102,82,-25,146.16,0.02,-2.05,1
225,1768267333,270,18,7954,103,84,-27,146.16,0.06,-2.05,1
226,1768267333,292,38,7942,99,82,-29,146.16,0.13,-2.08,1
227,1768267333,296,2,7960,98,81,-28,146.16,0.13,-2.11,1
228,1768267333,272,-20,8004,100,79,-24,134.3,0.1,-2.09,1
229,1768267333,246,8,7994,105,85,-25,134.3,0.11,-2.05,1
230,1768267333,298,-50,7992,99,85,-24,134.3,0.04,-2.08,1
231,1768267333,274,-10,8012,100,83,-29,134.3,0.04,-2.08,1
232,1768267333,280,10,8004,105,87,-24,134.3,0.07,-2.08,1
233,1768267333,270,10,8022,102,81,-32,134.3,0.1,-2.07,1
234,1768267333,270,-30,8018,100,81,-26,134.3,0.06,-2.06,1
235,1768267333,254,2,8010,106,85,-33,134.3,0.07,-2.03,1
236,1768267333,254,16,8028,102,79,-22,134.3,0.11,-2.01,1
237,1768267333,280,-54,7966,99,79,-26,134.3,0.03,-2.03,1
238,1768267333,276,-34,7990,100,82,-24,134.3,0.0,-2.04,1
239,1768267333,232,4,7988,106,83,-24,134.3,0.03,-1.98,1
240,1768267333,326,-32,7978,100,82,-27,134.3,0.0,-2.07,1
241,1768267333,334,-68,8026,100,80,-30,134.3,-0.06,-2.15,1
242,1768267333,318,-10,8012,102,83,-26,134.3,-0.04,-2.2,1
243,1768267333,270,-6,7978,104,88,-26,134.3,-0.01,-2.16,1
244,1768267333,266,-26,8000,101,82,-29,134.3,-0.02,-2.13,1
245,1768267333,288,34,8020,100,84,-28,134.3,0.05,-2.14,1
246,1768267333,292,14,7968,102,82,-28,134.3,0.08,-2.15,1
247,1768267333,284,-12,7978,99,79,-26,134.3,0.07,-2.14,1
248,1768267333,252,-34,8028,99,79,-24,134.3,0.03,-2.09,1
249,1768267333,228,12,8002,103,83,-27,134.3,0.07,-2.02,1
250,1768267333,320,-38,7994,99,74,-29,134.3,0.02,-2.09,1
251,1768267333,288,-22,7956,103,80,-23,134.3,0.01,-2.11,1
252,1768267333,250,-6,8022,99,78,-26,134.3,0.02,-2.06,1
253,1768267333,298,-8,7990,103,81,-24,139.66,0.03,-2.09,1
254,1768267333,300,-42,8004,99,75,-25,139.66,0.0,-2.12,1
255,1768267333,288,8,8002,100,79,-27,139.66,0.03,-2.13,1
256,1768267333,260,-20,7972,102,85,-25,139.66,0.02,-2.1,1
257,1768267333,282,-24,8000,102,81,-27,139.66,0.0,-2.1,1
258,1768267333,262,-22,8026,102,79,-23,139.66,0.0,-2.07,1
259,1768267333,284,14,7948,97,81,-26,139.66,0.04,-2.09,1
260,1768267333,290,-52,7980,97,77,-21,139.66,-0.01,-2.1,1
261,1768267333,260,2,8028,98,76,-24,139.66,0.01,-2.07,1
262,1768267333,268,-2,7994,101,79,-26,139.66,0.03,-2.06,1
263,1768267333,276,-50,8000,102,84,-23,139.66,-0.02,-2.06,1
264,1768267333,282,-20,8004,106,80,-26,139.66,-0.01,-2.07,1
265,1768267333,252,-10,7954,106,77,-32,139.66,0.0,-2.04,1
266,1768267333,302,-14,7958,100,83,-30,139.66,0.0,-2.08,1
267,1768267333,286,-20,8046,98,81,-27,139.66,0.0,-2.09,1
268,1768267333,266,34,7998,105,83,-28,139.66,0.07,-2.07,1
269,1768267333,266,-4,7968,100,79,-21,139.66,0.07,-2.06,1
270,1768267333,350,-10,8010,96,75,-30,139.66,0.06,-2.17,1
271,1768267334,256,20,8006,102,85,-27,139.66,0.1,-2.12,1
272,1768267334,232,8,7970,100,85,-27,139.66,0.12,-2.05,1
273,1768267334,298,-22,8024,101,75,-26,139.66,0.09,-2.08,1
274,1768267334,316,-10,8010,104,82,-25,139.66,0.08,-2.14,1
275,1768267334,248,6,8036,104,79,-28,139.66,0.1,-2.08,1
276,1768267334,294,-48,7990,100,77,-28,139.66,0.03,-2.1,1
277,1768267334,238,18,8038,102,81,-24,139.66,0.08,-2.04,1
278,1768267334,238,6,7996,101,81,-27,139.03,0.09,-1.99,1
279,1768267334,276,-14,7980,100,77,-23,139.03,0.08,-2.01,1
280,1768267334,284,-4,7994,107,81,-24,139.03,0.08,-2.03,1
281,1768267334,264,14,7996,101,80,-30,139.03,0.11,-2.02,1
282,1768267334,258,-34,8042,99,85,-27,139.03,0.06,-2.01,1
283,1768267334,338,36,8002,106,80,-28,139.03,0.13,-2.11,1
284,1768267334,276,20,8022,100,79,-26,139.03,0.15,-2.1,1
285,1768267334,298,18,7994,99,79,-25,139.03,0.17,-2.12,1
286,1768267334,272,32,7984,105,84,-22,139.03,0.21,-2.11,1
287,1768267334,230,-34,8010,100,83,-26,139.03,0.14,-2.03,1
288,1768267334,284,-34,7972,102,75,-24,139.03,0.09,-2.05,1
289,1768267334,294,18,8022,107,83,-28,139.03,0.12,-2.08,1
290,1768267334,286,0,7992,104,82,-29,139.03,0.12,-2.09,1
291,1768267334,278,-26,7978,104,81,-22,139.03,0.08,-2.09,1
292,1768267334,236,-8,8020,99,82,-23,139.03,0.08,-2.03,1
293,1768267334,282,-60,7956,96,81,-25,139.03,0.0,-2.05,1
294,1768267334,312,-46,8020,105,73,-24,139.03,-0.03,-2.1,1
295,1768267334,248,30,7996,106,89,-26,139.03,0.03,-2.06,1
296,1768267334,292,-54,7982,102,79,-24,139.03,-0.02,-2.08,1
297,1768267334,270,-4,8014,99,80,-25,139.03,0.0,-2.07,1
298,1768267334,298,18,8004,105,86,-23,139.03,0.05,-2.1,1
299,1768267334,244,-18,8020,105,82,-24,139.03,0.04,-2.05,1
300,1768267334,272,-34,8002,96,81,-26,139.03,0.0,-2.05,1
301,1768267334,252,24,8042,104,82,-27,139.03,0.06,-2.02,1
302,1768267334,304,0,7986,102,82,-26,139.03,0.07,-2.07,1
303,1768267334,272,-56,7978,98,82,-28,140.9,0.0,-2.06,1
304,1768267334,300,24,8024,105,80,-27,140.9,0.06,-2.1,1
305,1768267334,296,-34,8004,101,82,-28,140.9,0.02,-2.12,1
306,1768267334,290,14,7984,102,80,-26,140.9,0.06,-2.13,1
307,1768267334,268,-4,7962,104,80,-28,140.9,0.07,-2.11,1
308,1768267334,264,-10,8024,103,88,-24,140.9,0.06,-2.08,1
309,1768267334,290,8,8010,104,78,-30,140.9,0.09,-2.1,1
310,1768267334,280,6,7934,103,83,-27,140.9,0.1,-2.1,1
311,1768267334,308,-4,7980,98,75,-27,140.9,0.1,-2.14,1
312,1768267334,286,16,8012,104,76,-26,140.9,0.13,-2.14,1
313,1768267334,278,-68,7978,102,85,-26,140.9,0.03,-2.13,1
314,1768267334,276,-24,8034,101,73,-24,140.9,0.01,-2.12,1
315,1768267334,292,30,7974,103,78,-24,140.9,0.08,-2.13,1
316,1768267334,276,38,8002,104,80,-26,140.9,0.14,-2.12,1
317,1768267334,304,-20,7996,99,76,-26,140.9,0.11,-2.15,1
318,1768267334,290,24,7990,106,79,-27,140.9,0.14,-2.15,1
319,1768267334,268,-14,7960,106,82,-26,140.9,0.12,-2.13,1
320,1768267334,272,-44,8016,100,80,-27,140.9,0.06,-2.11,1
321,1768267335,272,16,7994,104,85,-30,140.9,0.09,-2.1,1
322,1768267335,270,36,7972,100,84,-24,140.9,0.15,-2.08,1
323,1768267335,260,-34,7972,100,70,-28,140.9,0.09,-2.06,1
324,1768267335,246,-26,8008,103,75,-25,140.9,0.06,-2.01,1
325,1768267335,264,20,7958,101,86,-27,140.9,0.1,-2.01,1
326,1768267335,278,-54,7992,96,78,-29,140.9,0.03,-2.03,1
327,1768267335,280,20,8052,102,80,-24,140.9,0.07,-2.04,1
328,1768267335,272,-14,7994,109,82,-24,133.7,0.06,-2.04,1
329,1768267335,264,-46,8032,100,75,-24,133.7,0.01,-2.02,1
330,1768267335,254,0,8028,99,82,-26,133.7,0.03,-2.0,1
331,1768267335,242,-28,7974,103,87,-23,133.7,0.01,-1.97,1
332,1768267335,290,8,7980,102,80,-25,133.7,0.04,-2.01,1
333,1768267335,300,16,8038,102,79,-28,133.7,0.08,-2.05,1
334,1768267335,276,-4,7998,103,84,-27,133.7,0.08,-2.06,1
335,1768267335,296,-28,7986,94,79,-26,133.7,0.05,-2.09,1
336,1768267335,244,26,8034,101,80,-23,133.7,0.1,-2.04,1
337,1768267335,266,40,8020,108,84,-21,133.7,0.16,-2.03,1
338,1768267335,284,-34,8006,100,83,-25,133.7,0.1,-2.05,1
339,1768267335,252,18,8004,101,76,-23,133.7,0.13,-2.02,1
340,1768267335,266,16,7998,99,87,-18,133.7,0.15,-2.02,1
341,1768267335,280,-62,7986,97,81,-24,133.7,0.06,-2.03,1
342,1768267335,290,-22,8012,99,83,-22,133.7,0.04,-2.06,1
343,1768267335,240,20,8024,104,80,-23,133.7,0.08,-2.01,1
344,1768267335,258,2,8020,96,82,-27,133.7,0.09,-1.99,1
345,1768267335,316,4,8020,100,81,-24,133.7,0.1,-2.07,1
346,1768267335,258,8,7996,99,83,-23,133.7,0.12,-2.04,1
347,1768267335,260,-6,7974,97,79,-22,133.7,0.11,-2.03,1
348,1768267335,270,2,8092,94,83,-27,133.7,0.11,-2.02,1
349,1768267335,270,18,7970,102,79,-24,133.7,0.14,-2.02,1
350,1768267335,272,-20,7988,99,78,-26,133.7,0.1,-2.03,1
351,1768267335,276,8,8032,96,81,-29,133.7,0.12,-2.03,1
352,1768267335,298,44,7968,96,85,-27,133.7,0.18,-2.08,1
353,1768267335,252,-2,7980,100,81,-28,146.77,0.16,-2.04,1
354,1768267335,280,-32,8016,95,80,-28,146.77,0.11,-2.05,1
355,1768267335,244,14,7984,99,81,-29,146.77,0.13,-2.01,1
356,1768267335,306,-30,7960,98,83,-32,146.77,0.08,-2.07,1
357,1768267335,254,-28,8034,90,83,-24,146.77,0.05,-2.04,1
358,1768267335,250,-26,7960,100,82,-28,146.77,0.02,-2.01,1
359,1768267335,288,-14,7972,98,77,-27,146.77,0.02,-2.04,1
360,1768267335,276,-52,7982,99,79,-20,146.77,-0.02,-2.04,1
361,1768267335,274,-4,8046,102,79,-24,146.77,0.0,-2.04,1
362,1768267335,268,34,8002,105,84,-26,146.77,0.07,-2.04,1
363,1768267335,278,-38,7976,101,80,-29,146.77,0.02,-2.05,1
364,1768267335,288,-16,7954,99,77,-25,146.77,0.02,-2.07,1
365,1768267335,238,-4,7986,104,80,-29,146.77,0.03,-2.02,1
366,1768267335,262,-4,8030,103,80,-25,146.77,0.04,-2.01,1
367,1768267335,306,-12,7986,95,86,-30,146.77,0.04,-2.06,1
368,1768267335,278,0,8032,103,78,-26,146.77,0.06,-2.07,1
369,1768267335,260,-14,7946,101,81,-27,146.77,0.05,-2.05,1
370,1768267335,286,-56,7990,96,81,-26,146.77,-0.01,-2.07,1
371,1768267336,282,0,8018,101,73,-20,146.77,0.01,-2.07,1
372,1768267336,270,8,7978,105,82,-23,146.77,0.04,-2.06,1
373,1768267336,272,-8,7960,100,77,-26,146.77,0.05,-2.06,1
374,1768267336,292,-2,7994,104,84,-24,146.77,0.06,-2.09,1
375,1768267336,248,18,8012,104,82,-23,146.77,0.1,-2.04,1
376,1768267336,324,-34,7978,95,87,-27,146.77,0.05,-2.12,1
377,1768267336,298,-58,7984,106,78,-26,146.77,-0.01,-2.14,1
378,1768267336,276,12,7954,105,82,-29,129.92,0.03,-2.13,1
