SampleIndex,Timestamp,Ax,Ay,Az,Gx,Gy,Gz,RMS,Pitch,Roll,StepCount
64,1768267319,290,40,8038,105,77,-28,140.8,0.12,-2.12,1
65,1768267319,308,-18,7962,99,82,-25,140.8,0.1,-2.15,1
66,1768267319,284,-46,7966,95,78,-27,140.8,0.03,-2.15,1
67,1768267319,260,-42,7986,98,75,-26,140.8,0.0,-2.11,1
68,1768267319,276,18,7984,104,81,-26,140.8,0.04,-2.1,1
69,1768267319,270,-10,7980,101,83,-26,140.8,0.04,-2.09,1
70,1768267319,268,-40,8010,98,78,-28,140.8,0.0,-2.07,1
71,1768267320,324,-44,8014,100,77,-29,140.8,-0.03,-2.14,1
72,1768267320,332,20,7982,95,79,-33,140.8,0.02,-2.21,1
73,1768267320,276,-14,7916,101,81,-29,140.8,0.02,-2.18,1
74,1768267320,276,-26,8000,105,82,-24,140.8,0.0,-2.16,1
75,1768267320,296,-6,8016,106,84,-28,140.8,0.02,-2.17,1
76,1768267320,286,0,8012,104,86,-26,140.8,0.04,-2.17,1
77,1768267320,284,-24,7982,103,81,-28,140.8,0.02,-2.16,1
78,1768267320,272,-52,7996,94,78,-23,127.43,-0.03,-2.13,1
79,1768267320,286,10,7986,101,71,-24,127.43,0.01,-2.13,1
80,1768267320,270,16,7982,104,79,-20,127.43,0.05,-2.11,1
81,1768267320,254,-22,7950,104,86,-20,127.43,0.04,-2.08,1
82,1768267320,288,-38,8002,103,82,-26,127.43,0.0,-2.09,1
83,1768267320,246,-24,8034,96,76,-29,127.43,0.0,-2.04,1
84,1768267320,240,16,7984,101,78,-26,127.43,0.04,-2.0,1
85,1768267320,244,-26,8000,101,83,-24,127.43,0.02,-1.97,1
86,1768267320,262,-6,7958,96,80,-26,127.43,0.03,-1.97,1
87,1768267320,308,-20,8034,104,78,-25,127.43,0.02,-2.03,1
88,1768267320,264,30,8072,103,81,-27,127.43,0.08,-2.02,1
89,1768267320,236,-22,7966,103,79,-23,127.43,0.06,-1.97,1
90,1768267320,266,-38,7986,95,81,-23,127.43,0.01,-1.98,1
91,1768267320,288,-10,7996,97,81,-27,127.43,0.02,-2.01,1
92,1768267320,222,14,8032,97,76,-30,127.43,0.06,-1.95,1
93,1768267320,276,18,8022,104,77,-28,127.43,0.1,-1.97,1
94,1768267320,266,-40,7974,99,82,-26,127.43,0.04,-1.98,1
95,1768267320,284,-32,8036,98,80,-24,127.43,0.01,-2.0,1
96,1768267320,256,6,8032,98,81,-23,127.43,0.04,-1.99,1
97,1768267320,256,30,7950,103,81,-27,127.43,0.1,-1.98,1
98,1768267320,228,-26,8004,98,82,-26,127.43,0.07,-1.93,1
99,1768267320,294,-26,7986,100,75,-25,127.43,0.04,-1.98,1
100,1768267320,248,20,8036,100,80,-28,127.43,0.08,-1.96,1
101,1768267320,270,0,7946,102,85,-25,127.43,0.09,-1.97,1
102,1768267320,306,14,7944,101,79,-29,127.43,0.12,-2.04,1
103,1768267320,308,-40,7978,99,78,-24,135.86,0.06,-2.09,1
104,1768267320,272,-20,8014,99,77,-26,135.86,0.04,-2.08,1
105,1768267320,272,42,8016,105,78,-20,135.86,0.12,-2.07,1
106,1768267320,282,24,7990,100,81,-30,135.86,0.15,-2.08,1
107,1768267320,270,0,8002,95,78,-29,135.86,0.14,-2.07,1
108,1768267320,276,-18,7986,101,78,-23,135.86,0.11,-2.07,1
109,1768267320,316,-8,8018,100,81,-26,135.86,0.1,-2.12,1
110,1768267320,312,-42,7974,104,86,-25,135.86,0.05,-2.17,1
111,1768267320,282,-4,7994,98,84,-25,135.86,0.05,-2.16,1
112,1768267320,244,-28,8008,103,77,-25,135.86,0.03,-2.09,1
113,1768267320,280,22,8002,103,83,-25,135.86,0.08,-2.09,1
114,1768267320,284,-24,8002,99,80,-23,135.86,0.05,-2.1,1
115,1768267320,296,-22,7968,97,82,-23,135.86,0.03,-2.13,1
116,1768267320,302,-26,7986,100,79,-26,135.86,0.01,-2.15,1
117,1768267320,280,18,7994,105,80,-27,135.86,0.06,-2.14,1
118,1768267320,302,-8,7994,102,83,-26,135.86,0.06,-2.16,1
119,1768267320,292,-64,7962,99,82,-29,135.86,-0.01,-2.17,1
120,1768267320,252,-34,8024,99,81,-29,135.86,-0.03,-2.12,1
121,1768267321,294,-8,8058,98,77,-27,135.86,-0.01,-2.13,1
122,1768267321,260,10,7968,105,83,-25,135.86,0.02,-2.1,1
123,1768267321,270,-30,7944,99,74,-26,135.86,0.0,-2.08,1
124,1768267321,246,-46,8038,98,79,-24,135.86,-0.03,-2.04,1
125,1768267321,272,24,8022,100,81,-28,135.86,0.02,-2.04,1
126,1768267321,266,18,8008,104,84,-28,135.86,0.07,-2.03,1
127,1768267321,252,-30,7948,91,77,-26,135.86,0.03,-2.0,1
128,1768267321,284,2,7984,98,77,-26,136.79,0.05,-2.03,1
129,1768267321,270,8,8030,102,76,-30,136.79,0.08,-2.03,1
130,1768267321,268,24,8044,105,84,-23,136.79,0.12,-2.02,1
131,1768267321,272,4,7954,99,85,-28,136.79,0.12,-2.03,1
132,1768267321,252,-36,8052,95,79,-27,136.79,0.07,-2.0,1
133,1768267321,224,-20,7994,99,77,-28,136.79,0.05,-1.94,1
134,1768267321,262,-8,8026,104,78,-24,136.79,0.05,-1.94,1
135,1768267321,286,-2,7946,102,80,-28,136.79,0.06,-1.99,1
136,1768267321,268,-56,7984,101,83,-29,136.79,0.0,-1.99,1
137,1768267321,284,-6,8030,101,80,-28,136.79,0.01,-2.02,1
138,1768267321,280,26,7986,103,78,-28,136.79,0.07,-2.03,1
139,1768267321,294,2,7950,103,85,-22,136.79,0.08,-2.07,1
140,1768267321,304,-50,7958,99,77,-28,136.79,0.02,-2.11,1
141,1768267321,278,-40,8004,100,83,-28,136.79,-0.01,-2.11,1
142,1768267321,292,-4,7984,102,84,-28,136.79,0.0,-2.12,1
143,1768267321,294,8,7980,103,83,-27,136.79,0.04,-2.14,1
144,1768267321,290,-32,7988,96,80,-30,136.79,0.01,-2.15,1
145,1768267321,302,-18,8024,99,81,-26,136.79,0.0,-2.17,1
146,1768267321,238,20,7956,104,83,-24,136.79,0.06,-2.1,1
147,1768267321,302,10,7948,104,79,-21,136.79,0.08,-2.13,1
148,1768267321,280,-24,8016,97,78,-26,136.79,0.05,-2.12,1
149,1768267321,318,-14,8008,99,75,-29,136.79,0.05,-2.17,1
150,1768267321,276,16,7980,102,83,-25,136.79,0.08,-2.15,1
151,1768267321,256,-30,8010,101,83,-25,136.79,0.05,-2.11,1
152,1768267321,276,2,7952,102,85,-23,136.79,0.07,-2.1,1
153,1768267321,280,-52,8000,101,76,-28,132.79,0.0,-2.1,1
154,1768267321,252,-14,8026,94,77,-26,132.79,0.0,-2.06,1
155,1768267321,258,-10,7948,103,82,-30,132.79,0.01,-2.04,1
156,1768267321,280,-28,7978,102,78,-27,132.79,0.0,-2.05,1
157,1768267321,268,-8,7994,95,79,-26,132.79,0.01,-2.04,1
158,1768267321,266,-4,7992,101,81,-25,132.79,0.02,-2.03,1
159,1768267321,240,28,7998,105,78,-23,132.79,0.08,-1.99,1
160,1768267321,290,-12,7932,95,77,-22,132.79,0.07,-2.03,1
161,1768267321,274,-20,8000,97,82,-26,132.79,0.05,-2.03,1
162,1768267321,256,-12,8072,102,83,-29,132.79,0.05,-2.01,1
163,1768267321,248,-14,7946,107,85,-30,132.79,0.04,-1.98,1
164,1768267321,228,22,7998,102,84,-31,132.79,0.09,-1.93,1
165,1768267321,260,0,7964,95,82,-25,132.79,0.09,-1.94,1
166,1768267321,286,4,8034,99,82,-21,132.79,0.1,-1.98,1
167,1768267321,286,14,7974,100,83,-24,132.79,0.13,-2.01,1
168,1768267321,250,-4,7954,102,79,-24,132.79,0.12,-1.99,1
169,1768267321,274,-62,7950,101,83,-27,132.79,0.03,-2.01,1
170,1768267321,238,-8,8006,100,85,-25,132.79,0.04,-1.96,1
171,1768267322,280,-16,8024,99,79,-28,132.79,0.03,-1.99,1
172,1768267322,270,-42,7884,97,79,-23,132.79,0.0,-2.0,1
173,1768267322,292,-10,7966,102,81,-24,132.79,0.0,-2.04,1
174,1768267322,294,18,8022,100,81,-29,132.79,0.05,-2.07,1
175,1768267322,276,28,7976,97,83,-33,132.79,0.1,-2.07,1
176,1768267322,306,0,7994,105,82,-31,132.79,0.11,-2.12,1
177,1768267322,322,0,7942,100,78,-30,132.79,0.11,-2.17,1
178,1768267322,266,12,7994,100,77,-26,123.12,0.13,-2.14,1
179,1768267322,294,-12,8006,98,82,-24,123.12,0.11,-2.15,1
180,1768267322,280,16,7982,101,83,-25,123.12,0.13,-2.14,1
181,1768267322,272,-48,8002,99,79,-28,123.12,0.06,-2.12,1
182,1768267322,268,-18,8032,104,78,-25,123.12,0.05,-2.1,1
183,1768267322,252,2,7946,100,80,-25,123.12,0.06,-2.06,1
184,1768267322,290,38,8024,98,81,-25,123.12,0.13,-2.08,1
185,1768267322,268,-10,7974,100,79,-27,123.12,0.11,-2.07,1
186,1768267322,278,24,8030,99,86,-24,123.12,0.15,-2.07,1
187,1768267322,262,0,7988,102,83,-25,123.12,0.14,-2.05,1
188,1768267322,296,-12,7992,102,82,-27,123.12,0.12,-2.08,1
189,1768267322,302,-22,7990,95,83,-24,123.12,0.09,-2.12,1
190,1768267322,278,24,8046,99,82,-25,123.12,0.13,-2.11,1
191,1768267322,268,-10,8026,102,83,-27,123.12,0.11,-2.09,1
192,1768267322,284,14,8028,106,85,-21,123.12,0.13,-2.1,1
193,1768267322,292,-42,7978,102,85,-28,123.12,0.07,-2.12,1
194,1768267322,284,-22,8018,103,80,-26,123.12,0.05,-2.12,1
195,1768267322,270,-12,7982,100,79,-28,123.12,0.05,-2.1,1
196,1768267322,274,-10,7982,101,79,-28,123.12,0.05,-2.09,1
197,1768267322,270,-6,7984,96,81,-32,123.12,0.05,-2.08,1
198,1768267322,286,-2,7992,104,77,-26,123.12,0.06,-2.09,1
199,1768267322,248,8,7976,99,80,-29,123.12,0.08,-2.05,1
200,1768267322,256,-6,8018,99,81,-27,123.12,0.08,-2.02,1
201,1768267322,266,-6,7974,95,79,-30,123.12,0.08,-2.02,1
202,1768267322,268,-26,8010,94,80,-27,123.12,0.05,-2.02,1
203,1768267322,242,-40,7940,96,78,-27,137.25,0.0,-1.98,1
204,1768267322,240,16,8022,101,84,-25,137.25,0.05,-1.95,1
205,1768267322,302,6,7984,96,82,-32,137.25,0.07,-2.01,1
206,1768267322,290,-14,7982,96,76,-27,137.25,0.06,-2.04,1
207,1768267322,266,-22,8000,104,80,-26,137.25,0.04,-2.03,1
208,1768267322,280,2,7984,100,84,-27,137.25,0.06,-2.05,1
209,1768267322,276,0,7998,101,78,-30,137.25,0.07,-2.05,1
210,1768267322,284,-4,8014,99,75,-26,137.25,0.07,-2.06,1
211,1768267322,270,10,8016,105,78,-33,137.25,0.1,-2.06,1
212,1768267322,248,32,7972,104,79,-26,137.25,0.15,-2.02,1
213,1768267322,274,6,7944,98,82,-26,137.25,0.15,-2.03,1
214,1768267322,274,-46,7986,103,86,-20,137.25,0.08,-2.04,1
215,1768267322,250,32,8024,101,83,-22,137.25,0.13,-2.01,1
216,1768267322,268,-4,7954,101,78,-27,137.25,0.12,-2.01,1
217,1768267322,300,6,7968,98,79,-24,137.25,0.13,-2.06,1
218,1768267322,268,-8,7998,103,84,-24,137.25,0.12,-2.05,1
219,1768267322,268,20,8002,100,77,-30,137.25,0.15,-2.04,1
220,1768267322,274,-18,8042,108,83,-29,137.25,0.12,-2.04,1
221,1768267323,318,-22,7970,98,79,-31,137.25,0.08,-2.11,1
222,1768267323,274,-26,8000,97,77,-26,137.25,0.05,-2.1,1
223,1768267323,252,-6,7990,102,72,-20,137.25,0.06,-2.06,1
224,1768267323,268,26,8008,103,81,-26,137.25,0.11,-2.05,1
225,1768267323,254,-10,8006,102,75,-25,137.25,0.1,-2.02,1
226,1768267323,308,-34,8004,100,78,-21,137.25,0.05,-2.07,1
227,1768267323,268,-32,7996,99,79,-23,137.25,0.02,-2.06,1
228,1768267323,240,-4,8014,100,82,-26,135.52,0.03,-2.01,1
229,1768267323,270,-36,7952,102,86,-25,135.52,0.0,-2.02,1
230,1768267323,280,-18,8018,99,81,-32,135.52,0.0,-2.03,1
231,1768267323,300,6,8038,99,80,-27,135.52,0.03,-2.07,1
232,1768267323,256,-8,8044,103,82,-21,135.52,0.04,-2.04,1
233,1768267323,280,-36,7948,96,78,-26,135.52,0.0,-2.05,1
234,1768267323,266,2,7978,98,79,-27,135.52,0.03,-2.04,1
235,1768267323,284,10,8036,100,78,-26,135.52,0.06,-2.06,1
236,1768267323,278,-16,8010,104,79,-28,135.52,0.05,-2.06,1
237,1768267323,296,12,7944,100,87,-28,135.52,0.08,-2.1,1
238,1768267323,290,-38,7980,95,82,-26,135.52,0.03,-2.11,1
239,1768267323,290,-26,8020,101,79,-26,135.52,0.01,-2.12,1
240,1768267323,264,-24,8044,97,84,-26,135.52,0.0,-2.09,1
241,1768267323,282,16,7944,98,81,-26,135.52,0.04,-2.1,1
242,1768267323,288,-2,7988,100,88,-22,135.52,0.06,-2.11,1
243,1768267323,278,-26,8010,99,78,-29,135.52,0.03,-2.11,1
244,1768267323,278,-12,8022,104,83,-29,135.52,0.03,-2.1,1
245,1768267323,280,-58,7986,99,80,-24,135.52,-0.02,-2.1,1
246,1768267323,318,-10,7982,101,79,-25,135.52,-0.01,-2.16,1
247,1768267323,300,-46,7944,105,84,-25,135.52,-0.05,-2.18,1
248,1768267323,258,6,8020,104,79,-21,135.52,0.0,-2.13,1
249,1768267323,294,-26,8030,104,77,-24,135.52,-0.01,-2.14,1
250,1768267323,262,-18,7934,102,80,-22,135.52,-0.01,-2.11,1
251,1768267323,288,-8,8012,98,82,-26,135.52,0.0,-2.12,1
252,1768267323,294,-2,8008,100,83,-35,135.52,0.02,-2.13,1
253,1768267323,218,38,7952,102,82,-30,134.47,0.09,-2.04,1
254,1768267323,274,-10,7952,97,82,-29,134.47,0.08,-2.05,1
255,1768267323,302,-22,8018,98,78,-29,134.47,0.06,-2.09,1
256,1768267323,304,-36,7980,100,81,-30,134.47,0.02,-2.12,1
257,1768267323,260,8,7994,101,81,-24,134.47,0.05,-2.09,1
258,1768267323,264,-2,7954,97,81,-22,134.47,0.06,-2.07,1
259,1768267323,290,-16,7980,97,81,-29,134.47,0.05,-2.09,1
260,1768267323,246,-14,8022,103,77,-28,134.47,0.04,-2.04,1
261,1768267323,284,-8,8028,101,80,-26,134.47,0.05,-2.06,1
262,1768267323,238,-24,7942,97,78,-25,134.47,0.02,-2.01,1
263,1768267323,292,-30,7954,98,76,-21,134.47,0.0,-2.04,1
264,1768267323,278,-26,7998,99,77,-27,134.47,0.0,-2.05,1
265,1768267323,246,2,8006,106,80,-25,134.47,0.02,-2.01,1
266,1768267323,242,-28,7984,101,81,-26,134.47,0.0,-1.98,1
267,1768267323,256,-28,8010,95,83,-23,134.47,-0.01,-1.97,1
268,1768267323,280,-42,8020,98,85,-22,134.47,-0.04,-1.99,1
269,1768267323,262,-30,8008,108,81,-27,134.47,-0.05,-1.99,1
270,1768267323,278,0,8006,100,81,-30,134.47,-0.01,-2.01,1
271,1768267324,280,-26,8030,100,78,-25,134.47,-0.02,-2.02,1
272,1768267324,312,-20,8044,97,75,-22,134.47,-0.02,-2.08,1
273,1768267324,280,-2,7994,107,86,-28,134.47,0.0,-2.08,1
274,1768267324,240,8,7990,100,80,-23,134.47,0.03,-2.03,1
275,1768267324,262,-48,7942,99,86,-30,134.47,-0.01,-2.02,1
276,1768267324,274,2,7970,99,80,-26,134.47,0.01,-2.03,1
277,1768267324,224,12,8022,100,83,-29,134.47,0.05,-1.96,1
278,1768267324,296,8,7962,98,83,-26,132.77,0.07,-2.02,1
279,1768267324,288,-18,7952,97,80,-27,132.77,0.06,-2.05,1
281,1768267324,316,-2,8030,100,82,-26,132.77,0.06,-2.11,1
281,1768267324,242,2,8022,105,81,-25,132.77,0.08,-2.05,1
282,1768267324,252,18,7980,103,84,-24,132.77,0.11,-2.02,1
283,1768267324,296,-42,7966,100,81,-29,132.77,0.05,-2.06,1
284,1768267324,298,-8,8016,103,77,-28,132.77,0.06,-2.09,1
285,1768267324,288,-10,8078,98,80,-27,132.77,0.05,-2.1,1
286,1768267324,246,8,8010,103,82,-26,132.77,0.08,-2.05,1
287,1768267324,264,-14,7938,92,78,-24,132.77,0.06,-2.04,1
288,1768267324,298,-42,7990,99,77,-24,132.77,0.01,-2.08,1
289,1768267324,276,-4,8002,99,72,-23,132.77,0.03,-2.07,1
290,1768267324,266,-28,7996,105,81,-31,132.77,0.01,-2.06,1
291,1768267324,268,0,7964,98,80,-27,132.77,0.03,-2.05,1
292,1768267324,298,-34,7988,98,78,-26,132.77,0.0,-2.09,1
293,1768267324,262,-10,8036,101,83,-25,132.77,0.01,-2.06,1
294,1768267324,246,8,7922,101,80,-29,132.77,0.04,-2.02,1
295,1768267324,264,-20,8004,100,83,-28,132.77,0.03,-2.02,1
296,1768267324,280,-12,8008,95,81,-27,132.77,0.03,-2.03,1
297,1768267324,284,10,8052,98,79,-31,132.77,0.06,-2.05,1
298,1768267324,306,46,7984,106,80,-30,132.77,0.14,-2.1,1
299,1768267324,248,-8,7986,103,77,-28,132.77,0.12,-2.05,1
300,1768267324,310,-44,7970,96,80,-27,132.77,0.06,-2.1,1
301,1768267324,276,0,8086,101,80,-29,132.77,0.07,-2.09,1
302,1768267324,294,30,7982,110,78,-21,132.77,0.12,-2.11,1
303,1768267324,260,-24,7984,103,81,-27,138.46,0.09,-2.08,1
304,1768267324,296,-18,7988,102,79,-22,138.46,0.07,-2.11,1
305,1768267324,294,-14,7988,101,80,-27,138.46,0.06,-2.13,1
306,1768267324,262,18,7950,104,86,-26,138.46,0.1,-2.1,1
307,1768267324,278,-14,7988,102,84,-24,138.46,0.08,-2.1,1
308,1768267324,252,-42,8006,92,81,-28,138.46,0.03,-2.06,1
309,1768267324,250,-8,8020,99,81,-28,138.46,0.03,-2.02,1
310,1768267324,244,10,7990,93,81,-26,138.46,0.06,-1.99,1
311,1768267324,276,20,7932,107,80,-25,138.46,0.1,-2.01,1
312,1768267324,328,-32,8006,97,78,-24,138.46,0.06,-2.09,1
313,1768267324,266,-20,8060,101,78,-24,138.46,0.04,-2.07,1
314,1768267324,244,12,8010,103,81,-26,138.46,0.08,-2.02,1
315,1768267324,286,-8,7966,102,84,-25,138.46,0.07,-2.05,1
316,1768267324,252,-26,8006,96,80,-26,138.46,0.04,-2.02,1
317,1768267324,266,0,7994,100,83,-21,138.46,0.06,-2.02,1
318,1768267324,242,18,7980,101,85,-30,138.46,0.1,-1.98,1
319,1768267324,282,-18,7986,100,86,-28,138.46,0.07,-2.01,1
320,1768267324,264,-40,7984,94,76,-27,138.46,0.02,-2.0,1
321,1768267325,262,34,7986,103,83,-23,138.46,0.09,-2.0,1
322,1768267325,228,24,8006,101,84,-28,138.46,0.13,-1.94,1
323,1768267325,252,-4,8020,98,89,-31,138.46,0.12,-1.94,1
324,1768267325,272,-26,8028,99,77,-29,138.46,0.08,-1.95,1
325,1768267325,274,24,8018,102,81,-30,138.46,0.13,-1.97,1
326,1768267325,278,-4,8042,102,81,-23,138.46,0.12,-1.99,1
327,1768267325,296,-56,7986,94,82,-28,138.46,0.04,-2.04,1
328,1768267325,272,-4,7982,102,79,-25,137.17,0.05,-2.04,1
329,1768267325,266,2,8000,103,81,-24,137.17,0.07,-2.03,1
330,1768267325,262,18,7998,100,91,-30,137.17,0.1,-2.02,1
331,1768267325,276,-34,7998,101,84,-25,137.17,0.06,-2.03,1
332,1768267325,272,-18,8022,101,82,-24,137.17,0.04,-2.03,1
333,1768267325,252,24,8004,108,81,-26,137.17,0.09,-2.01,1
334,1768267325,290,-16,7972,104,85,-24,137.17,0.08,-2.04,1
335,1768267325,298,-46,7908,98,78,-25,137.17,0.02,-2.08,1
336,1768267325,300,0,8012,106,79,-24,137.17,0.04,-2.11,1
337,1768267325,262,-12,7990,102,82,-28,137.17,0.04,-2.09,1
338,1768267325,282,-12,7974,98,83,-24,137.17,0.04,-2.09,1
339,1768267325,278,-48,7978,99,80,-26,137.17,-0.01,-2.09,1
340,1768267325,288,12,7998,99,73,-30,137.17,0.03,-2.1,1
341,1768267325,272,-12,7988,103,81,-27,137.17,0.03,-2.09,1
342,1768267325,296,-36,8048,98,79,-25,137.17,0.0,-2.11,1
343,1768267325,278,6,8040,99,85,-26,137.17,0.03,-2.11,1
344,1768267325,274,6,7978,100,83,-27,137.17,0.05,-2.1,1
345,1768267325,258,-8,7946,98,82,-22,137.17,0.05,-2.07,1
346,1768267325,290,-16,8012,96,80,-33,137.17,0.04,-2.09,1
347,1768267325,304,12,8020,105,77,-24,137.17,0.08,-2.12,1
348,1768267325,286,12,7934,102,80,-27,137.17,0.1,-2.13,1
349,1768267325,278,-48,7950,99,81,-25,137.17,0.04,-2.12,1
350,1768267325,300,2,8006,104,81,-28,137.17,0.06,-2.15,1
351,1768267325,272,18,8016,101,82,-28,137.17,0.09,-2.12,1
352,1768267325,266,-4,7970,95,86,-22,137.17,0.09,-2.1,1
353,1768267325,274,-22,8036,95,83,-24,132.57,0.06,-2.09,1
354,1768267325,274,26,8034,100,83,-25,132.57,0.11,-2.08,1
355,1768267325,234,8,7986,101,85,-16,132.57,0.12,-2.02,1
356,1768267325,290,-36,7972,100,79,-30,132.57,0.07,-2.05,1
357,1768267325,300,8,8032,98,80,-24,132.57,0.09,-2.09,1
358,1768267325,268,22,7984,106,83,-27,132.57,0.13,-2.07,1
359,1768267325,252,-22,7962,97,83,-26,132.57,0.09,-2.04,1
360,1768267325,272,-12,8030,96,82,-27,132.57,0.08,-2.04,1
361,1768267325,242,20,8038,103,82,-31,132.57,0.12,-2.0,1
362,1768267325,246,22,8036,105,78,-25,132.57,0.15,-1.97,1
363,1768267325,280,-34,8016,95,77,-25,132.57,0.09,-1.99,1
364,1768267325,276,-18,8014,105,78,-25,132.57,0.07,-2.0,1
365,1768267325,270,12,8050,105,79,-23,132.57,0.1,-2.01,1
366,1768267325,278,-14,7924,97,82,-26,132.57,0.08,-2.03,1
367,1768267325,276,-42,8028,92,85,-21,132.57,0.03,-2.03,1
368,1768267325,260,20,8000,102,83,-27,132.57,0.07,-2.02,1
369,1768267325,272,26,7976,100,81,-25,132.57,0.12,-2.02,1
370,1768267325,300,-26,7984,97,81,-25,132.57,0.08,-2.07,1
371,1768267326,296,0,8048,100,82,-26,132.57,0.09,-2.1,1
372,1768267326,298,-8,7974,102,83,-30,132.57,0.08,-2.12,1
373,1768267326,284,-36,7992,99,76,-26,132.57,0.04,-2.12,1
374,1768267326,256,-34,7992,99,81,-27,132.57,0.01,-2.08,1
375,1768267326,248,0,8032,103,82,-27,132.57,0.03,-2.04,1
376,1768267326,274,-8,7986,96,82,-26,132.57,0.03,-2.04,1
377,1768267326,228,6,7988,102,80,-28,132.57,0.06,-1.98,1
378,1768267326,308,-24,7982,103,81,-29,142.79,0.04,-2.05,1
