SampleIndex,Timestamp,Ax,Ay,Az,Gx,Gy,Gz,RMS,Pitch,Roll,StepCount
374,1768267286,242,4,7948,97,93,-29,140.4,0.12,-1.98,1
375,1768267286,266,-12,8022,100,87,-31,140.4,0.1,-1.99,1
376,1768267286,280,22,8070,104,89,-25,140.4,0.14,-2.01,1
377,1768267286,234,8,7914,97,87,-22,140.4,0.14,-1.97,1
378,1768267286,266,-10,8042,101,91,-29,137.17,0.12,-1.97,1
379,1768267286,284,-6,7968,103,87,-26,137.17,0.11,-2.01,1
380,1768267286,250,10,8018,102,85,-23,137.17,0.13,-1.98,1
381,1768267286,248,-2,8012,100,91,-27,137.17,0.12,-1.96,1
382,1768267286,260,-30,8028,98,87,-27,137.17,0.08,-1.96,1
383,1768267286,266,-8,8016,99,92,-28,137.17,0.08,-1.97,1
384,1768267286,266,-52,7928,96,88,-31,137.17,0.01,-1.98,1
385,1768267286,310,12,7974,103,92,-31,137.17,0.05,-2.05,1
386,1768267286,234,-20,7968,101,94,-24,137.17,0.03,-2.0,1
387,1768267286,294,-32,8006,97,87,-28,137.17,0.0,-2.04,1
388,1768267286,294,-46,7968,102,91,-26,137.17,-0.03,-2.08,1
389,1768267286,258,-10,7986,102,94,-27,137.17,-0.01,-2.05,1
390,1768267286,234,14,8008,105,92,-28,137.17,0.03,-2.0,1
391,1768267286,240,-10,7994,104,89,-30,137.17,0.03,-1.96,1
392,1768267286,260,-32,8004,101,89,-27,137.17,0.0,-1.96,1
393,1768267286,282,-60,7974,102,91,-21,137.17,-0.05,-2.0,1
394,1768267286,278,0,8026,104,99,-30,137.17,-0.01,-2.02,1
395,1768267286,252,-48,7944,99,90,-33,137.17,-0.05,-2.0,1
396,1768267286,266,48,8044,102,93,-21,137.17,0.04,-2.0,1
397,1768267286,220,30,7976,102,94,-25,137.17,0.1,-1.94,1
398,1768267286,286,-22,7982,99,91,-28,137.17,0.07,-1.98,1
399,1768267286,252,30,8022,103,91,-24,137.17,0.12,-1.97,1
400,1768267286,274,-6,7958,99,93,-28,137.17,0.11,-1.99,1
401,1768267286,258,-14,7990,96,81,-24,137.17,0.09,-1.98,1
402,1768267286,276,2,7992,105,83,-25,137.17,0.1,-2.0,1
403,1768267286,256,-6,7956,101,84,-29,129.84,0.1,-1.99,1
404,1768267286,226,-10,8030,99,77,-25,129.84,0.09,-1.93,1
405,1768267286,256,-2,7998,104,79,-27,129.84,0.09,-1.93,1
406,1768267286,258,8,8006,100,85,-23,129.84,0.11,-1.93,1
407,1768267286,256,-42,8010,97,87,-22,129.84,0.05,-1.93,1
408,1768267286,280,8,8014,100,79,-24,129.84,0.07,-1.96,1
409,1768267286,292,-46,7974,97,75,-25,129.84,0.02,-2.01,1
410,1768267286,228,-26,8004,97,79,-23,129.84,0.0,-1.95,1
411,1768267286,256,-30,7960,102,77,-23,129.84,-0.01,-1.95,1
412,1768267286,274,-2,8022,103,81,-24,129.84,0.0,-1.97,1
413,1768267286,234,-10,8012,105,83,-24,129.84,0.01,-1.93,1
414,1768267286,272,-20,7992,103,85,-26,129.84,0.01,-1.95,1
415,1768267286,196,14,8088,100,78,-23,129.84,0.05,-1.86,1
416,1768267286,260,-8,7938,103,86,-30,129.84,0.05,-1.88,1
417,1768267286,264,-54,8026,100,82,-29,129.84,0.0,-1.9,1
418,1768267286,238,18,7982,103,76,-25,129.84,0.04,-1.88,1
419,1768267286,236,12,8006,102,84,-27,129.84,0.07,-1.86,1
420,1768267286,250,-40,7990,93,84,-33,129.84,0.02,-1.87,1
421,1768267287,214,34,8040,108,80,-30,129.84,0.09,-1.82,1
422,1768267287,252,8,7924,104,80,-25,129.84,0.11,-1.84,1
423,1768267287,252,-24,7986,99,77,-24,129.84,0.08,-1.85,1
424,1768267287,228,16,8006,105,84,-27,129.84,0.11,-1.82,1
425,1768267287,338,-16,7968,98,81,-26,129.84,0.09,-1.96,1
426,1768267287,252,-18,8000,97,80,-29,129.84,0.07,-1.95,1
427,1768267287,214,18,8050,100,80,-28,129.84,0.1,-1.88,1
428,1768267287,212,10,7918,96,82,-31,137.5,0.12,-1.83,1
429,1768267287,280,-28,8022,101,83,-28,137.5,0.08,-1.89,1
430,1768267287,244,26,8012,101,83,-26,137.5,0.12,-1.88,1
431,1768267287,270,6,8052,99,80,-29,137.5,0.13,-1.9,1
432,1768267287,240,20,8010,103,83,-28,137.5,0.16,-1.89,1
433,1768267287,266,20,8004,95,80,-28,137.5,0.18,-1.91,1
434,1768267287,250,2,7988,102,82,-28,137.5,0.17,-1.9,1
435,1768267287,234,-24,7950,97,90,-30,137.5,0.12,-1.88,1
436,1768267287,242,-38,8046,99,81,-30,137.5,0.07,-1.87,1
437,1768267287,246,18,8054,98,84,-23,137.5,0.1,-1.86,1
438,1768267287,280,10,7944,99,89,-27,137.5,0.12,-1.92,1
439,1768267287,268,-14,8054,100,81,-26,137.5,0.1,-1.93,1
440,1768267287,240,30,8056,100,83,-24,137.5,0.15,-1.91,1
441,1768267287,282,-52,7954,98,77,-23,137.5,0.06,-1.95,1
442,1768267287,234,-18,8032,103,79,-27,137.5,0.05,-1.91,1
443,1768267287,254,8,7940,107,83,-25,137.5,0.08,-1.91,1
444,1768267287,266,-2,7998,100,77,-27,137.5,0.08,-1.93,1
445,1768267287,250,6,8008,103,76,-23,137.5,0.1,-1.92,1
446,1768267287,264,-8,7986,97,86,-28,137.5,0.09,-1.93,1
447,1768267287,284,24,8062,98,82,-28,137.5,0.13,-1.97,1
448,1768267287,218,20,8030,98,86,-27,137.5,0.15,-1.91,1
449,1768267287,272,12,8042,96,82,-25,137.5,0.16,-1.93,1
450,1768267287,228,-2,8020,99,82,-26,137.5,0.15,-1.89,1
451,1768267287,248,-32,7942,102,85,-26,137.5,0.1,-1.89,1
452,1768267287,302,4,7966,96,82,-29,137.5,0.11,-1.97,1
453,1768267287,230,0,8054,99,79,-25,148.95,0.11,-1.92,1
454,1768267287,270,-8,8002,100,81,-30,148.95,0.1,-1.94,1
455,1768267287,246,-14,8014,96,83,-27,148.95,0.08,-1.92,1
456,1768267287,238,18,8002,101,88,-25,148.95,0.11,-1.9,1
457,1768267287,228,-30,7986,101,82,-30,148.95,0.07,-1.87,1
458,1768267287,260,-22,8012,100,83,-24,148.95,0.05,-1.88,1
459,1768267287,232,4,8022,102,82,-25,148.95,0.07,-1.86,1
460,1768267287,266,8,7984,96,80,-26,148.95,0.09,-1.89,1
461,1768267287,306,4,7920,100,76,-24,148.95,0.1,-1.97,1
462,1768267287,238,16,7970,101,79,-28,148.95,0.13,-1.94,1
463,1768267287,252,-16,8068,94,76,-23,148.95,0.1,-1.92,1
464,1768267287,262,-24,8036,104,77,-21,148.95,0.07,-1.93,1
465,1768267287,268,6,7940,98,79,-24,148.95,0.09,-1.95,1
466,1768267287,258,6,7994,92,79,-25,148.95,0.1,-1.95,1
467,1768267287,248,30,7998,101,80,-26,148.95,0.15,-1.93,1
468,1768267287,264,30,8050,102,79,-28,148.95,0.18,-1.94,1
469,1768267287,282,-4,8026,100,75,-25,148.95,0.17,-1.97,1
470,1768267287,258,-8,7984,105,79,-26,148.95,0.15,-1.97,1
471,1768267288,254,-32,8020,97,78,-27,148.95,0.09,-1.95,1
472,1768267288,244,-10,8038,101,76,-26,148.95,0.08,-1.93,1
473,1768267288,254,0,7988,102,79,-25,148.95,0.09,-1.92,1
474,1768267288,246,-4,8010,94,79,-22,148.95,0.09,-1.91,1
475,1768267288,262,14,8048,96,80,-29,148.95,0.11,-1.92,1
476,1768267288,254,-28,7998,97,83,-30,148.95,0.07,-1.92,1
477,1768267288,246,-8,8044,101,80,-28,148.95,0.07,-1.9,1
478,1768267288,210,-22,8008,97,83,-26,146.29,0.05,-1.84,1
479,1768267288,270,-16,7994,94,77,-27,146.29,0.04,-1.88,1
480,1768267288,226,6,8028,97,78,-27,146.29,0.06,-1.84,1
481,1768267288,240,16,8004,103,84,-23,146.29,0.1,-1.84,1
482,1768267288,230,-40,7988,99,84,-21,146.29,0.04,-1.82,1
483,1768267288,252,-20,8006,102,80,-26,146.29,0.03,-1.83,1
484,1768267288,254,-10,8016,103,80,-31,146.29,0.03,-1.85,1
485,1768267288,242,20,8000,100,82,-24,146.29,0.08,-1.85,1
486,1768267288,274,-30,7974,97,77,-23,146.29,0.04,-1.89,1
487,1768267288,230,-4,8044,99,79,-27,146.29,0.05,-1.86,1
488,1768267288,264,-52,7970,101,79,-23,146.29,0.0,-1.88,1
489,1768267288,232,-16,8044,98,79,-28,146.29,0.0,-1.85,1
490,1768267288,246,-30,7968,98,86,-21,146.29,-0.02,-1.86,1
491,1768267288,280,-22,8028,96,81,-28,146.29,-0.02,-1.9,1
492,1768267288,260,-4,8006,100,84,-27,146.29,0.0,-1.91,1
493,1768267288,276,12,7988,102,84,-30,146.29,0.04,-1.95,1
494,1768267288,238,26,7960,99,78,-23,146.29,0.09,-1.92,1
495,1768267288,262,10,8020,103,81,-26,146.29,0.11,-1.93,1
496,1768267288,270,-2,7982,101,81,-29,146.29,0.11,-1.95,1
497,1768267288,268,-34,8010,97,74,-28,146.29,0.06,-1.96,1
498,1768267288,250,36,8044,100,80,-29,146.29,0.12,-1.94,1
499,1768267288,238,2,8010,97,82,-28,146.29,0.12,-1.91,1
500,1768267288,252,0,7974,95,75,-26,146.29,0.12,-1.91,1
