SampleIndex,Timestamp,Ax,Ay,Az,Gx,Gy,Gz,RMS,Pitch,Roll,StepCount
160,1768267381,242,4,8020,103,80,-26,122.82,0.05,-2.07,1
161,1768267381,290,-16,7978,99,87,-23,122.82,0.04,-2.09,1
162,1768267381,302,-10,7996,95,78,-20,122.82,0.04,-2.12,1
163,1768267381,294,12,8000,99,82,-33,122.82,0.07,-2.14,1
164,1768267381,230,-8,7946,103,81,-31,122.82,0.07,-2.06,1
165,1768267381,260,4,7984,99,83,-30,122.82,0.09,-2.04,1
166,1768267381,304,14,7996,101,80,-26,122.82,0.11,-2.09,1
167,1768267381,240,0,7986,102,79,-23,122.82,0.11,-2.03,1
168,1768267381,314,-72,7914,97,81,-22,122.82,0.01,-2.1,1
169,1768267381,276,-28,8042,100,82,-32,122.82,0.0,-2.09,1
170,1768267381,256,0,8002,103,80,-26,122.82,0.02,-2.06,1
171,1768267382,302,-2,7996,94,88,-27,122.82,0.03,-2.1,1
172,1768267382,294,-32,7996,100,77,-25,122.82,0.0,-2.12,1
173,1768267382,338,-2,7986,103,78,-26,122.82,0.02,-2.2,1
174,1768267382,264,-14,7950,103,82,-24,122.82,0.02,-2.16,1
175,1768267382,268,-24,7998,103,77,-29,122.82,0.01,-2.13,1
176,1768267382,266,-32,7966,100,84,-27,122.82,-0.01,-2.1,1
177,1768267382,300,-28,7958,101,84,-30,122.82,-0.02,-2.13,1
178,1768267382,280,24,7964,96,77,-26,129.19,0.03,-2.13,1
179,1768267382,260,-2,7954,97,80,-24,129.19,0.05,-2.1,1
180,1768267382,304,-16,7974,101,72,-31,129.19,0.04,-2.13,1
181,1768267382,298,-32,8038,95,84,-28,129.19,0.01,-2.15,1
182,1768267382,262,34,8020,99,84,-26,129.19,0.08,-2.11,1
183,1768267382,284,12,7964,99,82,-22,129.19,0.1,-2.12,1
184,1768267382,300,-40,8022,95,79,-25,129.19,0.05,-2.14,1
185,1768267382,266,-20,8016,104,80,-21,129.19,0.03,-2.11,1
186,1768267382,300,26,7982,108,86,-25,129.19,0.09,-2.14,1
187,1768267382,310,0,7988,102,92,-23,129.19,0.1,-2.18,1
188,1768267382,310,-26,8010,96,76,-27,129.19,0.06,-2.2,1
189,1768267382,278,30,8030,103,79,-23,129.19,0.12,-2.18,1
190,1768267382,244,6,7994,106,78,-26,129.19,0.13,-2.11,1
191,1768267382,290,16,7984,100,81,-26,129.19,0.15,-2.12,1
192,1768267382,288,22,8006,99,79,-24,129.19,0.17,-2.13,1
193,1768267382,288,-28,8020,96,85,-31,129.19,0.12,-2.13,1
194,1768267382,268,14,7994,99,79,-27,129.19,0.14,-2.11,1
195,1768267382,294,-18,7956,100,77,-30,129.19,0.11,-2.13,1
196,1768267382,278,-8,8024,97,80,-22,129.19,0.1,-2.12,1
197,1768267382,244,10,7994,99,78,-22,129.19,0.12,-2.06,1
198,1768267382,282,10,8018,101,83,-26,129.19,0.13,-2.07,1
199,1768267382,288,-6,8014,101,85,-28,129.19,0.12,-2.09,1
200,1768267382,284,4,7944,98,82,-23,129.19,0.12,-2.1,1
201,1768267382,262,-32,8034,101,81,-26,129.19,0.08,-2.07,1
202,1768267382,262,2,8010,97,75,-24,129.19,0.09,-2.05,1
203,1768267382,262,0,7968,102,86,-23,138.99,0.09,-2.04,1
204,1768267382,290,-32,7986,100,79,-27,138.99,0.05,-2.06,1
205,1768267382,254,-22,7990,102,82,-20,138.99,0.03,-2.03,1
206,1768267382,276,48,8004,100,84,-28,138.99,0.12,-2.04,1
207,1768267382,314,-10,7974,107,85,-26,138.99,0.11,-2.1,1
208,1768267382,306,-20,8026,96,78,-28,138.99,0.08,-2.14,1
209,1768267382,290,-54,8018,102,78,-23,138.99,0.01,-2.14,1
210,1768267382,244,30,7990,106,82,-22,138.99,0.08,-2.08,1
211,1768267382,268,6,7984,93,81,-25,138.99,0.09,-2.07,1
212,1768267382,304,-28,8016,93,78,-28,138.99,0.05,-2.11,1
213,1768267382,268,0,8012,100,82,-27,138.99,0.07,-2.09,1
214,1768267382,250,12,7946,105,80,-31,138.99,0.1,-2.05,1
215,1768267382,290,-10,7988,101,80,-21,138.99,0.09,-2.07,1
216,1768267382,292,-52,8006,98,80,-28,138.99,0.02,-2.1,1
217,1768267382,266,48,8052,101,79,-26,138.99,0.11,-2.07,1
218,1768267382,262,-18,7998,101,79,-21,138.99,0.08,-2.05,1
219,1768267382,308,-20,7968,101,79,-28,138.99,0.06,-2.1,1
220,1768267382,260,-36,7972,98,81,-28,138.99,0.02,-2.07,1
221,1768267383,290,4,8014,97,81,-31,138.99,0.04,-2.09,1
222,1768267383,294,10,7980,100,83,-29,138.99,0.07,-2.12,1
223,1768267383,278,20,7948,102,76,-26,138.99,0.11,-2.11,1
224,1768267383,258,-22,8022,103,80,-28,138.99,0.08,-2.08,1
225,1768267383,268,-18,7980,100,80,-23,138.99,0.06,-2.06,1
226,1768267383,274,-8,7996,103,84,-23,138.99,0.06,-2.06,1
227,1768267383,286,26,8020,100,83,-25,138.99,0.11,-2.08,1
228,1768267383,298,-36,7928,100,83,-27,133.4,0.06,-2.11,1
229,1768267383,350,0,8026,101,76,-27,133.4,0.07,-2.21,1
230,1768267383,252,-24,7926,103,78,-22,133.4,0.05,-2.15,1
231,1768267383,242,24,8034,100,77,-25,133.4,0.1,-2.08,1
232,1768267383,292,-2,7936,101,78,-31,133.4,0.1,-2.1,1
233,1768267383,258,-30,8066,93,78,-29,133.4,0.06,-2.07,1
234,1768267383,296,-6,8016,101,80,-25,133.4,0.06,-2.1,1
235,1768267383,236,44,8008,101,83,-27,133.4,0.13,-2.03,1
236,1768267383,248,-8,7994,99,85,-28,133.4,0.12,-2.0,1
237,1768267383,294,-52,8030,97,84,-26,133.4,0.04,-2.04,1
238,1768267383,238,38,8056,101,84,-26,133.4,0.11,-1.99,1
239,1768267383,262,-4,7978,103,83,-25,133.4,0.11,-1.99,1
240,1768267383,288,-4,7980,96,80,-24,133.4,0.1,-2.02,1
241,1768267383,302,-8,7994,95,83,-21,133.4,0.09,-2.07,1
242,1768267383,258,22,8002,102,83,-25,133.4,0.13,-2.04,1
243,1768267383,266,10,7940,102,82,-27,133.4,0.14,-2.04,1
244,1768267383,300,-72,7960,101,81,-31,133.4,0.03,-2.08,1
245,1768267383,292,-46,7976,100,77,-24,133.4,-0.01,-2.1,1
246,1768267383,292,2,8034,104,78,-26,133.4,0.02,-2.12,1
247,1768267383,264,-4,7942,104,78,-18,133.4,0.03,-2.09,1
248,1768267383,262,-14,7960,99,87,-29,133.4,0.03,-2.07,1
249,1768267383,298,-24,7966,96,81,-26,133.4,0.01,-2.1,1
250,1768267383,264,28,8040,102,78,-29,133.4,0.07,-2.08,1
251,1768267383,254,6,7996,99,84,-28,133.4,0.09,-2.05,1
252,1768267383,298,-44,7976,99,80,-22,133.4,0.03,-2.08,1
253,1768267383,296,-8,8044,97,80,-27,135.83,0.04,-2.11,1
254,1768267383,280,-38,7996,105,77,-27,135.83,0.0,-2.1,1
255,1768267383,268,32,7990,104,84,-26,135.83,0.07,-2.09,1
256,1768267383,270,-14,7972,103,84,-23,135.83,0.06,-2.08,1
257,1768267383,296,-24,8002,96,86,-29,135.83,0.04,-2.11,1
258,1768267383,270,-14,8012,96,83,-29,135.83,0.03,-2.09,1
259,1768267383,264,20,8000,101,89,-27,135.83,0.08,-2.07,1
260,1768267383,274,-6,7926,98,86,-26,135.83,0.08,-2.07,1
261,1768267383,318,-16,8004,102,84,-26,135.83,0.06,-2.13,1
262,1768267383,304,-26,7970,99,78,-20,135.83,0.04,-2.16,1
263,1768267383,292,6,7982,103,80,-29,135.83,0.06,-2.17,1
264,1768267383,294,-24,7962,101,82,-30,135.83,0.04,-2.17,1
265,1768267383,258,-12,7954,100,77,-24,135.83,0.04,-2.13,1
266,1768267383,260,0,8010,99,87,-25,135.83,0.05,-2.1,1
267,1768267383,260,-12,7994,97,81,-31,135.83,0.05,-2.07,1
268,1768267383,280,-12,7958,103,82,-30,135.83,0.04,-2.08,1
269,1768267383,276,-28,7952,99,80,-28,135.83,0.02,-2.08,1
270,1768267383,282,14,7958,98,82,-27,135.83,0.06,-2.09,1
271,1768267384,230,10,8010,97,78,-30,135.83,0.08,-2.02,1
272,1768267384,266,-18,7972,99,78,-27,135.83,0.06,-2.01,1
273,1768267384,306,-20,7986,98,83,-30,135.83,0.05,-2.07,1
274,1768267384,276,-4,7964,97,79,-27,135.83,0.05,-2.07,1
275,1768267384,286,-8,7970,102,80,-25,135.83,0.06,-2.09,1
276,1768267384,290,16,7982,103,83,-25,135.83,0.09,-2.1,1
277,1768267384,286,-18,7994,96,83,-29,135.83,0.07,-2.11,1
278,1768267384,290,-26,8016,102,79,-30,122.07,0.04,-2.12,1
279,1768267384,262,-36,8020,97,82,-24,122.07,0.01,-2.09,1
281,1768267384,234,-10,7954,98,80,-29,122.07,0.01,-2.03,1
281,1768267384,288,8,7938,102,76,-20,122.07,0.05,-2.06,1
282,1768267384,310,-18,7994,99,76,-22,122.07,0.03,-2.11,1
283,1768267384,274,-4,8004,102,77,-26,122.07,0.05,-2.1,1
284,1768267384,256,10,7988,103,80,-30,122.07,0.07,-2.06,1
285,1768267384,254,-22,7942,104,78,-19,122.07,0.05,-2.03,1
286,1768267384,264,-26,7988,99,81,-29,122.07,0.03,-2.02,1
287,1768267384,292,-26,7992,101,84,-29,122.07,0.01,-2.06,1
288,1768267384,280,10,7972,99,83,-29,122.07,0.04,-2.07,1
289,1768267384,260,-16,7956,98,82,-22,122.07,0.04,-2.05,1
290,1768267384,256,-18,7978,95,80,-25,122.07,0.02,-2.02,1
291,1768267384,286,-10,7974,102,76,-23,122.07,0.03,-2.05,1
292,1768267384,264,18,8010,101,83,-28,122.07,0.07,-2.03,1
293,1768267384,276,-44,7980,98,79,-25,122.07,0.02,-2.04,1
294,1768267384,280,8,7984,92,78,-27,122.07,0.05,-2.05,1
295,1768267384,260,-6,8072,100,84,-30,122.07,0.05,-2.03,1
296,1768267384,298,10,7996,100,84,-30,122.07,0.08,-2.07,1
297,1768267384,308,-20,7956,102,89,-27,122.07,0.06,-2.12,1
298,1768267384,290,-46,7970,101,78,-23,122.07,0.0,-2.13,1
299,1768267384,280,12,8002,106,80,-26,122.07,0.05,-2.12,1
300,1768267384,318,-2,7970,106,84,-30,122.07,0.06,-2.18,1
301,1768267384,284,2,8018,104,77,-25,122.07,0.07,-2.16,1
302,1768267384,278,-14,8018,102,84,-30,122.07,0.06,-2.15,1
303,1768267384,288,26,7994,95,82,-24,127.4,0.11,-2.15,1
304,1768267384,256,-16,7972,100,85,-30,127.4,0.09,-2.11,1
305,1768267384,274,-16,8034,97,83,-27,127.4,0.07,-2.1,1
306,1768267384,286,-32,8028,101,79,-22,127.4,0.03,-2.1,1
307,1768267384,250,2,7970,102,80,-26,127.4,0.05,-2.06,1
308,1768267384,280,10,8036,101,83,-26,127.4,0.08,-2.07,1
309,1768267384,278,4,7988,96,78,-28,127.4,0.09,-2.07,1
310,1768267384,266,2,7974,98,76,-26,127.4,0.1,-2.06,1
311,1768267384,250,8,7974,99,80,-25,127.4,0.12,-2.02,1
312,1768267384,286,26,8020,101,84,-24,127.4,0.15,-2.05,1
313,1768267384,274,-8,8048,101,81,-27,127.4,0.13,-2.05,1
314,1768267384,274,-14,8006,102,89,-28,127.4,0.11,-2.05,1
315,1768267384,244,-26,7966,101,84,-23,127.4,0.08,-2.01,1
316,1768267384,302,-36,7964,98,77,-28,127.4,0.03,-2.06,1
317,1768267384,290,2,7994,99,79,-30,127.4,0.05,-2.08,1
318,1768267384,246,12,7968,104,75,-25,127.4,0.08,-2.04,1
319,1768267384,284,-6,8056,99,85,-27,127.4,0.08,-2.05,1
320,1768267384,262,-24,8068,97,81,-21,127.4,0.05,-2.03,1
321,1768267385,304,-6,7996,104,81,-27,127.4,0.06,-2.08,1
322,1768267385,262,-4,7970,98,85,-27,127.4,0.06,-2.06,1
323,1768267385,274,-18,7914,97,84,-25,127.4,0.05,-2.06,1
324,1768267385,278,-50,8022,99,76,-31,127.4,0.0,-2.07,1
325,1768267385,246,8,8018,105,83,-26,127.4,0.03,-2.02,1
326,1768267385,274,32,7980,102,82,-24,127.4,0.09,-2.03,1
327,1768267385,272,-32,7908,93,81,-22,127.4,0.05,-2.04,1
328,1768267385,280,-24,8004,98,81,-27,135.55,0.03,-2.05,1
329,1768267385,264,2,7990,104,87,-25,135.55,0.05,-2.04,1
330,1768267385,292,-20,7970,102,86,-24,135.55,0.03,-2.07,1
331,1768267385,306,-26,7988,99,80,-26,135.55,0.01,-2.11,1
332,1768267385,306,-44,7994,100,77,-23,135.55,-0.02,-2.15,1
333,1768267385,240,4,7940,102,83,-26,135.55,0.01,-2.08,1
334,1768267385,246,-34,7984,102,84,-26,135.55,-0.01,-2.04,1
335,1768267385,276,-8,7986,94,86,-26,135.55,0.0,-2.05,1
336,1768267385,264,10,8044,103,84,-24,135.55,0.03,-2.03,1
337,1768267385,226,50,8010,108,82,-27,135.55,0.12,-1.97,1
338,1768267385,274,-40,7976,100,84,-25,135.55,0.07,-1.99,1
339,1768267385,292,-36,7952,96,74,-24,135.55,0.02,-2.03,1
340,1768267385,272,38,7964,103,81,-24,135.55,0.1,-2.03,1
341,1768267385,316,22,7936,103,76,-27,135.55,0.13,-2.1,1
342,1768267385,256,-20,7936,96,80,-30,135.55,0.1,-2.07,1
343,1768267385,264,18,7976,100,79,-26,135.55,0.13,-2.05,1
344,1768267385,248,48,7984,102,80,-33,135.55,0.2,-2.02,1
345,1768267385,290,-36,7960,93,80,-23,135.55,0.13,-2.05,1
346,1768267385,320,-56,7998,95,85,-26,135.55,0.04,-2.12,1
347,1768267385,302,-4,8004,100,78,-23,135.55,0.05,-2.14,1
348,1768267385,248,-18,8016,103,86,-29,135.55,0.04,-2.09,1
349,1768267385,288,-28,8054,103,84,-26,135.55,0.02,-2.1,1
350,1768267385,284,-14,7970,100,77,-22,135.55,0.02,-2.11,1
351,1768267385,298,-6,8022,101,81,-27,135.55,0.03,-2.13,1
352,1768267385,308,-16,7982,96,79,-31,135.55,0.02,-2.16,1
353,1768267385,292,-22,7976,94,78,-25,125.17,0.01,-2.17,1
354,1768267385,282,-4,7962,97,85,-26,125.17,0.02,-2.16,1
355,1768267385,258,8,7986,97,81,-27,125.17,0.05,-2.12,1
356,1768267385,276,-46,8004,98,83,-26,125.17,0.0,-2.11,1
357,1768267385,274,-36,7960,103,80,-27,125.17,-0.02,-2.1,1
358,1768267385,288,-26,7976,102,87,-25,125.17,-0.03,-2.11,1
359,1768267385,276,-28,8006,95,84,-25,125.17,-0.04,-2.1,1
360,1768267385,258,18,7998,102,80,-28,125.17,0.01,-2.07,1
361,1768267385,224,-20,8034,103,83,-27,125.17,0.01,-2.0,1
362,1768267385,270,-22,7946,96,79,-24,125.17,0.0,-2.0,1
363,1768267385,326,6,8004,100,76,-25,125.17,0.03,-2.09,1
364,1768267385,304,6,7928,101,81,-23,125.17,0.05,-2.13,1
365,1768267385,274,-14,7974,103,85,-26,125.17,0.05,-2.12,1
366,1768267385,298,-28,8016,99,79,-29,125.17,0.02,-2.14,1
367,1768267385,288,44,8018,99,84,-26,125.17,0.1,-2.14,1
368,1768267385,282,18,8010,102,79,-24,125.17,0.13,-2.13,1
369,1768267385,272,-44,7966,98,85,-26,125.17,0.07,-2.12,1
370,1768267385,244,-22,8048,94,83,-27,125.17,0.04,-2.06,1
371,1768267386,234,-6,8052,102,84,-28,125.17,0.05,-2.0,1
372,1768267386,322,-64,7958,103,83,-27,125.17,-0.02,-2.08,1
373,1768267386,300,-36,8020,97,74,-31,125.17,-0.04,-2.11,1
374,1768267386,286,24,8026,105,82,-28,125.17,0.02,-2.12,1
375,1768267386,300,14,7972,99,80,-25,125.17,0.06,-2.14,1
376,1768267386,286,-42,7996,98,80,-26,125.17,0.01,-2.14,1
377,1768267386,282,-20,8004,102,81,-22,125.17,0.0,-2.14,1
378,1768267386,240,14,7988,102,85,-27,134.73,0.05,-2.07,1
379,1768267386,284,-16,7992,101,82,-25,134.73,0.04,-2.08,1
