SampleIndex,Timestamp,Ax,Ay,Az,Gx,Gy,Gz,RMS,Pitch,Roll,StepCount
40,1768267399,274,52,7998,96,79,-27,150.36,0.09,-1.98,1
41,1768267399,284,32,7960,100,87,-21,150.36,0.14,-2.01,1
42,1768267399,270,-76,8002,98,85,-20,150.36,0.03,-2.01,1
43,1768267399,264,-38,7976,98,85,-28,150.36,0.0,-2.01,1
44,1768267399,258,20,8024,98,77,-32,150.36,0.04,-1.99,1
45,1768267399,264,76,8004,102,78,-28,150.36,0.17,-1.99,1
46,1768267399,278,-4,8002,101,78,-20,150.36,0.15,-2.01,1
47,1768267399,252,-88,8036,101,81,-18,150.36,0.02,-1.99,1
48,1768267399,256,-82,8000,97,87,-25,150.36,-0.07,-1.98,1
49,1768267399,238,-6,8004,103,76,-35,150.36,-0.04,-1.94,1
50,1768267399,250,96,8000,101,79,-36,150.36,0.12,-1.93,1
51,1768267399,264,54,8006,95,83,-24,150.36,0.2,-1.94,1
52,1768267399,234,-56,8040,101,87,-18,150.36,0.1,-1.9,1
53,1768267399,276,-152,8010,96,78,-27,142.91,-0.1,-1.94,1
54,1768267399,250,-22,7982,110,80,-36,142.91,-0.09,-1.93,1
55,1768267399,300,58,7942,100,80,-36,142.91,0.03,-1.99,1
56,1768267399,264,116,8056,110,83,-23,142.91,0.21,-1.99,1
57,1768267399,276,2,8012,107,76,-20,142.91,0.2,-2.0,1
58,1768267399,268,-68,7984,104,81,-21,142.91,0.09,-2.01,1
59,1768267399,264,-76,8002,100,83,-26,142.91,-0.01,-2.0,1
60,1768267399,270,-8,8012,101,82,-27,142.91,0.0,-2.01,1
61,1768267399,250,54,7968,101,83,-29,142.91,0.1,-1.98,1
62,1768267399,252,34,7932,97,78,-27,142.91,0.15,-1.97,1
63,1768267399,256,-20,8038,99,83,-22,142.91,0.12,-1.96,1
64,1768267399,260,-54,8026,100,78,-19,142.91,0.04,-1.96,1
65,1768267399,238,-18,7986,104,78,-28,142.91,0.03,-1.92,1
66,1768267399,238,-8,8010,99,81,-28,142.91,0.04,-1.9,1
67,1768267399,244,50,7976,101,79,-31,142.91,0.12,-1.89,1
68,1768267399,256,-32,7984,98,79,-23,142.91,0.08,-1.9,1
69,1768267399,250,8,8048,105,79,-24,142.91,0.1,-1.89,1
70,1768267399,262,-28,7972,99,78,-27,142.91,0.06,-1.91,1
71,1768267400,268,-22,7994,103,80,-31,142.91,0.04,-1.93,1
72,1768267400,320,12,8038,98,80,-29,142.91,0.07,-2.02,1
73,1768267400,256,48,7972,101,82,-31,142.91,0.15,-2.0,1
74,1768267400,310,12,8026,97,78,-23,142.91,0.16,-2.06,1
75,1768267400,268,-48,7966,98,80,-21,142.91,0.08,-2.05,1
76,1768267400,276,-54,8018,99,81,-29,142.91,0.01,-2.06,1
77,1768267400,252,-22,8000,99,79,-29,142.91,0.0,-2.02,1
78,1768267400,292,18,8004,98,82,-29,138.21,0.05,-2.06,1
79,1768267400,284,2,8032,96,79,-24,138.21,0.07,-2.07,1
80,1768267400,286,34,8030,98,86,-22,138.21,0.12,-2.08,1
81,1768267400,260,-14,8004,99,81,-18,138.21,0.1,-2.06,1
82,1768267400,244,-62,7980,99,81,-24,138.21,0.02,-2.01,1
83,1768267400,266,-50,7994,99,79,-27,138.21,-0.03,-2.01,1
84,1768267400,264,34,7950,100,84,-32,138.21,0.04,-2.01,1
85,1768267400,294,-18,7966,95,74,-27,138.21,0.03,-2.05,1
86,1768267400,268,30,7956,105,81,-21,138.21,0.09,-2.04,1
87,1768267400,280,-38,7966,98,77,-25,138.21,0.04,-2.05,1
88,1768267400,262,-32,7974,103,80,-21,138.21,0.01,-2.04,1
89,1768267400,266,-66,8018,97,79,-27,138.21,-0.05,-2.03,1
90,1768267400,214,22,7980,99,83,-31,138.21,0.01,-1.95,1
91,1768267400,260,-8,7982,100,78,-30,138.21,0.02,-1.95,1
92,1768267400,274,-6,7972,100,78,-25,138.21,0.03,-1.97,1
93,1768267400,260,-30,8002,99,81,-30,138.21,0.0,-1.97,1
94,1768267400,254,-2,7958,96,82,-27,138.21,0.02,-1.96,1
95,1768267400,250,-6,7990,102,90,-32,138.21,0.03,-1.95,1
96,1768267400,258,-14,7980,98,86,-31,138.21,0.03,-1.95,1
97,1768267400,250,8,8032,102,83,-25,138.21,0.06,-1.93,1
98,1768267400,274,-2,8008,99,79,-25,138.21,0.07,-1.96,1
99,1768267400,252,14,8000,106,85,-27,138.21,0.1,-1.95,1
100,1768267400,240,-16,8018,105,81,-22,138.21,0.08,-1.92,1
101,1768267400,272,38,7962,101,82,-22,138.21,0.14,-1.95,1
102,1768267400,280,-28,8060,98,80,-26,138.21,0.1,-1.97,1
103,1768267400,250,-24,8024,103,82,-28,133.63,0.07,-1.95,1
104,1768267400,260,-50,7964,97,82,-29,133.63,0.01,-1.96,1
105,1768267400,270,42,7984,103,85,-26,133.63,0.09,-1.97,1
106,1768267400,294,28,8022,101,84,-27,133.63,0.13,-2.02,1
107,1768267400,244,-2,7982,99,84,-27,133.63,0.13,-1.98,1
108,1768267400,288,-44,7974,99,81,-24,133.63,0.06,-2.02,1
109,1768267400,252,-18,7980,98,75,-26,133.63,0.05,-1.99,1
110,1768267400,232,8,7976,104,80,-30,133.63,0.07,-1.95,1
111,1768267400,274,-2,8008,102,77,-29,133.63,0.08,-1.97,1
112,1768267400,238,18,8010,102,83,-26,133.63,0.11,-1.93,1
113,1768267400,268,-28,8004,94,82,-23,133.63,0.07,-1.95,1
114,1768267400,258,-10,8012,101,83,-31,133.63,0.07,-1.95,1
115,1768267400,298,12,7990,96,79,-31,133.63,0.09,-2.0,1
116,1768267400,230,14,7978,101,81,-26,133.63,0.12,-1.95,1
117,1768267400,250,-32,7944,99,80,-28,133.63,0.07,-1.94,1
118,1768267400,258,-12,7976,104,78,-25,133.63,0.06,-1.94,1
119,1768267400,268,-78,7988,101,80,-31,133.63,-0.03,-1.96,1
120,1768267400,248,-12,8006,99,85,-28,133.63,-0.01,-1.94,1
121,1768267401,278,-24,7982,100,80,-25,133.63,-0.02,-1.97,1
122,1768267401,260,14,7976,101,77,-23,133.63,0.02,-1.97,1
123,1768267401,260,-38,8014,98,85,-26,133.63,-0.01,-1.96,1
124,1768267401,300,2,7992,92,79,-23,133.63,0.01,-2.02,1
125,1768267401,248,14,8018,100,81,-24,133.63,0.05,-1.99,1
126,1768267401,254,-16,7994,94,81,-28,133.63,0.04,-1.97,1
127,1768267401,276,0,8008,104,79,-28,133.63,0.06,-1.99,1
128,1768267401,250,-38,7976,103,78,-24,130.39,0.02,-1.97,1
129,1768267401,248,4,7992,100,82,-21,130.39,0.04,-1.95,1
130,1768267401,242,8,7986,101,77,-26,130.39,0.07,-1.93,1
131,1768267401,254,-26,7986,99,83,-26,130.39,0.04,-1.92,1
132,1768267401,270,6,8022,100,90,-26,130.39,0.06,-1.95,1
133,1768267401,284,-50,7990,99,79,-26,130.39,0.0,-1.98,1
134,1768267401,250,-14,8022,101,80,-26,130.39,0.01,-1.96,1
135,1768267401,260,0,8008,97,79,-27,130.39,0.03,-1.96,1
136,1768267401,258,-2,7994,103,78,-27,130.39,0.04,-1.96,1
137,1768267401,256,10,8008,102,79,-22,130.39,0.07,-1.95,1
138,1768267401,276,10,7996,103,76,-24,130.39,0.1,-1.97,1
139,1768267401,262,6,7988,100,81,-28,130.39,0.11,-1.97,1
140,1768267401,288,-22,7996,101,80,-27,130.39,0.08,-2.01,1
141,1768267401,220,-24,8026,103,81,-27,130.39,0.05,-1.94,1
142,1768267401,268,-30,7982,103,82,-21,130.39,0.02,-1.96,1
143,1768267401,248,-10,8012,103,82,-24,130.39,0.03,-1.94,1
144,1768267401,286,-26,8020,99,82,-24,130.39,0.01,-1.98,1
145,1768267401,258,0,8004,102,82,-30,130.39,0.03,-1.97,1
146,1768267401,244,2,8018,101,82,-27,130.39,0.05,-1.94,1
147,1768267401,254,-2,7972,101,83,-24,130.39,0.06,-1.94,1
148,1768267401,284,4,8024,100,82,-28,130.39,0.08,-1.98,1
149,1768267401,290,-8,8030,100,77,-25,130.39,0.08,-2.01,1
150,1768267401,284,-10,7976,103,87,-23,130.39,0.07,-2.04,1
151,1768267401,252,-38,7970,102,80,-28,130.39,0.03,-2.01,1
152,1768267401,242,6,7980,100,77,-32,130.39,0.05,-1.97,1
153,1768267401,270,14,7970,100,80,-27,138.9,0.09,-1.99,1
154,1768267401,274,10,7988,98,81,-28,138.9,0.11,-2.0,1
155,1768267401,282,14,7978,104,83,-26,138.9,0.13,-2.02,1
156,1768267401,258,-12,7994,97,76,-26,138.9,0.11,-2.01,1
157,1768267401,224,10,7998,105,81,-26,138.9,0.13,-1.95,1
158,1768267401,278,-6,8016,97,81,-33,138.9,0.11,-1.97,1
159,1768267401,230,-24,7994,105,87,-26,138.9,0.08,-1.93,1
160,1768267401,250,2,8034,100,76,-27,138.9,0.09,-1.92,1
161,1768267401,230,10,7988,105,76,-24,138.9,0.11,-1.88,1
162,1768267401,278,-12,8030,96,79,-26,138.9,0.1,-1.92,1
163,1768267401,272,-48,7992,100,77,-27,138.9,0.03,-1.94,1
164,1768267401,238,-10,7950,103,77,-28,138.9,0.03,-1.92,1
165,1768267401,268,-34,8008,101,84,-25,138.9,0.0,-1.93,1
166,1768267401,234,-12,7958,101,84,-25,138.9,0.01,-1.9,1
167,1768267401,300,-16,7976,99,80,-28,138.9,0.01,-1.97,1
168,1768267401,274,-22,7984,100,86,-28,138.9,0.0,-1.99,1
169,1768267401,270,-18,8006,103,81,-24,138.9,0.0,-2.0,1
170,1768267401,240,8,8020,98,81,-28,138.9,0.03,-1.96,1
171,1768267402,286,-18,7968,102,87,-26,138.9,0.02,-2.0,1
172,1768267402,248,-42,8034,105,81,-23,138.9,-0.01,-1.97,1
173,1768267402,246,-4,8002,99,82,-26,138.9,0.0,-1.95,1
174,1768267402,276,-32,7960,99,77,-27,138.9,-0.01,-1.97,1
175,1768267402,276,-10,7978,101,80,-22,138.9,0.0,-1.99,1
176,1768267402,242,8,7984,102,81,-25,138.9,0.03,-1.96,1
177,1768267402,282,-24,7934,94,77,-22,138.9,0.01,-1.99,1
178,1768267402,232,-4,8024,101,81,-23,131.9,0.03,-1.95,1
179,1768267402,292,-32,8014,100,81,-24,131.9,0.0,-1.99,1
180,1768267402,254,-14,7954,101,76,-28,131.9,0.0,-1.98,1
181,1768267402,264,32,8004,104,77,-22,131.9,0.07,-1.98,1
182,1768267402,304,-16,7984,95,79,-26,131.9,0.06,-2.04,1
183,1768267402,250,16,8034,107,87,-24,131.9,0.09,-2.01,1
184,1768267402,254,-62,7930,97,78,-21,131.9,0.01,-1.99,1
185,1768267402,236,-12,7992,102,79,-25,131.9,0.01,-1.95,1
186,1768267402,268,-26,7996,97,78,-27,131.9,0.0,-1.96,1
187,1768267402,258,-12,7990,102,86,-32,131.9,0.0,-1.96,1
188,1768267402,264,4,7968,104,89,-27,131.9,0.03,-1.97,1
189,1768267402,234,-46,7998,104,87,-25,131.9,-0.01,-1.93,1
190,1768267402,298,-28,7992,100,86,-28,131.9,-0.02,-1.99,1
191,1768267402,282,-22,8024,102,79,-24,131.9,-0.02,-2.01,1
192,1768267402,250,10,8004,105,77,-25,131.9,0.01,-1.99,1
193,1768267402,240,22,8064,100,82,-23,131.9,0.07,-1.95,1
194,1768267402,280,-24,7992,99,81,-25,131.9,0.04,-1.98,1
195,1768267402,268,-16,7976,101,82,-21,131.9,0.03,-1.99,1
196,1768267402,242,-10,8028,99,79,-28,131.9,0.04,-1.95,1
197,1768267402,254,-16,8012,99,81,-28,131.9,0.03,-1.94,1
198,1768267402,258,-24,7960,103,85,-24,131.9,0.01,-1.95,1
199,1768267402,246,-26,7998,100,79,-25,131.9,0.0,-1.93,1
200,1768267402,246,4,7978,106,80,-29,131.9,0.03,-1.91,1
201,1768267402,280,2,8018,102,83,-27,131.9,0.05,-1.95,1
202,1768267402,302,-52,8040,99,79,-25,131.9,0.0,-2.01,1
203,1768267402,248,-4,8026,104,82,-25,139.15,0.01,-1.98,1
204,1768267402,256,12,7988,98,81,-26,139.15,0.05,-1.97,1
205,1768267402,256,32,7992,101,83,-27,139.15,0.11,-1.96,1
206,1768267402,268,-50,7992,95,86,-29,139.15,0.04,-1.97,1
207,1768267402,284,-20,8010,97,79,-28,139.15,0.02,-2.0,1
208,1768267402,264,-30,8014,104,85,-26,139.15,0.0,-2.0,1
209,1768267402,258,-32,8032,101,79,-29,139.15,-0.01,-1.99,1
210,1768267402,238,18,7980,102,81,-28,139.15,0.03,-1.95,1
211,1768267402,272,-54,7992,98,84,-24,139.15,-0.02,-1.97,1
212,1768267402,250,34,7988,99,78,-29,139.15,0.05,-1.95,1
213,1768267402,286,-18,7928,101,82,-28,139.15,0.04,-1.99,1
214,1768267402,254,-10,8026,99,84,-24,139.15,0.04,-1.98,1
215,1768267402,268,26,7954,104,78,-23,139.15,0.09,-1.99,1
216,1768267402,266,10,7950,101,82,-26,139.15,0.11,-1.99,1
217,1768267402,284,-18,7976,102,82,-31,139.15,0.09,-2.02,1
218,1768267402,268,22,7972,105,81,-25,139.15,0.13,-2.02,1
219,1768267402,264,-6,7986,100,77,-23,139.15,0.12,-2.01,1
220,1768267402,252,-14,7988,99,84,-28,139.15,0.1,-1.99,1
221,1768267403,256,-18,7980,101,86,-27,139.15,0.07,-1.98,1
222,1768267403,260,-34,7972,101,74,-26,139.15,0.03,-1.97,1
223,1768267403,242,22,7986,104,78,-29,139.15,0.08,-1.94,1
224,1768267403,296,14,8034,100,77,-29,139.15,0.11,-2.0,1
225,1768267403,238,-24,8022,102,77,-27,139.15,0.08,-1.95,1
226,1768267403,260,12,7962,104,84,-28,139.15,0.1,-1.96,1
227,1768267403,276,-50,7976,100,83,-26,139.15,0.03,-1.98,1
228,1768267403,294,10,7960,100,84,-24,126.55,0.07,-2.03,1
229,1768267403,238,40,7952,104,87,-26,126.55,0.13,-1.99,1
230,1768267403,282,-16,8002,99,73,-19,126.55,0.11,-2.01,1
231,1768267403,220,-2,8032,106,84,-27,126.55,0.11,-1.94,1
232,1768267403,280,-14,7968,99,81,-31,126.55,0.09,-1.97,1
233,1768267403,262,-4,8038,99,77,-28,126.55,0.09,-1.97,1
234,1768267403,250,34,7998,103,85,-29,126.55,0.14,-1.95,1
235,1768267403,268,-20,8048,102,81,-29,126.55,0.11,-1.96,1
236,1768267403,238,4,8008,102,78,-27,126.55,0.12,-1.93,1
237,1768267403,274,-14,8030,99,78,-22,126.55,0.1,-1.95,1
238,1768267403,258,-20,7924,98,78,-26,126.55,0.07,-1.95,1
239,1768267403,216,4,8018,96,88,-34,126.55,0.09,-1.89,1
240,1768267403,276,-12,7984,102,73,-22,126.55,0.08,-1.93,1
241,1768267403,280,-28,8070,99,77,-22,126.55,0.04,-1.96,1
242,1768267403,228,4,8040,100,79,-26,126.55,0.06,-1.91,1
243,1768267403,260,-6,7988,95,83,-26,126.55,0.06,-1.92,1
244,1768267403,300,-24,8018,93,79,-30,126.55,0.04,-1.98,1
245,1768267403,224,14,7974,104,79,-26,126.55,0.08,-1.93,1
246,1768267403,248,-20,8024,99,75,-22,126.55,0.06,-1.91,1
247,1768267403,278,-30,8038,99,69,-24,126.55,0.02,-1.94,1
248,1768267403,276,22,7940,101,72,-27,126.55,0.08,-1.97,1
249,1768267403,300,-4,7966,96,67,-24,126.55,0.08,-2.02,1
250,1768267403,284,4,8050,101,71,-25,126.55,0.09,-2.04,1
251,1768267403,260,-38,8008,100,66,-22,126.55,0.04,-2.02,1
252,1768267403,256,-34,7980,95,63,-22,126.55,0.01,-2.0,1
253,1768267403,240,18,7996,98,59,-25,143.79,0.05,-1.95,1
254,1768267403,294,-36,8012,96,62,-24,143.79,0.01,-2.0,1
255,1768267403,232,-16,8010,100,57,-25,143.79,0.01,-1.94,1
256,1768267403,240,-56,7974,99,68,-25,143.79,-0.04,-1.91,1
257,1768267403,302,-72,8014,91,64,-19,143.79,-0.11,-1.98,1
258,1768267403,308,2,7992,97,67,-19,143.79,-0.06,-2.04,1
259,1768267403,296,0,7926,102,69,-19,143.79,-0.02,-2.07,1
260,1768267403,268,2,8022,105,67,-20,143.79,0.0,-2.06,1
261,1768267403,242,66,8014,101,73,-19,143.79,0.12,-2.01,1
262,1768267403,156,-14,7992,102,79,-14,143.79,0.1,-1.85,1
263,1768267403,186,-14,7994,99,72,-21,143.79,0.08,-1.76,1
264,1768267403,236,-22,8042,100,73,-19,143.79,0.06,-1.76,1
265,1768267403,250,-14,7958,99,77,-27,143.79,0.05,-1.79,1
266,1768267403,294,-28,8008,99,68,-35,143.79,0.02,-1.87,1
267,1768267403,330,-10,7980,105,78,-33,143.79,0.03,-1.98,1
268,1768267403,352,-28,8014,99,83,-26,143.79,0.01,-2.11,1
269,1768267403,288,-22,8036,105,73,-23,143.79,0.0,-2.12,1
270,1768267403,294,-26,8002,104,79,-24,143.79,0.0,-2.13,1
271,1768267404,234,-56,7978,97,73,-26,143.79,-0.06,-2.06,1
272,1768267404,228,24,7962,101,74,-29,143.79,0.0,-1.99,1
273,1768267404,200,-126,8044,99,74,-21,143.79,-0.14,-1.9,1
274,1768267404,264,-8,8052,97,81,-25,143.79,-0.1,-1.91,1
275,1768267404,244,-30,8040,108,76,-25,143.79,-0.1,-1.89,1
276,1768267404,364,-66,7890,100,82,-26,143.79,-0.15,-2.06,1
277,1768267404,356,30,7916,104,70,-25,143.79,-0.05,-2.18,1
278,1768267404,280,-22,7996,95,78,-31,135.31,-0.05,-2.16,1
279,1768267404,282,-42,7970,98,79,-30,135.31,-0.07,-2.15,1
281,1768267404,270,-32,8014,101,77,-28,135.31,-0.08,-2.13,1
281,1768267404,258,-32,7990,106,86,-25,135.31,-0.08,-2.09,1
282,1768267404,258,-36,8006,105,90,-27,135.31,-0.09,-2.06,1
283,1768267404,292,26,7970,100,81,-36,135.31,-0.01,-2.09,1
284,1768267404,304,52,7990,97,78,-24,135.31,0.08,-2.13,1
285,1768267404,250,46,8000,100,79,-20,135.31,0.15,-2.08,1
286,1768267404,252,-26,8018,98,78,-20,135.31,0.11,-2.04,1
287,1768267404,288,-22,8018,97,88,-28,135.31,0.08,-2.06,1
288,1768267404,276,4,7990,101,86,-31,135.31,0.09,-2.07,1
289,1768267404,284,-22,7982,98,87,-28,135.31,0.07,-2.08,1
290,1768267404,244,6,8052,103,80,-23,135.31,0.09,-2.03,1
291,1768267404,222,-4,8012,107,89,-26,135.31,0.09,-1.96,1
292,1768267404,258,-54,8006,99,87,-24,135.31,0.02,-1.96,1
293,1768267404,288,-16,8024,99,87,-28,135.31,0.01,-2.0,1
294,1768267404,272,36,7966,101,80,-29,135.31,0.09,-2.01,1
295,1768267404,264,-10,8004,98,83,-26,135.31,0.08,-2.0,1
296,1768267404,290,42,7992,102,80,-24,135.31,0.15,-2.04,1
297,1768267404,266,-42,8008,99,84,-25,135.31,0.08,-2.03,1
298,1768267404,254,-86,7994,97,76,-25,135.31,-0.03,-2.01,1
299,1768267404,280,4,7962,100,84,-30,135.31,0.0,-2.03,1
300,1768267404,284,-4,7934,104,78,-27,135.31,0.02,-2.05,1
301,1768267404,298,4,7972,95,82,-19,135.31,0.04,-2.09,1
302,1768267404,278,20,8064,102,82,-24,135.31,0.09,-2.08,1
303,1768267404,294,2,7962,105,82,-28,136.45,0.1,-2.11,1
304,1768267404,270,0,8062,102,78,-29,136.45,0.1,-2.09,1
305,1768267404,228,-22,8024,102,81,-23,136.45,0.07,-2.02,1
306,1768267404,244,-4,7952,103,83,-25,136.45,0.08,-1.98,1
307,1768267404,274,-22,7978,97,80,-25,136.45,0.05,-2.0,1
308,1768267404,232,-16,7988,91,79,-33,136.45,0.04,-1.95,1
309,1768267404,326,28,7996,97,79,-25,136.45,0.1,-2.04,1
310,1768267404,346,-30,7954,99,82,-29,136.45,0.06,-2.15,1
311,1768267404,328,6,8006,93,76,-24,136.45,0.08,-2.21,1
312,1768267404,246,20,8030,101,83,-27,136.45,0.11,-2.14,1
313,1768267404,276,-46,7980,97,86,-24,136.45,0.05,-2.13,1
314,1768267404,218,-18,8028,100,82,-23,136.45,0.04,-2.03,1
315,1768267404,176,-24,8028,104,85,-30,136.45,0.02,-1.9,1
316,1768267404,296,-14,7934,101,82,-29,136.45,0.02,-1.96,1
317,1768267404,326,-34,7994,102,82,-37,136.45,0.0,-2.06,1
318,1768267404,274,20,8010,105,79,-31,136.45,0.04,-2.06,1
319,1768267404,300,-6,7976,98,81,-27,136.45,0.05,-2.09,1
320,1768267404,290,-14,8034,106,75,-20,136.45,0.05,-2.11,1
321,1768267405,266,-6,8048,101,81,-22,136.45,0.05,-2.08,1
322,1768267405,258,-36,7982,99,85,-23,136.45,0.01,-2.06,1
323,1768267405,252,26,8006,95,82,-26,136.45,0.07,-2.02,1
324,1768267405,288,18,7954,106,86,-26,136.45,0.11,-2.05,1
325,1768267405,244,-44,7936,99,82,-25,136.45,0.04,-2.01,1
326,1768267405,270,-48,7976,96,79,-26,136.45,0.0,-2.02,1
327,1768267405,266,-10,7988,103,78,-32,136.45,0.0,-2.01,1
328,1768267405,280,-18,7976,100,76,-32,134.06,0.0,-2.03,1
329,1768267405,286,28,8060,104,83,-27,134.06,0.06,-2.05,1
330,1768267405,276,32,7970,107,85,-19,134.06,0.12,-2.06,1
331,1768267405,286,-14,7966,98,82,-21,134.06,0.1,-2.08,1
332,1768267405,286,16,8036,96,78,-26,134.06,0.13,-2.09,1
333,1768267405,234,-4,7976,100,80,-32,134.06,0.12,-2.02,1
334,1768267405,330,-38,7946,98,79,-24,134.06,0.06,-2.11,1
335,1768267405,264,-6,8004,104,81,-24,134.06,0.07,-2.09,1
336,1768267405,270,-36,8000,105,84,-24,134.06,0.03,-2.08,1
337,1768267405,296,-4,8044,104,78,-26,134.06,0.04,-2.1,1
338,1768267405,236,8,7994,103,84,-24,134.06,0.07,-2.04,1
339,1768267405,264,22,7960,106,82,-25,134.06,0.11,-2.03,1
340,1768267405,290,14,8012,98,78,-25,134.06,0.13,-2.06,1
341,1768267405,264,22,8022,100,77,-31,134.06,0.16,-2.04,1
342,1768267405,274,22,7970,101,81,-32,134.06,0.18,-2.04,1
343,1768267405,292,-30,7998,99,78,-24,134.06,0.13,-2.07,1
344,1768267405,300,-14,7998,99,83,-24,134.06,0.1,-2.11,1
345,1768267405,296,-38,7990,100,82,-24,134.06,0.05,-2.13,1
346,1768267405,270,-28,7992,101,78,-29,134.06,0.03,-2.11,1
347,1768267405,624,74,7626,99,75,-28,134.06,0.15,-2.64,1
348,1768267405,368,144,7912,124,82,-26,134.06,0.36,-2.66,1
349,1768267405,164,188,8312,130,102,-30,134.06,0.58,-2.38,1
350,1768267405,254,46,8154,110,84,-29,134.06,0.55,-2.28,1
351,1768267405,486,-32,7784,101,74,-21,134.06,0.42,-2.56,1
352,1768267405,346,-34,7928,89,74,-23,134.06,0.31,-2.56,1
353,1768267405,-170,-22,8584,95,86,-19,153.08,0.24,-1.84,1
354,1768267405,510,-52,7694,87,65,-19,153.08,0.13,-2.25,1
355,1768267405,216,-66,8134,102,59,-30,153.08,0.04,-2.12,1
356,1768267405,258,-80,8036,97,69,-35,153.08,-0.05,-2.08,1
357,1768267405,314,-72,7790,100,67,-44,153.08,-0.12,-2.14,1
358,1768267405,238,-58,7912,98,69,-45,153.08,-0.16,-2.07,1
359,1768267405,306,128,7874,92,86,-29,153.08,0.07,-2.12,1
360,1768267405,142,98,8126,106,87,-12,153.08,0.22,-1.92,1
361,1768267405,174,6,8114,107,80,-7,153.08,0.21,-1.8,1
362,1768267405,262,-76,7930,100,83,-25,153.08,0.08,-1.84,1
363,1768267405,264,-44,8004,96,72,-40,153.08,0.03,-1.86,1
364,1768267405,258,38,8044,98,80,-37,153.08,0.1,-1.88,1
365,1768267405,254,-36,7976,97,83,-20,153.08,0.05,-1.89,1
366,1768267405,294,-148,7990,99,78,-10,153.08,-0.14,-1.95,1
367,1768267405,318,-58,8006,105,81,-27,153.08,-0.17,-2.03,1
368,1768267405,248,24,8000,100,83,-39,153.08,-0.07,-2.0,1
369,1768267405,258,72,8002,101,77,-33,153.08,0.06,-1.99,1
370,1768267405,218,78,7992,102,81,-16,153.08,0.18,-1.92,1
371,1768267406,234,-20,8014,97,80,-15,153.08,0.14,-1.89,1
372,1768267406,342,-56,7998,98,83,-32,153.08,0.06,-2.02,1
373,1768267406,276,-12,7988,96,85,-40,153.08,0.05,-2.03,1
374,1768267406,242,0,7922,103,85,-30,153.08,0.06,-2.0,1
375,1768267406,276,-94,7974,101,79,-18,153.08,-0.05,-2.01,1
376,1768267406,236,-82,7958,102,86,-19,153.08,-0.13,-1.97,1
377,1768267406,260,-38,8036,98,81,-27,153.08,-0.14,-1.96,1
