SampleIndex,Timestamp,Ax,Ay,Az,Gx,Gy,Gz,RMS,Pitch,Roll,StepCount
89,1768267340,240,8,8008,104,83,-25,143.78,0.11,-2.07,1
90,1768267340,262,-14,7952,98,81,-25,143.78,0.09,-2.06,1
91,1768267340,286,-56,7990,99,74,-29,143.78,0.01,-2.07,1
92,1768267340,286,18,7972,101,78,-30,143.78,0.06,-2.09,1
93,1768267340,274,-14,8026,108,81,-25,143.78,0.05,-2.08,1
94,1768267340,270,4,7988,105,82,-27,143.78,0.07,-2.07,1
95,1768267340,288,4,7976,103,83,-28,143.78,0.09,-2.09,1
96,1768267340,248,14,7998,101,79,-24,143.78,0.11,-2.04,1
97,1768267340,250,-44,8022,105,83,-25,143.78,0.05,-2.01,1
98,1768267340,294,-16,7974,99,79,-26,143.78,0.04,-2.05,1
99,1768267340,276,28,7968,105,81,-28,143.78,0.1,-2.06,1
100,1768267340,278,0,7940,102,79,-23,143.78,0.1,-2.06,1
101,1768267340,270,-12,8014,98,80,-32,143.78,0.09,-2.06,1
102,1768267340,282,-12,8008,101,79,-25,143.78,0.08,-2.07,1
103,1768267340,232,54,8050,107,82,-27,130.46,0.16,-2.0,1
104,1768267340,286,-8,8012,100,80,-22,130.46,0.14,-2.03,1
105,1768267340,268,-54,8038,101,76,-25,130.46,0.06,-2.02,1
106,1768267340,272,46,7976,99,79,-26,130.46,0.14,-2.03,1
107,1768267340,268,-26,8014,101,78,-24,130.46,0.1,-2.02,1
108,1768267340,296,-34,7968,100,77,-24,130.46,0.05,-2.06,1
109,1768267340,256,-24,8046,98,82,-23,130.46,0.03,-2.03,1
110,1768267340,268,-8,7980,104,77,-27,130.46,0.04,-2.03,1
111,1768267340,272,-20,7998,100,81,-25,130.46,0.02,-2.03,1
112,1768267340,308,-24,8024,100,75,-27,130.46,0.01,-2.08,1
113,1768267340,290,-40,7962,99,73,-27,130.46,-0.02,-2.1,1
114,1768267340,248,-16,7992,106,87,-24,130.46,-0.01,-2.06,1
115,1768267340,314,-38,7950,102,82,-25,130.46,-0.04,-2.12,1
116,1768267340,278,-12,7970,102,76,-27,130.46,-0.02,-2.11,1
117,1768267340,270,2,7958,105,76,-29,130.46,0.0,-2.09,1
118,1768267340,270,-12,7952,100,81,-22,130.46,0.01,-2.08,1
119,1768267340,250,-8,8032,100,75,-23,130.46,0.02,-2.04,1
120,1768267340,298,6,8024,100,77,-27,130.46,0.05,-2.08,1
121,1768267341,266,-6,8004,101,80,-26,130.46,0.05,-2.06,1
122,1768267341,276,-36,7960,99,80,-26,130.46,0.01,-2.06,1
123,1768267341,270,6,7970,100,79,-24,130.46,0.04,-2.06,1
124,1768267341,280,20,7960,103,76,-20,130.46,0.09,-2.07,1
125,1768267341,282,44,7990,99,86,-22,130.46,0.16,-2.08,1
126,1768267341,300,-60,8038,91,77,-25,130.46,0.06,-2.11,1
127,1768267341,270,-16,8068,103,79,-25,130.46,0.05,-2.09,1
128,1768267341,242,22,7980,101,84,-22,135.21,0.1,-2.04,1
129,1768267341,280,-22,7976,96,82,-24,135.21,0.07,-2.05,1
130,1768267341,298,-24,8014,101,77,-26,135.21,0.04,-2.08,1
131,1768267341,254,10,7988,106,76,-30,135.21,0.07,-2.05,1
132,1768267341,248,-6,7938,103,87,-28,135.21,0.07,-2.02,1
133,1768267341,298,-12,8040,101,80,-25,135.21,0.07,-2.06,1
134,1768267341,262,-18,8014,100,79,-27,135.21,0.05,-2.04,1
135,1768267341,242,10,8006,104,86,-20,135.21,0.08,-2.0,1
136,1768267341,300,6,8038,99,82,-26,135.21,0.1,-2.04,1
137,1768267341,278,-42,7944,96,79,-23,135.21,0.04,-2.05,1
138,1768267341,280,0,7972,108,83,-22,135.21,0.06,-2.07,1
139,1768267341,308,12,7986,102,86,-26,135.21,0.09,-2.11,1
140,1768267341,288,-8,7982,101,84,-30,135.21,0.08,-2.12,1
141,1768267341,312,-20,7960,96,79,-26,135.21,0.06,-2.17,1
142,1768267341,280,-46,8014,95,72,-26,135.21,0.0,-2.15,1
143,1768267341,274,0,7950,104,80,-25,135.21,0.03,-2.13,1
144,1768267341,264,30,8008,104,82,-23,135.21,0.09,-2.1,1
145,1768267341,256,-28,7982,100,81,-29,135.21,0.05,-2.07,1
146,1768267341,272,2,7962,96,74,-26,135.21,0.07,-2.06,1
147,1768267341,300,32,7984,102,80,-28,135.21,0.12,-2.1,1
148,1768267341,266,28,8018,95,82,-24,135.21,0.16,-2.08,1
149,1768267341,278,-10,7988,98,77,-25,135.21,0.14,-2.08,1
150,1768267341,270,-12,8026,101,81,-31,135.21,0.12,-2.07,1
151,1768267341,244,14,7966,105,80,-31,135.21,0.14,-2.02,1
152,1768267341,268,-32,7936,102,83,-24,135.21,0.09,-2.02,1
153,1768267341,304,-8,8024,91,84,-27,129.22,0.08,-2.07,1
154,1768267341,266,32,7990,104,76,-27,129.22,0.13,-2.06,1
155,1768267341,264,28,7988,104,84,-30,129.22,0.17,-2.04,1
156,1768267341,258,-26,8018,102,84,-28,129.22,0.12,-2.02,1
157,1768267341,288,-24,7948,99,76,-26,129.22,0.09,-2.05,1
158,1768267341,282,2,7970,101,81,-30,129.22,0.1,-2.07,1
159,1768267341,252,4,7964,108,80,-31,129.22,0.11,-2.03,1
160,1768267341,244,-52,7966,100,81,-22,129.22,0.04,-2.0,1
161,1768267341,282,-18,7962,100,77,-25,129.22,0.03,-2.02,1
162,1768267341,314,38,7970,100,80,-25,129.22,0.1,-2.09,1
163,1768267341,292,38,7934,100,81,-26,129.22,0.16,-2.11,1
164,1768267341,286,-60,7990,99,83,-25,129.22,0.06,-2.12,1
165,1768267341,302,-24,8040,101,84,-27,129.22,0.04,-2.14,1
166,1768267341,278,-18,7972,104,82,-24,129.22,0.03,-2.13,1
167,1768267341,246,-4,7954,101,83,-29,129.22,0.04,-2.08,1
168,1768267341,300,18,7996,99,81,-26,129.22,0.08,-2.11,1
169,1768267341,270,-34,8010,100,82,-26,129.22,0.04,-2.1,1
170,1768267341,298,-8,8052,100,83,-27,129.22,0.04,-2.12,1
171,1768267342,234,28,8020,102,80,-22,129.22,0.1,-2.05,1
172,1768267342,292,18,7954,102,85,-24,129.22,0.13,-2.08,1
173,1768267342,282,-32,7980,100,81,-22,129.22,0.08,-2.09,1
174,1768267342,270,-34,7992,102,80,-29,129.22,0.04,-2.07,1
175,1768267342,260,0,7982,104,79,-23,129.22,0.06,-2.05,1
176,1768267342,292,-34,7976,106,81,-26,129.22,0.02,-2.08,1
177,1768267342,284,-36,7940,99,73,-27,129.22,0.0,-2.09,1
178,1768267342,280,-24,8014,96,79,-24,123.88,-0.01,-2.09,1
179,1768267342,264,-4,8002,101,81,-24,123.88,0.0,-2.07,1
180,1768267342,276,-12,7952,101,81,-31,123.88,0.01,-2.07,1
181,1768267342,260,-28,7976,98,75,-23,123.88,0.0,-2.05,1
182,1768267342,304,-30,8026,102,78,-28,123.88,-0.02,-2.09,1
183,1768267342,264,24,7982,100,79,-26,123.88,0.04,-2.07,1
184,1768267342,284,-20,7962,103,83,-27,123.88,0.02,-2.08,1
185,1768267342,308,-28,7962,99,85,-30,123.88,0.0,-2.13,1
186,1768267342,274,-20,8014,101,77,-21,123.88,0.0,-2.11,1
187,1768267342,236,-2,7964,106,82,-29,123.88,0.02,-2.05,1
188,1768267342,244,36,7962,101,84,-27,123.88,0.09,-2.01,1
189,1768267342,272,-8,8012,102,79,-26,123.88,0.09,-2.01,1
190,1768267342,268,34,8010,108,80,-29,123.88,0.14,-2.01,1
191,1768267342,276,30,7966,101,80,-30,123.88,0.18,-2.03,1
192,1768267342,300,-6,7952,102,83,-27,123.88,0.16,-2.07,1
193,1768267342,276,-12,8044,105,76,-25,123.88,0.14,-2.07,1
194,1768267342,254,2,7972,104,74,-28,123.88,0.14,-2.04,1
195,1768267342,256,2,8032,104,79,-20,123.88,0.14,-2.01,1
196,1768267342,314,-34,7964,103,82,-22,123.88,0.08,-2.08,1
197,1768267342,274,-38,7976,99,78,-23,123.88,0.04,-2.08,1
198,1768267342,280,10,7986,103,81,-24,123.88,0.07,-2.08,1
199,1768267342,244,-6,7990,102,83,-28,123.88,0.07,-2.03,1
200,1768267342,280,-24,7992,102,81,-24,123.88,0.04,-2.05,1
201,1768267342,272,-20,8004,97,80,-21,123.88,0.03,-2.05,1
202,1768267342,294,12,8056,100,77,-29,123.88,0.06,-2.07,1
203,1768267342,288,2,8040,104,82,-30,132.42,0.08,-2.09,1
204,1768267342,318,-4,7998,103,79,-30,132.42,0.08,-2.14,1
205,1768267342,296,-34,7960,104,87,-27,132.42,0.04,-2.16,1
206,1768267342,324,8,8008,103,80,-24,132.42,0.07,-2.21,1
207,1768267342,250,14,7930,102,83,-28,132.42,0.1,-2.15,1
208,1768267342,258,8,7952,103,86,-29,132.42,0.11,-2.11,1
209,1768267342,262,-22,8018,95,74,-28,132.42,0.08,-2.08,1
210,1768267342,310,-4,7984,103,78,-28,132.42,0.08,-2.13,1
211,1768267342,266,-4,7994,102,84,-29,132.42,0.09,-2.1,1
212,1768267342,248,-18,7928,94,77,-23,132.42,0.06,-2.06,1
213,1768267342,260,-12,7952,97,78,-30,132.42,0.06,-2.04,1
214,1768267342,282,-30,7968,101,83,-25,132.42,0.03,-2.06,1
215,1768267342,266,18,7976,98,78,-25,132.42,0.07,-2.04,1
216,1768267342,304,36,8014,99,76,-27,132.42,0.13,-2.09,1
217,1768267342,252,16,7990,97,78,-26,132.42,0.15,-2.05,1
218,1768267342,274,-22,8002,104,84,-21,132.42,0.11,-2.05,1
219,1768267342,290,6,7998,104,82,-27,132.42,0.12,-2.08,1
220,1768267342,278,4,7976,104,81,-27,132.42,0.13,-2.08,1
221,1768267343,264,-12,8030,99,84,-28,132.42,0.11,-2.06,1
222,1768267343,258,-20,7958,102,79,-30,132.42,0.08,-2.04,1
223,1768267343,274,-12,8012,100,79,-25,132.42,0.07,-2.04,1
224,1768267343,236,14,8034,104,84,-28,132.42,0.1,-1.99,1
225,1768267343,256,-14,8026,102,84,-25,132.42,0.09,-1.97,1
226,1768267343,292,-36,7974,100,85,-26,132.42,0.04,-2.02,1
227,1768267343,252,4,8004,103,83,-21,132.42,0.06,-2.0,1
228,1768267343,284,18,8000,99,80,-19,127.92,0.1,-2.02,1
229,1768267343,290,-22,7972,100,76,-26,127.92,0.07,-2.05,1
230,1768267343,266,-38,8038,98,82,-26,127.92,0.03,-2.04,1
231,1768267343,266,-6,7970,98,76,-25,127.92,0.03,-2.03,1
232,1768267343,250,38,8010,100,83,-26,127.92,0.11,-2.0,1
233,1768267343,306,16,7976,96,78,-29,127.92,0.13,-2.06,1
234,1768267343,288,-2,7960,101,82,-22,127.92,0.12,-2.08,1
235,1768267343,278,-18,8008,99,79,-27,127.92,0.1,-2.08,1
236,1768267343,284,32,8028,104,83,-28,127.92,0.15,-2.09,1
237,1768267343,250,-4,8044,94,80,-24,127.92,0.13,-2.05,1
238,1768267343,286,-40,8002,97,83,-23,127.92,0.07,-2.07,1
239,1768267343,280,-16,8010,99,82,-25,127.92,0.06,-2.07,1
240,1768267343,268,-12,8000,99,81,-28,127.92,0.05,-2.06,1
241,1768267343,260,-16,7962,99,85,-25,127.92,0.04,-2.04,1
242,1768267343,262,-34,8004,98,77,-25,127.92,0.01,-2.03,1
243,1768267343,324,-4,7980,100,81,-28,127.92,0.02,-2.1,1
244,1768267343,268,8,7994,99,80,-29,127.92,0.05,-2.09,1
245,1768267343,248,10,8024,100,83,-26,127.92,0.08,-2.04,1
246,1768267343,296,-24,7980,103,82,-26,127.92,0.05,-2.08,1
247,1768267343,292,-46,8042,105,76,-25,127.92,0.0,-2.1,1
248,1768267343,284,0,8028,103,83,-30,127.92,0.03,-2.1,1
249,1768267343,290,-28,7990,100,78,-29,127.92,0.0,-2.11,1
250,1768267343,284,-36,8010,101,81,-30,127.92,-0.01,-2.12,1
251,1768267343,276,-12,8020,98,78,-29,127.92,0.0,-2.11,1
252,1768267343,274,-36,8028,101,79,-25,127.92,-0.03,-2.09,1
253,1768267343,242,6,7968,101,83,-24,142.47,0.0,-2.04,1
254,1768267343,270,-26,7976,97,81,-25,142.47,0.0,-2.04,1
255,1768267343,282,-26,8026,95,78,-25,142.47,-0.02,-2.05,1
256,1768267343,286,0,8038,106,78,-33,142.47,0.0,-2.07,1
257,1768267343,236,-2,8012,102,85,-29,142.47,0.02,-2.01,1
258,1768267343,238,-18,7982,104,80,-28,142.47,0.02,-1.97,1
259,1768267343,264,-8,8040,103,78,-27,142.47,0.03,-1.97,1
260,1768267343,240,14,8046,102,80,-27,142.47,0.07,-1.94,1
261,1768267343,254,22,8006,104,85,-27,142.47,0.11,-1.93,1
262,1768267343,298,-38,7956,99,78,-30,142.47,0.06,-1.99,1
263,1768267343,308,-32,8052,98,79,-24,142.47,0.02,-2.05,1
264,1768267343,246,44,8014,103,80,-26,142.47,0.1,-2.01,1
265,1768267343,238,6,7880,102,82,-22,142.47,0.12,-1.97,1
266,1768267343,272,-22,7976,96,83,-20,142.47,0.08,-1.99,1
267,1768267343,284,-4,8016,93,80,-24,142.47,0.08,-2.02,1
268,1768267343,274,-22,8046,104,80,-23,142.47,0.06,-2.02,1
269,1768267343,274,16,7968,102,81,-31,142.47,0.09,-2.03,1
270,1768267343,306,-12,7950,99,81,-31,142.47,0.08,-2.08,1
271,1768267344,312,-32,7986,100,79,-25,142.47,0.04,-2.13,1
272,1768267344,256,16,8022,101,79,-25,142.47,0.08,-2.09,1
273,1768267344,260,22,8040,105,75,-24,142.47,0.12,-2.06,1
274,1768267344,248,-6,7946,97,77,-28,142.47,0.11,-2.02,1
275,1768267344,260,-24,8000,103,84,-31,142.47,0.08,-2.01,1
276,1768267344,244,32,8064,103,83,-24,142.47,0.13,-1.97,1
277,1768267344,228,22,7964,107,84,-26,142.47,0.16,-1.93,1
278,1768267344,246,12,7952,101,80,-25,138.56,0.17,-1.91,1
279,1768267344,260,-46,7968,94,83,-23,138.56,0.09,-1.92,1
280,1768267344,294,-2,8046,99,83,-29,138.56,0.09,-1.98,1
281,1768267344,250,18,7922,101,83,-24,138.56,0.13,-1.96,1
282,1768267344,264,2,7984,101,78,-29,138.56,0.13,-1.97,1
283,1768267344,258,-28,7974,100,72,-23,138.56,0.08,-1.96,1
284,1768267344,264,-4,7942,104,75,-29,138.56,0.09,-1.97,1
285,1768267344,262,-8,8000,99,79,-30,138.56,0.08,-1.97,1
286,1768267344,290,-20,7974,96,83,-27,138.56,0.06,-2.01,1
287,1768267344,282,-4,7960,99,81,-22,138.56,0.06,-2.03,1
288,1768267344,302,-10,8042,104,76,-26,138.56,0.06,-2.07,1
289,1768267344,250,18,7988,103,79,-27,138.56,0.1,-2.04,1
290,1768267344,256,-74,7990,103,77,-24,138.56,0.0,-2.01,1
291,1768267344,302,-56,8016,96,82,-31,138.56,-0.05,-2.06,1
292,1768267344,264,8,8024,99,82,-30,138.56,0.0,-2.04,1
293,1768267344,302,14,7964,102,81,-23,138.56,0.03,-2.09,1
294,1768267344,292,-36,7982,99,83,-28,138.56,0.0,-2.11,1
295,1768267344,304,-4,8046,96,78,-29,138.56,0.02,-2.14,1
296,1768267344,284,8,8020,105,80,-25,138.56,0.05,-2.13,1
297,1768267344,252,0,7984,98,82,-29,138.56,0.06,-2.09,1
298,1768267344,288,-66,7960,97,81,-27,138.56,-0.01,-2.1,1
299,1768267344,256,-14,8002,96,75,-25,138.56,-0.01,-2.07,1
300,1768267344,280,18,7976,106,78,-22,138.56,0.04,-2.07,1
301,1768267344,302,-24,7936,98,76,-24,138.56,0.02,-2.11,1
302,1768267344,288,-30,8018,96,78,-26,138.56,0.0,-2.12,1
303,1768267344,268,4,8014,102,78,-24,129.88,0.03,-2.1,1
304,1768267344,258,26,8010,103,84,-28,129.88,0.08,-2.07,1
305,1768267344,252,-10,7970,100,79,-29,129.88,0.07,-2.03,1
306,1768267344,260,-50,8044,101,83,-25,129.88,0.01,-2.02,1
307,1768267344,278,32,7998,102,80,-25,129.88,0.08,-2.03,1
308,1768267344,300,-6,7988,106,80,-27,129.88,0.08,-2.07,1
309,1768267344,292,-18,7970,107,87,-29,129.88,0.06,-2.1,1
310,1768267344,286,-40,8004,105,79,-22,129.88,0.02,-2.11,1
311,1768267344,268,-38,8042,107,83,-25,129.88,0.0,-2.09,1
312,1768267344,298,-32,7952,99,79,-24,129.88,-0.02,-2.12,1
313,1768267344,288,-12,7960,94,81,-27,129.88,-0.01,-2.13,1
314,1768267344,242,-14,7956,99,80,-26,129.88,-0.01,-2.07,1
315,1768267344,274,18,8004,106,86,-29,129.88,0.04,-2.07,1
316,1768267344,274,10,7962,98,85,-30,129.88,0.07,-2.07,1
317,1768267344,330,-6,7972,99,81,-24,129.88,0.07,-2.15,1
318,1768267344,268,-12,7962,106,84,-26,129.88,0.06,-2.12,1
319,1768267344,290,-10,8028,102,83,-28,129.88,0.06,-2.13,1
320,1768267344,280,-18,7980,104,82,-28,129.88,0.05,-2.13,1
321,1768267345,300,-4,8000,103,77,-28,129.88,0.06,-2.15,1
322,1768267345,290,30,7976,103,85,-26,129.88,0.11,-2.15,1
323,1768267345,258,-42,8014,92,84,-28,129.88,0.05,-2.11,1
324,1768267345,294,-22,7976,100,83,-25,129.88,0.03,-2.13,1
325,1768267345,280,42,7982,107,83,-27,129.88,0.11,-2.13,1
326,1768267345,224,14,7978,107,81,-23,129.88,0.13,-2.04,1
327,1768267345,286,6,8010,102,84,-25,129.88,0.14,-2.06,1
328,1768267345,278,-6,8018,95,82,-31,130.86,0.13,-2.07,1
329,1768267345,320,34,8000,105,85,-24,130.86,0.17,-2.13,1
330,1768267345,262,24,7974,105,83,-27,130.86,0.2,-2.1,1
331,1768267345,296,16,7984,100,79,-24,130.86,0.2,-2.12,1
332,1768267345,290,2,7986,102,79,-27,130.86,0.19,-2.13,1
333,1768267345,250,40,7996,106,82,-23,130.86,0.23,-2.08,1
334,1768267345,282,-16,8014,104,88,-25,130.86,0.19,-2.09,1
335,1768267345,302,-60,8016,101,73,-22,130.86,0.09,-2.12,1
336,1768267345,280,26,8032,101,80,-22,130.86,0.13,-2.11,1
337,1768267345,274,4,7988,99,89,-25,130.86,0.13,-2.1,1
338,1768267345,282,-48,7990,97,82,-25,130.86,0.06,-2.11,1
339,1768267345,258,-6,8050,102,80,-26,130.86,0.06,-2.07,1
340,1768267345,266,10,7988,107,86,-24,130.86,0.09,-2.06,1
341,1768267345,262,16,7954,96,78,-26,130.86,0.12,-2.04,1
342,1768267345,278,-72,7960,95,73,-27,130.86,0.01,-2.05,1
343,1768267345,260,46,8008,102,81,-32,130.86,0.1,-2.03,1
344,1768267345,258,8,8016,98,84,-23,130.86,0.11,-2.01,1
345,1768267345,268,-22,8008,91,78,-30,130.86,0.08,-2.01,1
346,1768267345,274,18,8024,95,78,-26,130.86,0.11,-2.02,1
347,1768267345,276,0,8024,105,87,-26,130.86,0.12,-2.03,1
348,1768267345,268,-24,7974,102,85,-24,130.86,0.08,-2.03,1
349,1768267345,300,-4,7962,104,81,-25,130.86,0.08,-2.07,1
350,1768267345,246,6,8002,100,79,-28,130.86,0.1,-2.03,1
351,1768267345,278,18,7956,99,80,-28,130.86,0.13,-2.04,1
352,1768267345,282,-16,7972,103,78,-25,130.86,0.1,-2.06,1
353,1768267345,268,16,7990,104,78,-24,135.24,0.13,-2.05,1
354,1768267345,270,10,8006,100,77,-30,135.24,0.14,-2.04,1
355,1768267345,272,-26,7996,100,79,-23,135.24,0.1,-2.04,1
356,1768267345,262,16,7984,106,87,-22,135.24,0.13,-2.03,1
357,1768267345,262,20,8010,103,84,-24,135.24,0.15,-2.02,1
358,1768267345,278,-52,8004,99,84,-26,135.24,0.07,-2.03,1
359,1768267345,290,-6,8008,102,78,-28,135.24,0.07,-2.06,1
360,1768267345,264,32,7954,110,81,-25,135.24,0.13,-2.05,1
361,1768267345,252,-46,8020,102,84,-22,135.24,0.06,-2.02,1
362,1768267345,266,-2,8038,98,75,-24,135.24,0.07,-2.01,1
363,1768267345,282,26,7954,106,81,-27,135.24,0.12,-2.03,1
364,1768267345,294,18,7986,106,89,-26,135.24,0.15,-2.07,1
365,1768267345,288,-22,8058,98,83,-21,135.24,0.11,-2.08,1
366,1768267345,276,-6,8066,98,78,-23,135.24,0.1,-2.08,1
367,1768267345,268,18,7982,103,82,-24,135.24,0.13,-2.06,1
368,1768267345,296,-60,8052,99,79,-28,135.24,0.04,-2.09,1
369,1768267345,292,-6,8026,102,76,-25,135.24,0.05,-2.11,1
370,1768267345,250,12,7988,106,81,-26,135.24,0.08,-2.06,1
371,1768267346,280,-36,7972,99,80,-26,135.24,0.04,-2.07,1
372,1768267346,330,-18,8074,96,77,-29,135.24,0.03,-2.14,1
373,1768267346,262,12,8022,100,83,-24,135.24,0.06,-2.11,1
374,1768267346,278,-2,7988,102,81,-29,135.24,0.07,-2.1,1
375,1768267346,296,-44,8022,97,80,-28,135.24,0.02,-2.12,1
376,1768267346,284,12,7998,100,81,-30,135.24,0.05,-2.12,1
377,1768267346,280,14,7932,103,83,-27,135.24,0.09,-2.12,1
378,1768267346,294,-24,8006,101,78,-25,146.5,0.06,-2.14,1
379,1768267346,274,4,8014,95,75,-30,146.5,0.08,-2.12,1
