SampleIndex,Timestamp,Ax,Ay,Az,Gx,Gy,Gz,RMS,Pitch,Roll,StepCount
34,1768327708,378,116,7938,94,86,-30,-272.64,1.3,-2.71,12
35,1768327708,374,212,7972,96,84,-28,-272.64,1.37,-2.72,12
36,1768327708,392,172,7990,98,81,-27,-272.64,1.36,-2.76,12
37,1768327708,406,140,7928,95,78,-26,-272.64,1.31,-2.81,12
38,1768327708,344,178,7976,96,79,-27,-272.64,1.33,-2.76,12
39,1768327708,406,182,7928,98,86,-23,-272.64,1.35,-2.82,12
40,1768327708,322,140,7960,95,78,-26,-272.64,1.3,-2.73,12
41,1768327708,368,170,8018,101,80,-22,-272.64,1.31,-2.73,12
42,1768327709,330,184,8016,100,91,-28,-272.64,1.33,-2.68,12
43,1768327709,326,180,8124,100,93,-28,-272.64,1.34,-2.62,12
44,1768327709,406,90,7960,91,74,-27,-272.64,1.23,-2.7,12
45,1768327709,350,172,7992,94,80,-28,-272.64,1.25,-2.68,12
46,1768327709,334,210,8040,100,84,-32,-272.64,1.32,-2.64,12
47,1768327709,356,142,7918,99,81,-26,-272.64,1.29,-2.65,12
48,1768327709,362,146,7916,95,78,-25,-272.64,1.26,-2.66,12
49,1768327709,442,98,7942,87,79,-26,-272.64,1.17,-2.78,12
50,1768327709,368,178,8058,89,81,-23,-272.64,1.21,-2.77,12
51,1768327709,400,150,8002,95,82,-29,-272.64,1.2,-2.8,12
52,1768327710,358,174,7994,95,85,-26,-272.64,1.24,-2.78,12
53,1768327710,310,242,8034,96,91,-31,-272.64,1.36,-2.68,12
54,1768327710,314,162,7930,102,86,-25,131.17,1.34,-2.62,12
55,1768327710,310,176,8092,100,83,-32,131.17,1.35,-2.55,12
56,1768327710,356,192,7928,91,82,-28,131.17,1.38,-2.58,12
57,1768327710,412,132,7890,95,77,-30,131.17,1.31,-2.68,12
58,1768327710,384,170,7944,90,81,-27,131.17,1.32,-2.71,12
59,1768327710,354,154,7970,99,78,-22,131.17,1.3,-2.7,12
60,1768327710,374,154,7978,97,85,-26,131.17,1.28,-2.71,12
61,1768327710,320,224,7988,97,85,-27,131.17,1.37,-2.65,12
62,1768327711,306,178,8032,96,91,-28,131.17,1.37,-2.58,12
63,1768327711,380,152,7980,97,83,-32,131.17,1.34,-2.63,12
64,1768327711,348,174,8066,96,84,-23,131.17,1.34,-2.62,12
65,1768327711,334,142,7988,91,81,-22,131.17,1.3,-2.59,12
66,1768327711,382,148,7986,91,80,-25,131.17,1.27,-2.64,12
67,1768327711,344,124,7924,95,77,-28,131.17,1.22,-2.63,12
68,1768327711,362,164,7990,95,86,-29,131.17,1.23,-2.64,12
69,1768327711,348,184,8006,95,81,-26,131.17,1.27,-2.63,12
70,1768327711,368,194,8070,100,84,-18,131.17,1.31,-2.64,12
71,1768327711,394,128,7964,97,76,-30,131.17,1.26,-2.7,12
72,1768327712,372,170,7962,94,81,-26,131.17,1.27,-2.71,12
73,1768327712,290,218,8072,106,92,-28,131.17,1.35,-2.6,12
74,1768327712,358,178,8008,97,87,-25,131.17,1.36,-2.62,12
75,1768327712,370,136,8002,100,81,-26,131.17,1.31,-2.64,12
76,1768327712,372,190,7946,96,83,-30,131.17,1.34,-2.67,12
77,1768327712,368,178,8040,97,82,-20,131.17,1.35,-2.68,12
78,1768327712,382,138,8038,91,86,-27,131.17,1.3,-2.71,12
79,1768327712,424,130,7950,96,83,-29,138.32,1.25,-2.79,12
80,1768327712,332,152,7958,100,78,-23,138.32,1.24,-2.73,12
81,1768327712,386,174,7994,96,84,-26,138.32,1.26,-2.76,12
82,1768327713,432,114,7940,96,81,-26,138.32,1.2,-2.85,12
83,1768327713,308,154,8038,95,84,-27,138.32,1.2,-2.74,12
84,1768327713,346,184,8076,98,87,-31,138.32,1.24,-2.7,12
85,1768327713,354,188,7994,98,83,-28,138.32,1.29,-2.69,12
86,1768327713,330,192,8010,97,80,-29,138.32,1.33,-2.64,12
87,1768327713,418,170,7998,91,81,-27,138.32,1.33,-2.73,12
88,1768327713,364,136,8044,90,77,-24,138.32,1.27,-2.72,12
89,1768327713,380,156,8038,95,79,-28,138.32,1.26,-2.73,12
90,1768327713,372,130,7950,94,76,-26,138.32,1.22,-2.74,12
91,1768327713,340,186,8072,100,85,-25,138.32,1.26,-2.7,12
92,1768327714,342,182,8090,95,84,-27,138.32,1.29,-2.66,12
93,1768327714,394,170,7988,97,79,-25,138.32,1.3,-2.71,12
94,1768327714,392,140,7894,93,81,-24,138.32,1.26,-2.76,12
95,1768327714,368,144,7996,97,80,-20,138.32,1.24,-2.75,12
96,1768327714,314,150,7992,94,82,-31,138.32,1.23,-2.67,12
97,1768327714,362,190,8014,107,86,-24,138.32,1.28,-2.67,12
98,1768327714,336,200,8010,96,83,-24,138.32,1.33,-2.64,12
99,1768327714,348,200,8022,96,86,-24,138.32,1.37,-2.63,12
100,1768327714,358,170,8006,97,78,-25,138.32,1.36,-2.63,12
101,1768327714,330,150,7974,94,76,-33,138.32,1.33,-2.6,12
102,1768327715,388,110,7994,95,75,-26,138.32,1.24,-2.65,12
103,1768327715,362,146,7912,94,83,-31,138.32,1.23,-2.66,12
104,1768327715,362,176,8016,96,85,-26,146.48,1.26,-2.67,12
105,1768327715,306,202,8004,103,80,-24,146.48,1.32,-2.59,12
106,1768327715,318,178,7974,101,90,-30,146.48,1.33,-2.55,12
107,1768327715,344,180,8018,95,75,-27,146.48,1.35,-2.55,12
108,1768327715,348,140,8014,92,84,-22,146.48,1.3,-2.56,12
109,1768327715,398,128,7990,93,85,-27,146.48,1.24,-2.63,12
110,1768327715,408,100,8000,94,83,-27,146.48,1.16,-2.71,12
111,1768327715,380,186,7986,91,75,-28,146.48,1.22,-2.73,12
112,1768327716,356,174,7962,92,94,-17,146.48,1.24,-2.72,12
113,1768327716,480,280,7992,122,92,-18,146.48,1.42,-2.88,12
114,1768327716,386,208,7978,98,81,-27,146.48,1.46,-2.88,12
115,1768327716,348,184,7924,106,90,-23,146.48,1.46,-2.83,12
116,1768327716,382,154,8000,99,87,-26,146.48,1.41,-2.83,12
117,1768327716,292,182,8052,85,77,-29,146.48,1.41,-2.7,12
118,1768327716,346,156,7996,98,76,-25,146.48,1.37,-2.67,12
119,1768327716,366,142,7984,97,83,-26,146.48,1.32,-2.68,12
120,1768327716,354,182,7944,96,81,-32,146.48,1.34,-2.67,12
121,1768327716,378,76,8004,88,80,-25,146.48,1.2,-2.7,12
122,1768327717,416,148,7986,94,77,-34,146.48,1.2,-2.77,12
123,1768327717,406,152,7956,95,82,-29,146.48,1.2,-2.82,12
124,1768327717,358,212,8016,101,87,-27,146.48,1.29,-2.79,12
125,1768327717,358,200,7952,98,91,-27,146.48,1.34,-2.77,12
126,1768327717,362,154,8018,93,82,-18,146.48,1.31,-2.75,12
127,1768327717,408,174,7988,99,88,-16,146.48,1.32,-2.81,12
128,1768327717,418,144,8004,87,70,-12,146.48,1.28,-2.86,12
129,1768327717,400,58,7836,84,62,-6,129.49,1.13,-2.89,12
130,1768327717,394,118,8010,91,87,-24,129.49,1.1,-2.89,12
131,1768327717,400,146,7982,88,79,-24,129.49,1.11,-2.91,12
132,1768327718,434,172,8080,97,76,-24,129.49,1.15,-2.96,12
133,1768327718,308,168,7958,102,84,-31,129.49,1.19,-2.83,12
134,1768327718,728,-110,7212,56,18,-25,129.49,0.79,-3.42,12
135,1768327718,344,190,8084,99,86,-31,129.49,0.92,-3.24,12
136,1768327718,466,142,7964,150,142,-48,129.49,0.98,-3.3,12
137,1768327718,278,122,8052,96,79,146,129.49,0.98,-3.05,12
138,1768327718,368,170,7924,100,87,-36,129.49,1.05,-2.99,12
139,1768327718,372,184,8018,107,101,-18,129.49,1.13,-2.95,12
140,1768327718,374,162,7970,87,73,-24,129.49,1.16,-2.91,12
141,1768327718,480,6,7946,-37,-47,-422,129.49,0.92,-3.01,12
142,1768327719,396,166,7996,93,78,-31,129.49,1.0,-2.99,12
143,1768327719,300,212,8060,103,86,-25,129.49,1.12,-2.84,12
144,1768327719,3430,-20,6520,415,160,-102,129.49,0.97,-7.86,12
145,1768327719,-146,1134,7864,4715,98,-421,129.49,3.57,-6.1,12
146,1768327719,334,928,8532,1623,54,0,129.49,4.49,-5.34,12
147,1768327719,334,1786,7546,2004,101,-71,129.49,6.74,-4.8,12
148,1768327719,1104,2128,8856,2615,522,1557,129.49,8.71,-5.39,12
149,1768327719,-92,2802,6846,3790,373,746,129.49,12.35,-4.25,12
150,1768327719,162,3538,6804,2866,-15,-400,129.49,16.07,-3.67,12
151,1768327719,-24,4356,6540,2596,231,171,129.49,20.22,-2.95,12
152,1768327720,480,4260,6534,2928,638,826,129.49,23.5,-3.35,12
153,1768327720,456,4730,5956,3627,386,271,129.49,27.36,-3.65,12
154,1768327720,1022,4808,5594,2008,579,631,67.95,30.42,-5.13,12
155,1768327720,266,5380,6164,1386,75,-70,67.95,32.89,-4.62,12
156,1768327720,220,5792,5326,381,51,-41,67.95,35.88,-4.18,12
157,1768327720,180,6282,4936,1635,13,16,67.95,39.47,-3.76,12
158,1768327720,-1040,5974,6304,1448,2658,2874,67.95,40.54,-1.78,12
159,1768327720,-48,5548,5938,1730,-944,-1237,67.95,41.47,-1.1,12
160,1768327720,0,6788,4464,1080,-316,-629,67.95,44.77,-0.8,12
161,1768327720,238,4244,5312,-577,1599,1600,67.95,43.39,-1.55,12
162,1768327721,-344,6716,4418,-3793,2397,1916,67.95,45.1,-0.93,12
163,1768327721,-812,5472,6670,-2807,6783,248,67.95,43.23,-1.01,12
164,1768327721,-512,8136,8204,-40,3051,267,67.95,43.51,-0.84,12
165,1768327721,466,5950,5984,2131,-270,12,67.95,44.28,-1.5,12
166,1768327721,-940,6060,4374,1779,85,143,67.95,46.57,1.2,12
167,1768327721,1292,6542,4520,3845,-718,-190,67.95,49.05,-2.05,12
168,1768327721,-728,7788,3258,4126,-850,-754,67.95,53.61,1.08,12
169,1768327721,458,7592,3108,23,1185,434,67.95,56.4,-1.09,12
170,1768327721,1370,7914,2240,3615,-137,-2079,67.95,60.33,-7.13,12
171,1768327721,1686,7940,8,3661,-3024,307,67.95,64.76,-22.91,12
172,1768327722,116,8040,1798,1725,-589,-146,67.95,67.7,-18.92,12
173,1768327722,622,8182,894,2255,2582,943,67.95,71.19,-22.73,12
174,1768327722,316,8164,710,1760,173,-495,67.95,74.3,-23.03,12
175,1768327722,140,8148,440,1201,139,-168,67.95,77.08,-21.98,12
176,1768327722,108,8250,390,1189,-181,156,67.95,79.39,-20.64,12
177,1768327722,-144,8296,-64,1268,121,-416,67.95,81.61,6.24,12
178,1768327722,164,8150,-14,1082,82,-93,67.95,83.32,-13.99,12
179,1768327722,120,8066,-38,1260,75,-86,-206.97,84.78,-32.72,12
180,1768327722,-148,8204,-780,1299,118,-91,-206.97,85.04,7.63,12
181,1768327722,32,8172,-832,1380,82,-225,-206.97,85.2,-29.46,12
182,1768327723,350,7966,-886,1456,161,36,-206.97,85.15,-55.3,12
183,1768327723,126,8052,-1316,2024,95,-94,-206.97,84.75,-79.17,12
184,1768327723,138,7780,-1400,1703,107,-10,-206.97,84.16,-98.23,12
185,1768327723,88,7914,-2124,1438,111,-19,-206.97,82.68,-114.14,12
186,1768327723,112,7720,-2350,1750,1046,-232,-206.97,81.18,-127.02,12
187,1768327723,-216,7904,-3650,1337,573,-243,-206.97,78.3,-66.43,12
188,1768327723,6,7806,-2942,-546,76,-6,-206.97,76.38,-89.14,12
189,1768327723,-196,8112,-3322,-1743,76,211,-206.97,74.21,-36.0,12
190,1768327723,450,7836,-2212,-2505,71,251,-206.97,73.54,-62.52,12
191,1768327723,310,8032,-1134,-3309,32,-159,-206.97,74.36,-82.96,12
192,1768327724,-1114,7878,2160,-13205,2035,2264,-206.97,70.83,-61.41,12
193,1768327724,-342,7694,1720,-6045,3795,1281,-206.97,70.62,-47.81,12
194,1768327724,700,5656,3390,-11203,3439,399,-206.97,65.47,-41.42,12
195,1768327724,2152,6020,688,-5638,370,383,-206.97,64.88,-47.68,12
196,1768327724,-940,6212,5356,-4928,2972,123,-206.97,60.46,-36.88,12
197,1768327724,718,4672,5824,-7643,947,2042,-206.97,54.2,-31.14,12
198,1768327724,-806,3050,6628,-6585,1341,-1886,-206.97,46.66,-23.85,12
199,1768327724,-1368,2284,8038,-2508,992,-1135,-206.97,39.85,-17.39,12
200,1768327724,-2824,1090,7088,226,115,-1161,-206.97,33.56,-9.59,12
201,1768327724,-2304,906,7174,10,309,-353,-206.97,28.22,-4.19,12
202,1768327725,-4822,890,6196,-3881,584,-733,-206.97,22.92,4.08,12
203,1768327725,-4282,14,6468,-6894,-2440,3300,-206.97,16.67,10.56,12
204,1768327725,-2546,-1836,7692,-6189,-1774,570,110.73,9.27,12.54,12
205,1768327725,-2282,-3324,8034,-4367,-54,-2796,110.73,2.01,13.22,12
206,1768327725,-940,-4786,6490,-2204,2984,-2975,110.73,-6.15,11.49,12
207,1768327725,306,-5466,2984,243,2553,-1746,110.73,-17.11,7.4,12
208,1768327725,-2490,-5226,5566,-2058,-168,246,110.73,-22.31,10.78,12
209,1768327725,-3174,-4790,7048,-3470,-3543,-833,110.73,-25.05,14.34,12
210,1768327725,-1070,-6098,4172,-2739,-2477,-284,110.73,-31.66,14.95,12
211,1768327725,-1410,-6078,5348,-900,-407,-404,110.73,-35.09,15.01,12
212,1768327726,-1146,-6396,4384,-999,-166,-613,110.73,-39.25,14.98,12
213,1768327726,-596,-6840,3908,-1447,-1793,-911,110.73,-43.75,14.15,12
214,1768327726,-588,-6736,4318,-736,-285,-268,110.73,-46.6,12.94,12
215,1768327726,-936,-6728,4354,-48,1179,-358,110.73,-48.59,12.49,12
216,1768327726,-866,-6900,3826,-240,440,-273,110.73,-51.0,12.44,12
217,1768327726,-738,-7034,3924,-199,-185,-350,110.73,-52.93,12.12,12
218,1768327726,-644,-7048,3772,-228,37,-493,110.73,-54.7,11.63,12
219,1768327726,-540,-6892,4040,1585,1005,-185,110.73,-55.25,10.58,12
220,1768327726,-242,-6730,4130,3556,3046,118,110.73,-55.02,8.39,12
221,1768327726,-1862,-5204,6690,7260,4730,25,110.73,-49.61,8.66,12
222,1768327727,3086,-2854,214,7628,2228,1168,110.73,-46.36,-10.81,12
223,1768327727,-2658,-1784,7026,10114,526,760,110.73,-37.29,-4.63,12
224,1768327727,-4248,1062,8018,5932,258,5071,110.73,-27.05,1.81,12
225,1768327727,-2688,32,5796,-690,2665,480,110.73,-21.75,5.77,12
226,1768327727,-3174,1196,7980,-94,-960,230,110.73,-15.83,9.19,12
227,1768327727,-4128,-912,7366,228,-2436,-649,110.73,-13.84,13.8,12
228,1768327727,-2922,-96,7158,843,1014,-1136,110.73,-11.01,15.23,12
229,1768327727,-2590,160,6544,-285,2672,344,40.57,-8.62,15.85,12
230,1768327727,-5642,-142,5194,-482,7488,-525,40.57,-7.22,20.32,12
231,1768327727,-6166,-38,4856,508,8214,-168,40.57,-5.71,24.61,12
232,1768327728,-6772,520,3514,1407,5980,508,40.57,-3.44,30.74,12
233,1768327728,-7330,264,1630,2367,5919,758,40.57,-1.77,38.64,12
234,1768327728,-7456,896,1422,1347,3678,1327,40.57,0.25,45.85,12
235,1768327728,-8144,2288,684,613,6343,855,40.57,3.48,52.17,12
236,1768327728,-8276,1276,42,979,1263,101,40.57,4.77,59.37,12
237,1768327728,-7878,1478,-346,971,1483,608,40.57,6.18,65.63,12
238,1768327728,-8062,1396,-648,410,1573,248,40.57,7.0,71.04,12
239,1768327728,-7882,1594,-698,826,1517,303,40.57,8.08,75.47,12
240,1768327728,-7514,1536,-1582,430,1006,-77,40.57,8.83,80.51,12
241,1768327728,-8172,1658,-1968,668,317,-129,40.57,9.46,85.04,12
242,1768327729,-7650,1376,-456,337,-7689,-418,40.57,9.68,88.59,12
243,1768327729,-8112,692,1448,-960,-7498,-420,40.57,8.47,88.68,12
244,1768327729,-7050,806,2984,-1405,-10206,-1472,40.57,7.63,86.85,12
245,1768327729,-5554,1098,5308,-1662,-11143,-2356,40.57,7.33,81.46,12
246,1768327729,-3872,-278,7028,-1760,-12101,388,40.57,5.03,73.89,12
247,1768327729,-2278,-130,7216,-629,-7780,-150,40.57,3.68,64.52,12
248,1768327729,-810,-702,8256,183,-4048,-328,40.57,2.02,53.72,12
249,1768327729,612,-746,7328,-877,-4891,-862,40.57,0.24,43.22,12
250,1768327729,972,-352,7446,-1256,-4509,-1391,40.57,-0.64,34.19,12
251,1768327729,2204,-1496,7910,-1979,-1878,-120,40.57,-3.06,24.69,12
252,1768327730,2802,-1426,7572,-1050,-3605,-427,40.57,-4.71,16.57,12
253,1768327730,3024,-1410,7354,-444,-2569,-420,40.57,-5.89,9.41,12
254,1768327730,3204,-1232,7776,-583,-509,-953,117.08,-6.52,3.18,12
255,1768327730,3570,-1460,7050,272,3194,-132,117.08,-7.24,-3.6,12
256,1768327730,2792,-1464,8564,1551,4818,681,117.08,-7.26,-7.67,12
257,1768327730,1346,-1066,8266,1618,6640,1035,117.08,-6.86,-9.61,12
258,1768327730,1598,-106,6184,2031,3952,667,117.08,-5.18,-11.55,12
259,1768327730,1518,118,5850,1013,1824,-1393,117.08,-3.67,-12.59,12
260,1768327730,-248,-506,8182,425,2335,-288,117.08,-3.54,-10.3,12
261,1768327730,1388,-286,7156,827,2994,886,117.08,-3.08,-11.16,12
262,1768327731,-1534,184,9312,681,3338,1070,117.08,-2.07,-7.87,12
263,1768327731,-1596,108,8938,133,3544,542,117.08,-1.49,-5.14,12
264,1768327731,-2020,308,6460,-99,1206,-475,117.08,-0.69,-0.93,12
265,1768327731,-2656,154,8120,1531,4912,710,117.08,0.02,1.67,12
266,1768327731,-3800,400,8016,139,1702,-372,117.08,0.56,5.99,12
267,1768327731,-3866,1034,5804,5248,1878,1106,117.08,3.42,11.07,12
268,1768327731,-5010,2906,6928,10631,-3120,-4494,117.08,9.09,16.79,12
269,1768327731,-3806,2094,7278,-1993,-24,-421,117.08,9.64,18.96,12
270,1768327731,-3030,180,8284,-2586,-1948,-962,117.08,7.31,19.66,12
271,1768327731,-3182,818,7780,167,1680,377,117.08,7.0,19.76,12
272,1768327732,-3008,428,6680,1731,-4155,3006,117.08,6.69,21.67,12
273,1768327732,-2008,2440,6824,1344,-3082,4129,117.08,9.47,21.37,12
274,1768327732,-1942,3140,7992,1318,-3740,1917,117.08,12.07,20.74,12
275,1768327732,-624,2762,6710,2767,-3274,1308,117.08,14.79,18.45,12
276,1768327732,364,3384,7228,-384,7,-311,117.08,16.75,14.18,12
277,1768327732,132,3308,7292,490,-183,-282,117.08,18.4,11.18,12
278,1768327732,310,3460,7204,728,-188,321,117.08,20.02,8.5,12
279,1768327732,340,3700,6832,143,102,-152,215.0,21.73,6.2,12
280,1768327732,244,3498,7356,1,-142,-109,215.0,22.47,4.62,12
281,1768327732,202,3520,7148,-82,122,-58,215.0,23.2,3.34,12
282,1768327733,234,3400,7258,-523,261,-58,215.0,23.45,2.24,12
283,1768327733,460,3244,7188,-66,78,-10,215.0,23.59,1.04,12
284,1768327733,322,3474,7158,40,93,-21,215.0,24.05,0.29,12
285,1768327733,216,3430,7220,34,97,-19,215.0,24.33,-0.12,12
286,1768327733,344,3348,7166,224,-41,-53,215.0,24.52,-0.64,12
287,1768327733,246,3394,7228,234,-39,-22,215.0,24.7,-0.89,12
288,1768327733,478,3216,7206,16,3,-112,215.0,24.56,-1.47,12
289,1768327733,218,3318,7294,-12,112,-56,215.0,24.54,-1.55,12
290,1768327733,264,3436,7162,203,56,0,215.0,24.8,-1.67,12
291,1768327733,252,3368,7326,-126,193,-104,215.0,24.75,-1.78,12
292,1768327734,314,3428,7200,241,28,60,215.0,24.94,-1.93,12
293,1768327734,268,3386,7254,-44,159,-63,215.0,24.94,-2.0,12
294,1768327734,306,3338,7310,84,79,-10,215.0,24.88,-2.1,12
295,1768327734,314,3422,7202,274,-31,22,215.0,25.05,-2.17,12
296,1768327734,286,3428,7286,140,81,-42,215.0,25.11,-2.2,12
297,1768327734,290,3334,7306,-59,171,-98,215.0,24.97,-2.26,12
298,1768327734,200,3318,7282,29,51,3,215.0,24.88,-2.13,12
299,1768327734,314,3446,7168,306,-40,-2,215.0,25.11,-2.2,12
300,1768327734,280,3382,7248,316,-57,-5,215.0,25.16,-2.19,12
301,1768327734,336,3428,7212,-11,84,-81,215.0,25.21,-2.3,12
302,1768327735,288,3378,7318,96,69,-6,215.0,25.14,-2.31,12
303,1768327735,302,3316,7348,36,126,25,215.0,24.97,-2.35,12
304,1768327735,242,3478,7192,278,38,15,137.03,25.21,-2.27,12
305,1768327735,362,3428,7228,187,20,48,137.03,25.28,-2.39,12
306,1768327735,270,3396,7360,-369,335,-135,137.03,25.08,-2.42,12
307,1768327735,284,3360,7258,147,-38,-42,137.03,25.07,-2.37,12
308,1768327735,322,3348,7244,24,171,-40,137.03,25.01,-2.45,12
309,1768327735,294,3252,7258,126,66,-9,137.03,24.86,-2.44,12
310,1768327735,256,3404,7258,175,42,-13,137.03,24.96,-2.36,12
311,1768327735,296,3384,7204,429,-24,80,137.03,25.1,-2.35,12
312,1768327736,386,3420,7152,261,14,0,137.03,25.25,-2.5,12
313,1768327736,304,3410,7264,36,80,-77,137.03,25.23,-2.5,12
314,1768327736,324,3488,7176,-49,113,-158,137.03,25.35,-2.54,12
315,1768327736,252,3392,7252,159,48,-13,137.03,25.33,-2.44,12
316,1768327736,356,3456,7174,100,98,-7,137.03,25.43,-2.55,12
317,1768327736,326,3448,7192,194,31,-18,137.03,25.51,-2.56,12
318,1768327736,346,3460,7224,8,143,-7,137.03,25.52,-2.63,12
319,1768327736,284,3452,7216,-86,167,-70,137.03,25.5,-2.6,12
320,1768327736,334,3430,7274,148,-3,-51,137.03,25.48,-2.6,12
321,1768327736,298,3422,7286,84,67,-66,137.03,25.43,-2.56,12
322,1768327737,356,3470,7142,207,30,-1,137.03,25.57,-2.63,12
323,1768327737,380,3392,7280,100,64,-17,137.03,25.47,-2.72,12
324,1768327737,338,3502,7202,115,92,15,137.03,25.59,-2.73,12
325,1768327737,290,3396,7232,60,80,-66,137.03,25.51,-2.66,12
326,1768327737,416,3376,7202,16,116,-37,137.03,25.43,-2.82,12
327,1768327737,328,3464,7218,151,56,9,137.03,25.5,-2.79,12
328,1768327737,334,3500,7206,107,76,-50,137.03,25.6,-2.78,12
329,1768327737,316,3388,7266,16,101,-39,140.24,25.48,-2.74,12
330,1768327737,358,3552,7152,303,4,49,140.24,25.73,-2.77,12
331,1768327737,262,3436,7176,135,47,-5,140.24,25.73,-2.64,12
332,1768327738,380,3528,7180,30,118,-35,140.24,25.82,-2.75,12
333,1768327738,330,3494,7188,-109,154,-128,140.24,25.81,-2.76,12
334,1768327738,350,3424,7206,162,67,16,140.24,25.76,-2.78,12
335,1768327738,302,3408,7322,169,75,38,140.24,25.64,-2.71,12
336,1768327738,366,3460,7220,-103,167,-115,140.24,25.6,-2.79,12
337,1768327738,338,3428,7212,68,90,-37,140.24,25.58,-2.79,12
338,1768327738,250,3394,7224,83,92,-23,140.24,25.51,-2.65,12
339,1768327738,298,3526,7226,171,63,-6,140.24,25.65,-2.61,12
340,1768327738,352,3370,7266,-194,219,-61,140.24,25.44,-2.69,12
341,1768327738,328,3498,7158,186,46,-31,140.24,25.6,-2.69,12
342,1768327739,360,3416,7162,212,28,3,140.24,25.63,-2.73,12
343,1768327739,292,3452,7230,267,7,13,140.24,25.67,-2.65,12
344,1768327739,362,3480,7212,-10,128,-86,140.24,25.68,-2.72,12
345,1768327739,382,3500,7132,110,50,-24,140.24,25.79,-2.8,12
346,1768327739,338,3490,7250,-101,171,-59,140.24,25.74,-2.82,12
347,1768327739,300,3394,7250,86,72,-23,140.24,25.63,-2.74,12
348,1768327739,330,3418,7294,187,72,17,140.24,25.56,-2.73,12
349,1768327739,302,3460,7204,151,58,-2,140.24,25.61,-2.68,12
350,1768327739,298,3388,7280,-164,188,-139,140.24,25.44,-2.66,12
351,1768327739,300,3448,7290,237,8,-9,140.24,25.47,-2.6,12
352,1768327740,332,3434,7206,82,85,-47,140.24,25.48,-2.62,12
353,1768327740,304,3398,7234,131,62,-57,140.24,25.45,-2.6,12
354,1768327740,276,3388,7288,130,91,2,145.62,25.37,-2.53,12
355,1768327740,350,3460,7226,155,73,27,145.62,25.45,-2.6,12
356,1768327740,356,3478,7170,59,85,-32,145.62,25.54,-2.67,12
357,1768327740,298,3454,7222,50,91,-70,145.62,25.55,-2.63,12
358,1768327740,320,3442,7270,45,112,-55,145.62,25.51,-2.63,12
359,1768327740,308,3352,7302,136,57,-1,145.62,25.37,-2.6,12
360,1768327740,306,3366,7178,-111,183,-128,145.62,25.29,-2.61,12
361,1768327740,318,3382,7194,269,-11,41,145.62,25.33,-2.59,12
362,1768327741,316,3452,7220,69,100,-32,145.62,25.38,-2.6,12
363,1768327741,324,3466,7182,154,55,-9,145.62,25.49,-2.61,12
364,1768327741,338,3438,7344,39,95,-71,145.62,25.41,-2.64,12
365,1768327741,264,3486,7294,158,45,-41,145.62,25.48,-2.53,12
366,1768327741,330,3460,7204,51,127,-40,145.62,25.52,-2.58,12
367,1768327741,344,3452,7162,135,64,2,145.62,25.59,-2.63,12
